time_s,energy_Jkg,dE_abs,dE_rel
26100.0,-29188081.71980131,1.5273690223693848e-07,5.232851672239918e-15
26110.0,-29188081.71980131,1.5273690223693848e-07,5.232851672239918e-15
26120.0,-29188081.719801318,1.4528632164001465e-07,4.977590615057483e-15
26130.0,-29188081.71980131,1.5273690223693848e-07,5.232851672239918e-15
26140.0,-29188081.719801318,1.4528632164001465e-07,4.977590615057483e-15
26150.0,-29188081.719801318,1.4528632164001465e-07,4.977590615057483e-15
26160.0,-29188081.719801318,1.4528632164001465e-07,4.977590615057483e-15
26170.0,-29188081.719801318,1.4528632164001465e-07,4.977590615057483e-15
26180.0,-29188081.719801318,1.4528632164001465e-07,4.977590615057483e-15
26190.0,-29188081.71980131,1.5273690223693848e-07,5.232851672239918e-15
26200.0,-29188081.71980131,1.5273690223693848e-07,5.232851672239918e-15
26210.0,-29188081.71980131,1.5273690223693848e-07,5.232851672239918e-15
26220.0,-29188081.719801303,1.601874828338623e-07,5.488112729422354e-15
26230.0,-29188081.719801303,1.601874828338623e-07,5.488112729422354e-15
26240.0,-29188081.71980131,1.5273690223693848e-07,5.232851672239918e-15
26250.0,-29188081.719801318,1.4528632164001465e-07,4.977590615057483e-15
26260.0,-29188081.719801318,1.4528632164001465e-07,4.977590615057483e-15
26270.0,-29188081.71980131,1.5273690223693848e-07,5.232851672239918e-15
26280.0,-29188081.719801318,1.4528632164001465e-07,4.977590615057483e-15
26290.0,-29188081.71980131,1.5273690223693848e-07,5.232851672239918e-15
26300.0,-29188081.719801318,1.4528632164001465e-07,4.977590615057483e-15
26310.0,-29188081.71980131,1.5273690223693848e-07,5.232851672239918e-15
26320.0,-29188081.719801318,1.4528632164001465e-07,4.977590615057483e-15
26330.0,-29188081.719801318,1.4528632164001465e-07,4.977590615057483e-15
26340.0,-29188081.719801318,1.4528632164001465e-07,4.977590615057483e-15
26350.0,-29188081.719801318,1.4528632164001465e-07,4.977590615057483e-15
26360.0,-29188081.71980131,1.5273690223693848e-07,5.232851672239918e-15
26370.0,-29188081.71980131,1.5273690223693848e-07,5.232851672239918e-15
26380.0,-29188081.71980131,1.5273690223693848e-07,5.232851672239918e-15
26390.0,-29188081.71980131,1.5273690223693848e-07,5.232851672239918e-15
26400.0,-29188081.71980131,1.5273690223693848e-07,5.232851672239918e-15
26410.0,-29188081.71980131,1.5273690223693848e-07,5.232851672239918e-15
26420.0,-29188081.719801318,1.4528632164001465e-07,4.977590615057483e-15
26430.0,-29188081.71980131,1.5273690223693848e-07,5.232851672239918e-15
26440.0,-29188081.71980131,1.5273690223693848e-07,5.232851672239918e-15
26450.0,-29188081.71980131,1.5273690223693848e-07,5.232851672239918e-15
26460.0,-29188081.719801318,1.4528632164001465e-07,4.977590615057483e-15
26470.0,-29188081.71980131,1.5273690223693848e-07,5.232851672239918e-15
26480.0,-29188081.719801318,1.4528632164001465e-07,4.977590615057483e-15
26490.0,-29188081.71980131,1.5273690223693848e-07,5.232851672239918e-15
26500.0,-29188081.719801318,1.4528632164001465e-07,4.977590615057483e-15
26510.0,-29188081.719801318,1.4528632164001465e-07,4.977590615057483e-15
26520.0,-29188081.719801318,1.4528632164001465e-07,4.977590615057483e-15
26530.0,-29188081.719801318,1.4528632164001465e-07,4.977590615057483e-15
26540.0,-29188081.719801318,1.4528632164001465e-07,4.977590615057483e-15
26550.0,-29188081.719801318,1.4528632164001465e-07,4.977590615057483e-15
26560.0,-29188081.719801318,1.4528632164001465e-07,4.977590615057483e-15
26570.0,-29188081.719801318,1.4528632164001465e-07,4.977590615057483e-15
26580.0,-29188081.719801318,1.4528632164001465e-07,4.977590615057483e-15
26590.0,-29188081.719801325,1.3783574104309082e-07,4.722329557875048e-15
26600.0,-29188081.719801325,1.3783574104309082e-07,4.722329557875048e-15
26610.0,-29188081.719801325,1.3783574104309082e-07,4.722329557875048e-15
26620.0,-29188081.719801325,1.3783574104309082e-07,4.722329557875048e-15
26630.0,-29188081.719801318,1.4528632164001465e-07,4.977590615057483e-15
26640.0,-29188081.719801325,1.3783574104309082e-07,4.722329557875048e-15
26650.0,-29188081.719801325,1.3783574104309082e-07,4.722329557875048e-15
26660.0,-29188081.719801318,1.4528632164001465e-07,4.977590615057483e-15
26670.0,-29188081.719801325,1.3783574104309082e-07,4.722329557875048e-15
26680.0,-29188081.719801325,1.3783574104309082e-07,4.722329557875048e-15
26690.0,-29188081.719801325,1.3783574104309082e-07,4.722329557875048e-15
26700.0,-29188081.719801325,1.3783574104309082e-07,4.722329557875048e-15
26710.0,-29188081.719801333,1.30385160446167e-07,4.467068500692613e-15
26720.0,-29188081.719801333,1.30385160446167e-07,4.467068500692613e-15
26730.0,-29188081.719801333,1.30385160446167e-07,4.467068500692613e-15
26740.0,-29188081.719801333,1.30385160446167e-07,4.467068500692613e-15
26750.0,-29188081.719801325,1.3783574104309082e-07,4.722329557875048e-15
26760.0,-29188081.719801333,1.30385160446167e-07,4.467068500692613e-15
26770.0,-29188081.719801318,1.4528632164001465e-07,4.977590615057483e-15
26780.0,-29188081.719801318,1.4528632164001465e-07,4.977590615057483e-15
26790.0,-29188081.719801318,1.4528632164001465e-07,4.977590615057483e-15
26800.0,-29188081.719801325,1.3783574104309082e-07,4.722329557875048e-15
26810.0,-29188081.719801325,1.3783574104309082e-07,4.722329557875048e-15
26820.0,-29188081.719801325,1.3783574104309082e-07,4.722329557875048e-15
26830.0,-29188081.71980133,1.341104507446289e-07,4.594699029283831e-15
26840.0,-29188081.719801337,1.2665987014770508e-07,4.339437972101396e-15
26850.0,-29188081.71980133,1.341104507446289e-07,4.594699029283831e-15
26860.0,-29188081.71980133,1.341104507446289e-07,4.594699029283831e-15
26870.0,-29188081.71980133,1.341104507446289e-07,4.594699029283831e-15
26880.0,-29188081.71980133,1.341104507446289e-07,4.594699029283831e-15
26890.0,-29188081.71980132,1.4156103134155273e-07,4.849960086466266e-15
26900.0,-29188081.71980132,1.4156103134155273e-07,4.849960086466266e-15
26910.0,-29188081.71980133,1.341104507446289e-07,4.594699029283831e-15
26920.0,-29188081.71980133,1.341104507446289e-07,4.594699029283831e-15
26930.0,-29188081.71980132,1.4156103134155273e-07,4.849960086466266e-15
26940.0,-29188081.71980132,1.4156103134155273e-07,4.849960086466266e-15
26950.0,-29188081.719801337,1.2665987014770508e-07,4.339437972101396e-15
26960.0,-29188081.719801337,1.2665987014770508e-07,4.339437972101396e-15
26970.0,-29188081.719801337,1.2665987014770508e-07,4.339437972101396e-15
26980.0,-29188081.719801337,1.2665987014770508e-07,4.339437972101396e-15
26990.0,-29188081.719801337,1.2665987014770508e-07,4.339437972101396e-15
27000.0,-29188081.719801344,1.1920928955078125e-07,4.084176914918961e-15
27010.0,-29188081.71980133,1.341104507446289e-07,4.594699029283831e-15
27020.0,-29188081.719801337,1.2665987014770508e-07,4.339437972101396e-15
27030.0,-29188081.71980134,1.2293457984924316e-07,4.211807443510178e-15
27040.0,-29188081.719801348,1.1548399925231934e-07,3.9565463863277435e-15
27050.0,-29188081.719801348,1.1548399925231934e-07,3.9565463863277435e-15
27060.0,-29188081.719801348,1.1548399925231934e-07,3.9565463863277435e-15
27070.0,-29188081.719801355,1.0803341865539551e-07,3.701285329145308e-15
27080.0,-29188081.719801348,1.1548399925231934e-07,3.9565463863277435e-15
27090.0,-29188081.719801348,1.1548399925231934e-07,3.9565463863277435e-15
27100.0,-29188081.719801355,1.0803341865539551e-07,3.701285329145308e-15
27110.0,-29188081.719801348,1.1548399925231934e-07,3.9565463863277435e-15
27120.0,-29188081.719801355,1.0803341865539551e-07,3.701285329145308e-15
27130.0,-29188081.719801363,1.0058283805847168e-07,3.446024271962873e-15
27140.0,-29188081.719801348,1.1548399925231934e-07,3.9565463863277435e-15
27150.0,-29188081.719801355,1.0803341865539551e-07,3.701285329145308e-15
27160.0,-29188081.719801355,1.0803341865539551e-07,3.701285329145308e-15
27170.0,-29188081.719801348,1.1548399925231934e-07,3.9565463863277435e-15
27180.0,-29188081.71980135,1.1175870895385742e-07,3.828915857736525e-15
27190.0,-29188081.719801344,1.1920928955078125e-07,4.084176914918961e-15
27200.0,-29188081.719801344,1.1920928955078125e-07,4.084176914918961e-15
27210.0,-29188081.719801344,1.1920928955078125e-07,4.084176914918961e-15
27220.0,-29188081.719801344,1.1920928955078125e-07,4.084176914918961e-15
27230.0,-29188081.719801344,1.1920928955078125e-07,4.084176914918961e-15
27240.0,-29188081.71980135,1.1175870895385742e-07,3.828915857736525e-15
27250.0,-29188081.71980135,1.1175870895385742e-07,3.828915857736525e-15
27260.0,-29188081.71980135,1.1175870895385742e-07,3.828915857736525e-15
27270.0,-29188081.71980136,1.043081283569336e-07,3.57365480055409e-15
27280.0,-29188081.71980135,1.1175870895385742e-07,3.828915857736525e-15
27290.0,-29188081.71980136,1.043081283569336e-07,3.57365480055409e-15
27300.0,-29188081.71980135,1.1175870895385742e-07,3.828915857736525e-15
27310.0,-29188081.71980136,1.043081283569336e-07,3.57365480055409e-15
27320.0,-29188081.71980136,1.043081283569336e-07,3.57365480055409e-15
27330.0,-29188081.71980136,1.043081283569336e-07,3.57365480055409e-15
27340.0,-29188081.71980136,1.043081283569336e-07,3.57365480055409e-15
27350.0,-29188081.71980136,1.043081283569336e-07,3.57365480055409e-15
27360.0,-29188081.71980135,1.1175870895385742e-07,3.828915857736525e-15
27370.0,-29188081.71980135,1.1175870895385742e-07,3.828915857736525e-15
27380.0,-29188081.719801355,1.0803341865539551e-07,3.701285329145308e-15
27390.0,-29188081.719801348,1.1548399925231934e-07,3.9565463863277435e-15
27400.0,-29188081.719801355,1.0803341865539551e-07,3.701285329145308e-15
27410.0,-29188081.719801355,1.0803341865539551e-07,3.701285329145308e-15
27420.0,-29188081.719801355,1.0803341865539551e-07,3.701285329145308e-15
27430.0,-29188081.719801355,1.0803341865539551e-07,3.701285329145308e-15
27440.0,-29188081.719801355,1.0803341865539551e-07,3.701285329145308e-15
27450.0,-29188081.719801363,1.0058283805847168e-07,3.446024271962873e-15
27460.0,-29188081.719801363,1.0058283805847168e-07,3.446024271962873e-15
27470.0,-29188081.71980137,9.313225746154785e-08,3.190763214780438e-15
27480.0,-29188081.719801378,8.568167686462402e-08,2.935502157598003e-15
27490.0,-29188081.71980137,9.313225746154785e-08,3.190763214780438e-15
27500.0,-29188081.71980137,9.313225746154785e-08,3.190763214780438e-15
27510.0,-29188081.719801374,8.940696716308594e-08,3.0631326861892205e-15
27520.0,-29188081.719801374,8.940696716308594e-08,3.0631326861892205e-15
27530.0,-29188081.719801374,8.940696716308594e-08,3.0631326861892205e-15
27540.0,-29188081.71980136,1.043081283569336e-07,3.57365480055409e-15
27550.0,-29188081.71980136,1.043081283569336e-07,3.57365480055409e-15
27560.0,-29188081.71980136,1.043081283569336e-07,3.57365480055409e-15
27570.0,-29188081.71980136,1.043081283569336e-07,3.57365480055409e-15
27580.0,-29188081.71980136,1.043081283569336e-07,3.57365480055409e-15
27590.0,-29188081.71980136,1.043081283569336e-07,3.57365480055409e-15
27600.0,-29188081.719801366,9.685754776000977e-08,3.3183937433716554e-15
27610.0,-29188081.71980136,1.043081283569336e-07,3.57365480055409e-15
27620.0,-29188081.719801366,9.685754776000977e-08,3.3183937433716554e-15
27630.0,-29188081.719801374,8.940696716308594e-08,3.0631326861892205e-15
27640.0,-29188081.719801374,8.940696716308594e-08,3.0631326861892205e-15
27650.0,-29188081.719801366,9.685754776000977e-08,3.3183937433716554e-15
27660.0,-29188081.71980137,9.313225746154785e-08,3.190763214780438e-15
27670.0,-29188081.71980137,9.313225746154785e-08,3.190763214780438e-15
27680.0,-29188081.719801378,8.568167686462402e-08,2.935502157598003e-15
27690.0,-29188081.719801378,8.568167686462402e-08,2.935502157598003e-15
27700.0,-29188081.719801385,7.82310962677002e-08,2.6802411004155677e-15
27710.0,-29188081.719801385,7.82310962677002e-08,2.6802411004155677e-15
27720.0,-29188081.719801378,8.568167686462402e-08,2.935502157598003e-15
27730.0,-29188081.719801385,7.82310962677002e-08,2.6802411004155677e-15
27740.0,-29188081.719801385,7.82310962677002e-08,2.6802411004155677e-15
27750.0,-29188081.719801385,7.82310962677002e-08,2.6802411004155677e-15
27760.0,-29188081.719801392,7.078051567077637e-08,2.424980043233133e-15
27770.0,-29188081.719801385,7.82310962677002e-08,2.6802411004155677e-15
27780.0,-29188081.719801392,7.078051567077637e-08,2.424980043233133e-15
27790.0,-29188081.719801396,6.705522537231445e-08,2.2973495146419154e-15
27800.0,-29188081.71980139,7.450580596923828e-08,2.5526105718243503e-15
27810.0,-29188081.71980139,7.450580596923828e-08,2.5526105718243503e-15
27820.0,-29188081.71980138,8.195638656616211e-08,2.8078716290067856e-15
27830.0,-29188081.71980138,8.195638656616211e-08,2.8078716290067856e-15
27840.0,-29188081.71980138,8.195638656616211e-08,2.8078716290067856e-15
27850.0,-29188081.71980138,8.195638656616211e-08,2.8078716290067856e-15
27860.0,-29188081.719801374,8.940696716308594e-08,3.0631326861892205e-15
27870.0,-29188081.719801374,8.940696716308594e-08,3.0631326861892205e-15
27880.0,-29188081.719801374,8.940696716308594e-08,3.0631326861892205e-15
27890.0,-29188081.71980138,8.195638656616211e-08,2.8078716290067856e-15
27900.0,-29188081.71980139,7.450580596923828e-08,2.5526105718243503e-15
27910.0,-29188081.719801396,6.705522537231445e-08,2.2973495146419154e-15
27920.0,-29188081.719801396,6.705522537231445e-08,2.2973495146419154e-15
27930.0,-29188081.719801396,6.705522537231445e-08,2.2973495146419154e-15
27940.0,-29188081.71980141,5.21540641784668e-08,1.786827400277045e-15
27950.0,-29188081.719801407,5.587935447692871e-08,1.9144579288682626e-15
27960.0,-29188081.719801407,5.587935447692871e-08,1.9144579288682626e-15
27970.0,-29188081.719801415,4.842877388000488e-08,1.6591968716858277e-15
27980.0,-29188081.719801392,7.078051567077637e-08,2.424980043233133e-15
27990.0,-29188081.719801392,7.078051567077637e-08,2.424980043233133e-15
28000.0,-29188081.719801392,7.078051567077637e-08,2.424980043233133e-15
28010.0,-29188081.7198014,6.332993507385254e-08,2.169718986050698e-15
28020.0,-29188081.719801392,7.078051567077637e-08,2.424980043233133e-15
28030.0,-29188081.7198014,6.332993507385254e-08,2.169718986050698e-15
28040.0,-29188081.7198014,6.332993507385254e-08,2.169718986050698e-15
28050.0,-29188081.719801407,5.587935447692871e-08,1.9144579288682626e-15
28060.0,-29188081.719801407,5.587935447692871e-08,1.9144579288682626e-15
28070.0,-29188081.7198014,6.332993507385254e-08,2.169718986050698e-15
28080.0,-29188081.719801392,7.078051567077637e-08,2.424980043233133e-15
28090.0,-29188081.7198014,6.332993507385254e-08,2.169718986050698e-15
28100.0,-29188081.7198014,6.332993507385254e-08,2.169718986050698e-15
28110.0,-29188081.7198014,6.332993507385254e-08,2.169718986050698e-15
28120.0,-29188081.719801392,7.078051567077637e-08,2.424980043233133e-15
28130.0,-29188081.719801392,7.078051567077637e-08,2.424980043233133e-15
28140.0,-29188081.719801396,6.705522537231445e-08,2.2973495146419154e-15
28150.0,-29188081.719801404,5.960464477539063e-08,2.0420884574594805e-15
28160.0,-29188081.719801396,6.705522537231445e-08,2.2973495146419154e-15
28170.0,-29188081.719801396,6.705522537231445e-08,2.2973495146419154e-15
28180.0,-29188081.719801404,5.960464477539063e-08,2.0420884574594805e-15
28190.0,-29188081.719801404,5.960464477539063e-08,2.0420884574594805e-15
28200.0,-29188081.71980139,7.450580596923828e-08,2.5526105718243503e-15
28210.0,-29188081.71980141,5.21540641784668e-08,1.786827400277045e-15
28220.0,-29188081.719801404,5.960464477539063e-08,2.0420884574594805e-15
28230.0,-29188081.719801404,5.960464477539063e-08,2.0420884574594805e-15
28240.0,-29188081.719801404,5.960464477539063e-08,2.0420884574594805e-15
28250.0,-29188081.719801404,5.960464477539063e-08,2.0420884574594805e-15
28260.0,-29188081.719801404,5.960464477539063e-08,2.0420884574594805e-15
28270.0,-29188081.719801404,5.960464477539063e-08,2.0420884574594805e-15
28280.0,-29188081.719801404,5.960464477539063e-08,2.0420884574594805e-15
28290.0,-29188081.719801396,6.705522537231445e-08,2.2973495146419154e-15
28300.0,-29188081.719801396,6.705522537231445e-08,2.2973495146419154e-15
28310.0,-29188081.7198014,6.332993507385254e-08,2.169718986050698e-15
28320.0,-29188081.719801407,5.587935447692871e-08,1.9144579288682626e-15
28330.0,-29188081.719801407,5.587935447692871e-08,1.9144579288682626e-15
28340.0,-29188081.7198014,6.332993507385254e-08,2.169718986050698e-15
28350.0,-29188081.719801385,7.82310962677002e-08,2.6802411004155677e-15
28360.0,-29188081.719801392,7.078051567077637e-08,2.424980043233133e-15
28370.0,-29188081.719801385,7.82310962677002e-08,2.6802411004155677e-15
28380.0,-29188081.719801385,7.82310962677002e-08,2.6802411004155677e-15
28390.0,-29188081.719801392,7.078051567077637e-08,2.424980043233133e-15
28400.0,-29188081.7198014,6.332993507385254e-08,2.169718986050698e-15
28410.0,-29188081.7198014,6.332993507385254e-08,2.169718986050698e-15
28420.0,-29188081.719801392,7.078051567077637e-08,2.424980043233133e-15
28430.0,-29188081.719801392,7.078051567077637e-08,2.424980043233133e-15
28440.0,-29188081.719801392,7.078051567077637e-08,2.424980043233133e-15
28450.0,-29188081.719801392,7.078051567077637e-08,2.424980043233133e-15
28460.0,-29188081.719801385,7.82310962677002e-08,2.6802411004155677e-15
28470.0,-29188081.719801385,7.82310962677002e-08,2.6802411004155677e-15
28480.0,-29188081.719801385,7.82310962677002e-08,2.6802411004155677e-15
28490.0,-29188081.719801385,7.82310962677002e-08,2.6802411004155677e-15
28500.0,-29188081.719801392,7.078051567077637e-08,2.424980043233133e-15
28510.0,-29188081.719801385,7.82310962677002e-08,2.6802411004155677e-15
28520.0,-29188081.719801385,7.82310962677002e-08,2.6802411004155677e-15
28530.0,-29188081.719801385,7.82310962677002e-08,2.6802411004155677e-15
28540.0,-29188081.719801385,7.82310962677002e-08,2.6802411004155677e-15
28550.0,-29188081.719801385,7.82310962677002e-08,2.6802411004155677e-15
28560.0,-29188081.719801392,7.078051567077637e-08,2.424980043233133e-15
28570.0,-29188081.719801385,7.82310962677002e-08,2.6802411004155677e-15
28580.0,-29188081.719801385,7.82310962677002e-08,2.6802411004155677e-15
28590.0,-29188081.719801392,7.078051567077637e-08,2.424980043233133e-15
28600.0,-29188081.719801385,7.82310962677002e-08,2.6802411004155677e-15
28610.0,-29188081.719801392,7.078051567077637e-08,2.424980043233133e-15
28620.0,-29188081.719801385,7.82310962677002e-08,2.6802411004155677e-15
28630.0,-29188081.719801392,7.078051567077637e-08,2.424980043233133e-15
28640.0,-29188081.719801385,7.82310962677002e-08,2.6802411004155677e-15
28650.0,-29188081.719801385,7.82310962677002e-08,2.6802411004155677e-15
28660.0,-29188081.719801392,7.078051567077637e-08,2.424980043233133e-15
28670.0,-29188081.719801385,7.82310962677002e-08,2.6802411004155677e-15
28680.0,-29188081.719801378,8.568167686462402e-08,2.935502157598003e-15
28690.0,-29188081.719801378,8.568167686462402e-08,2.935502157598003e-15
28700.0,-29188081.719801378,8.568167686462402e-08,2.935502157598003e-15
28710.0,-29188081.719801378,8.568167686462402e-08,2.935502157598003e-15
28720.0,-29188081.719801378,8.568167686462402e-08,2.935502157598003e-15
28730.0,-29188081.719801378,8.568167686462402e-08,2.935502157598003e-15
28740.0,-29188081.719801378,8.568167686462402e-08,2.935502157598003e-15
28750.0,-29188081.719801378,8.568167686462402e-08,2.935502157598003e-15
28760.0,-29188081.719801378,8.568167686462402e-08,2.935502157598003e-15
28770.0,-29188081.719801363,1.0058283805847168e-07,3.446024271962873e-15
28780.0,-29188081.71980137,9.313225746154785e-08,3.190763214780438e-15
28790.0,-29188081.719801378,8.568167686462402e-08,2.935502157598003e-15
28800.0,-29188081.719801378,8.568167686462402e-08,2.935502157598003e-15
28810.0,-29188081.719801378,8.568167686462402e-08,2.935502157598003e-15
28820.0,-29188081.719801378,8.568167686462402e-08,2.935502157598003e-15
28830.0,-29188081.71980138,8.195638656616211e-08,2.8078716290067856e-15
28840.0,-29188081.719801378,8.568167686462402e-08,2.935502157598003e-15
28850.0,-29188081.719801374,8.940696716308594e-08,3.0631326861892205e-15
28860.0,-29188081.719801374,8.940696716308594e-08,3.0631326861892205e-15
28870.0,-29188081.719801374,8.940696716308594e-08,3.0631326861892205e-15
28880.0,-29188081.719801374,8.940696716308594e-08,3.0631326861892205e-15
28890.0,-29188081.719801374,8.940696716308594e-08,3.0631326861892205e-15
28900.0,-29188081.719801366,9.685754776000977e-08,3.3183937433716554e-15
28910.0,-29188081.719801374,8.940696716308594e-08,3.0631326861892205e-15
28920.0,-29188081.719801374,8.940696716308594e-08,3.0631326861892205e-15
28930.0,-29188081.71980138,8.195638656616211e-08,2.8078716290067856e-15
28940.0,-29188081.71980138,8.195638656616211e-08,2.8078716290067856e-15
28950.0,-29188081.71980138,8.195638656616211e-08,2.8078716290067856e-15
28960.0,-29188081.71980138,8.195638656616211e-08,2.8078716290067856e-15
28970.0,-29188081.71980138,8.195638656616211e-08,2.8078716290067856e-15
28980.0,-29188081.719801374,8.940696716308594e-08,3.0631326861892205e-15
28990.0,-29188081.719801374,8.940696716308594e-08,3.0631326861892205e-15
29000.0,-29188081.719801374,8.940696716308594e-08,3.0631326861892205e-15
29010.0,-29188081.71980138,8.195638656616211e-08,2.8078716290067856e-15
29020.0,-29188081.71980138,8.195638656616211e-08,2.8078716290067856e-15
29030.0,-29188081.71980138,8.195638656616211e-08,2.8078716290067856e-15
29040.0,-29188081.719801374,8.940696716308594e-08,3.0631326861892205e-15
29050.0,-29188081.71980138,8.195638656616211e-08,2.8078716290067856e-15
29060.0,-29188081.719801374,8.940696716308594e-08,3.0631326861892205e-15
29070.0,-29188081.719801374,8.940696716308594e-08,3.0631326861892205e-15
29080.0,-29188081.71980138,8.195638656616211e-08,2.8078716290067856e-15
29090.0,-29188081.71980138,8.195638656616211e-08,2.8078716290067856e-15
29100.0,-29188081.719801374,8.940696716308594e-08,3.0631326861892205e-15
29110.0,-29188081.719801374,8.940696716308594e-08,3.0631326861892205e-15
29120.0,-29188081.719801374,8.940696716308594e-08,3.0631326861892205e-15
29130.0,-29188081.719801374,8.940696716308594e-08,3.0631326861892205e-15
29140.0,-29188081.71980138,8.195638656616211e-08,2.8078716290067856e-15
29150.0,-29188081.71980138,8.195638656616211e-08,2.8078716290067856e-15
29160.0,-29188081.71980139,7.450580596923828e-08,2.5526105718243503e-15
29170.0,-29188081.719801396,6.705522537231445e-08,2.2973495146419154e-15
29180.0,-29188081.719801396,6.705522537231445e-08,2.2973495146419154e-15
29190.0,-29188081.71980139,7.450580596923828e-08,2.5526105718243503e-15
29200.0,-29188081.71980139,7.450580596923828e-08,2.5526105718243503e-15
29210.0,-29188081.71980139,7.450580596923828e-08,2.5526105718243503e-15
29220.0,-29188081.71980139,7.450580596923828e-08,2.5526105718243503e-15
29230.0,-29188081.71980139,7.450580596923828e-08,2.5526105718243503e-15
29240.0,-29188081.719801385,7.82310962677002e-08,2.6802411004155677e-15
29250.0,-29188081.719801385,7.82310962677002e-08,2.6802411004155677e-15
29260.0,-29188081.719801385,7.82310962677002e-08,2.6802411004155677e-15
29270.0,-29188081.719801378,8.568167686462402e-08,2.935502157598003e-15
29280.0,-29188081.719801378,8.568167686462402e-08,2.935502157598003e-15
29290.0,-29188081.719801385,7.82310962677002e-08,2.6802411004155677e-15
29300.0,-29188081.719801378,8.568167686462402e-08,2.935502157598003e-15
29310.0,-29188081.71980137,9.313225746154785e-08,3.190763214780438e-15
29320.0,-29188081.71980137,9.313225746154785e-08,3.190763214780438e-15
29330.0,-29188081.71980137,9.313225746154785e-08,3.190763214780438e-15
29340.0,-29188081.71980137,9.313225746154785e-08,3.190763214780438e-15
29350.0,-29188081.719801363,1.0058283805847168e-07,3.446024271962873e-15
29360.0,-29188081.719801355,1.0803341865539551e-07,3.701285329145308e-15
29370.0,-29188081.71980137,9.313225746154785e-08,3.190763214780438e-15
29380.0,-29188081.719801363,1.0058283805847168e-07,3.446024271962873e-15
29390.0,-29188081.719801355,1.0803341865539551e-07,3.701285329145308e-15
29400.0,-29188081.719801348,1.1548399925231934e-07,3.9565463863277435e-15
29410.0,-29188081.719801348,1.1548399925231934e-07,3.9565463863277435e-15
29420.0,-29188081.719801348,1.1548399925231934e-07,3.9565463863277435e-15
29430.0,-29188081.719801348,1.1548399925231934e-07,3.9565463863277435e-15
29440.0,-29188081.719801348,1.1548399925231934e-07,3.9565463863277435e-15
29450.0,-29188081.71980134,1.2293457984924316e-07,4.211807443510178e-15
29460.0,-29188081.71980134,1.2293457984924316e-07,4.211807443510178e-15
29470.0,-29188081.719801348,1.1548399925231934e-07,3.9565463863277435e-15
29480.0,-29188081.719801355,1.0803341865539551e-07,3.701285329145308e-15
29490.0,-29188081.719801355,1.0803341865539551e-07,3.701285329145308e-15
29500.0,-29188081.719801348,1.1548399925231934e-07,3.9565463863277435e-15
29510.0,-29188081.719801355,1.0803341865539551e-07,3.701285329145308e-15
29520.0,-29188081.719801348,1.1548399925231934e-07,3.9565463863277435e-15
29530.0,-29188081.719801348,1.1548399925231934e-07,3.9565463863277435e-15
29540.0,-29188081.719801348,1.1548399925231934e-07,3.9565463863277435e-15
29550.0,-29188081.719801348,1.1548399925231934e-07,3.9565463863277435e-15
29560.0,-29188081.719801344,1.1920928955078125e-07,4.084176914918961e-15
29570.0,-29188081.71980135,1.1175870895385742e-07,3.828915857736525e-15
29580.0,-29188081.719801355,1.0803341865539551e-07,3.701285329145308e-15
29590.0,-29188081.719801355,1.0803341865539551e-07,3.701285329145308e-15
29600.0,-29188081.719801363,1.0058283805847168e-07,3.446024271962873e-15
29610.0,-29188081.719801363,1.0058283805847168e-07,3.446024271962873e-15
29620.0,-29188081.719801366,9.685754776000977e-08,3.3183937433716554e-15
29630.0,-29188081.71980136,1.043081283569336e-07,3.57365480055409e-15
29640.0,-29188081.719801366,9.685754776000977e-08,3.3183937433716554e-15
29650.0,-29188081.719801374,8.940696716308594e-08,3.0631326861892205e-15
29660.0,-29188081.719801366,9.685754776000977e-08,3.3183937433716554e-15
29670.0,-29188081.719801366,9.685754776000977e-08,3.3183937433716554e-15
29680.0,-29188081.71980136,1.043081283569336e-07,3.57365480055409e-15
29690.0,-29188081.71980136,1.043081283569336e-07,3.57365480055409e-15
29700.0,-29188081.71980136,1.043081283569336e-07,3.57365480055409e-15
29710.0,-29188081.71980135,1.1175870895385742e-07,3.828915857736525e-15
29720.0,-29188081.71980135,1.1175870895385742e-07,3.828915857736525e-15
29730.0,-29188081.719801366,9.685754776000977e-08,3.3183937433716554e-15
29740.0,-29188081.719801374,8.940696716308594e-08,3.0631326861892205e-15
29750.0,-29188081.719801374,8.940696716308594e-08,3.0631326861892205e-15
29760.0,-29188081.719801374,8.940696716308594e-08,3.0631326861892205e-15
29770.0,-29188081.719801366,9.685754776000977e-08,3.3183937433716554e-15
29780.0,-29188081.719801366,9.685754776000977e-08,3.3183937433716554e-15
29790.0,-29188081.719801366,9.685754776000977e-08,3.3183937433716554e-15
29800.0,-29188081.71980138,8.195638656616211e-08,2.8078716290067856e-15
29810.0,-29188081.719801374,8.940696716308594e-08,3.0631326861892205e-15
29820.0,-29188081.71980138,8.195638656616211e-08,2.8078716290067856e-15
29830.0,-29188081.71980138,8.195638656616211e-08,2.8078716290067856e-15
29840.0,-29188081.71980138,8.195638656616211e-08,2.8078716290067856e-15
29850.0,-29188081.71980139,7.450580596923828e-08,2.5526105718243503e-15
29860.0,-29188081.71980138,8.195638656616211e-08,2.8078716290067856e-15
29870.0,-29188081.71980138,8.195638656616211e-08,2.8078716290067856e-15
29880.0,-29188081.71980139,7.450580596923828e-08,2.5526105718243503e-15
