time_s,x_num_m,y_num_m,z_num_m,r_num_m,x_ana_m,y_ana_m,z_ana_m,r_ana_m,r_error_norm_m,r_error_rel,vx_num_ms,vy_num_ms,vz_num_ms,v_num_ms,vx_ana_ms,vy_ana_ms,vz_ana_ms,v_ana_ms,v_error_norm_ms,v_error_rel,energy_error_Jkg,energy_error_rel,|h|_error_m2s,|h|_error_rel
45460.0,5625636.786884739,2403742.8476314936,3032768.6946551404,6828137.000000121,5625636.786883394,2403742.847632578,3032768.6946565015,6828136.999999999,2.1994161127061786e-06,3.221107181514048e-13,-4330.206581605324,3910.048774784344,4933.253792278566,7640.429532402054,-4330.206581607405,3910.0487747835123,4933.253792277547,7640.42953240215,2.461633435316211e-09,3.221852154877834e-13,3.091990947723389e-07,1.0593333873071054e-14,0.000274658203125,5.264687210520208e-15
45470.0,5581983.441793903,2442692.037430384,3081910.3420741423,6828137.000000122,5581983.441792525,2442692.0374314697,3081910.3420755058,6828136.999999999,2.2213804940165445e-06,3.2532746399443136e-13,-4400.371340777268,3879.7079058385216,4894.973142749774,7640.429532402053,-4400.371340779354,3879.7079058376676,4894.973142748726,7640.42953240215,2.48521386867484e-09,3.252714861298497e-13,3.0174851417541504e-07,1.0338072815888621e-14,0.000274658203125,5.264687210520208e-15
45480.0,5537631.196592527,2481335.38652717,3130666.114561553,6828137.000000121,5537631.196591119,2481335.3865282573,3130666.1145629184,6828137.000000001,2.242603922781712e-06,3.2843569523893727e-13,-4469.9851452485145,3848.8812725917983,4856.079611204002,7640.429532402053,-4469.985145250605,3848.8812725909215,4856.079611202926,7640.4295324021505,2.5088851090268724e-09,3.283696418358405e-13,3.0174851417541504e-07,1.0338072815888621e-14,0.0002670288085937,5.118445899116869e-15
45490.0,5492585.604466036,2519668.05652682,3179029.9075821056,6828137.000000122,5492585.604464624,2519668.0565278833,3179029.907583441,6828137.0,2.2152235724600617e-06,3.244257653969248e-13,-4539.039278924479,3817.572734736272,4816.57806736073,7640.429532402053,-4539.039278926528,3817.5727347353914,4816.578067359649,7640.42953240215,2.478326377278165e-09,3.24370032701418e-13,3.091990947723389e-07,1.0593333873071054e-14,0.0002670288085937,5.118445899116869e-15
45500.0,5446852.3054113295,2557685.247933315,3226995.6656788746,6828137.000000122,5446852.305409885,2557685.2479343796,3226995.6656802115,6828137.0,2.2376389331935285e-06,3.277085584535765e-13,-4607.525095784949,3785.7862123015866,4776.473457066473,7640.429532402053,-4607.525095787002,3785.786212300683,4776.4734570653645,7640.42953240215,2.5018630888551367e-09,3.2745058091891744e-13,3.091990947723389e-07,1.0593333873071054e-14,0.0002670288085937,5.118445899116869e-15
45510.0,5400437.025530625,2595382.200750581,3274557.383231459,6828137.000000121,5400437.025529179,2595382.200751622,3274557.383232767,6828137.000000001,2.2106610837848055e-06,3.237575760100896e-13,-4675.434020966623,3753.525685164121,4735.770801675535,7640.429532402053,-4675.434020968635,3753.5256851632153,4735.770801674423,7640.42953240215,2.470862774029224e-09,3.233931762017554e-13,3.0174851417541504e-07,1.0338072815888621e-14,0.0002670288085937,5.118445899116869e-15
45520.0,5353345.576314513,2632754.195078466,3321709.105207925,6828137.000000121,5353345.576313034,2632754.195079507,3321709.1052092332,6828137.0,2.2319064376545287e-06,3.2686901824824674e-13,-4742.757551836734,3720.795192548681,4694.475197421296,7640.429532402053,-4742.7575518387475,3720.7951925477514,4694.4751974201545,7640.42953240215,2.4942890123436277e-09,3.264592653810425e-13,3.0174851417541504e-07,1.0338072815888621e-14,0.0002670288085937,5.118445899116869e-15
45530.0,5305583.853914316,2669796.551703705,3368444.927910412,6828137.000000122,5305583.853912805,2669796.551704746,3368444.92791172,6828137.0,2.2529584344567588e-06,3.2995214279630866e-13,-4809.487259057634,3687.5988325227618,4652.591814778136,7640.429532402053,-4809.48725905965,3687.5988325218095,4652.591814776965,7640.42953240215,2.517712968997298e-09,3.2952505593042615e-13,3.0174851417541504e-07,1.0338072815888621e-14,0.0002670288085937,5.118445899116869e-15
45540.0,5257157.838403858,2706504.6326857866,3414758.999714314,6828137.000000121,5257157.838402347,2706504.6326868045,3414758.999715593,6828137.000000001,2.2264804986190193e-06,3.2607437411097915e-13,-4875.614787642206,3653.940761483447,4610.125897814059,7640.429532402054,-4875.61478764418,3653.9407614824927,4610.125897812886,7640.42953240215,2.486800721515789e-09,3.254791777045471e-13,3.091990947723389e-07,1.0593333873071054e-14,0.000274658203125,5.264687210520208e-15
45550.0,5208073.59303072,2742873.8419376523,3460645.521800943,6828137.000000121,5208073.593029177,2742873.8419386693,3460645.521802222,6828137.000000001,2.2474112444871024e-06,3.291397411163692e-13,-4941.131857999955,3619.8251936369966,4567.0827635340975,7640.429532402054,-4941.1318580019315,3619.8251936360193,4567.082763532896,7640.4295324021505,2.51085120805282e-09,3.28626970172894e-13,3.0174851417541504e-07,1.0338072815888621e-14,0.0002670288085937,5.118445899116869e-15
45560.0,5158337.263457079,2778899.6258011567,3506098.748883576,6828137.000000121,5158337.263455535,2778899.6258021505,3506098.748884825,6828137.000000001,2.220717929855063e-06,3.252304295966913e-13,-5006.030266973673,3585.2564004712053,4523.467801214595,7640.429532402053,-5006.030266975608,3585.2564004702267,4523.467801213392,7640.42953240215,2.4801853814309633e-09,3.246133441729674e-13,3.0174851417541504e-07,1.0338072815888621e-14,0.0002670288085937,5.118445899116869e-15
45570.0,5107955.0769902365,2814577.473617215,3551112.9899268,6828137.000000121,5107955.07698866,2814577.4736182075,3551112.989928048,6828137.0,2.242368563648891e-06,3.2840122622743086e-13,-5070.301888866521,3550.2387102205826,4479.28647172843,7640.429532402052,-5070.301888868456,3550.2387102195808,4479.286471727199,7640.42953240215,2.503176981606687e-09,3.2762254674177836e-13,2.942979335784912e-07,1.0082811758706184e-14,0.0002670288085937,5.118445899116869e-15
45580.0,5056933.341802915,2849902.9182905657,3595682.608859072,6828137.000000121,5056933.341801305,2849902.918291557,3595682.6088603185,6828137.0,2.264230114147878e-06,3.316029122069282e-13,-5133.938676459421,3514.776507324431,4434.544306861281,7640.429532402052,-5133.938676461356,3514.776507323406,4434.544306860021,7640.42953240215,2.5269404787664884e-09,3.3073277726730356e-13,2.942979335784912e-07,1.0082811758706184e-14,0.0002670288085937,5.118445899116869e-15
45590.0,5005278.446143437,2884871.53684908,3639802.025278384,6828137.000000121,5005278.446141828,2884871.5368500478,3639802.0252796016,6828137.0,2.238094538394096e-06,3.2777528312541125e-13,-5196.932662018619,3478.874231877885,4389.246908619012,7640.429532402052,-5196.932662020514,3478.8742318768604,4389.246908617752,7640.42953240215,2.495545945739665e-09,3.266237762100092e-13,3.0174851417541504e-07,1.0338072815888621e-14,0.0002670288085937,5.118445899116869e-15
45600.0,4952996.857535877,2919478.950997546,3683465.715150972,6828137.000000122,4952996.857534235,2919478.950998512,3683465.7151521877,6828137.0,2.2600467493681337e-06,3.309902465882178e-13,-5259.275958293298,3442.5363790759857,4343.399948526265,7640.429532402052,-5259.27595829519,3442.536379074937,4343.399948524974,7640.429532402149,2.5194039122428635e-09,3.297463711376923e-13,3.0174851417541504e-07,1.0338072815888621e-14,0.0002670288085937,5.118445899116869e-15
45610.0,4900095.121970282,2953720.827665859,3726668.2115029534,6828137.000000121,4900095.121968642,2953720.827666802,3726668.2115041395,6828137.0,2.2328600997858137e-06,3.270086847680141e-13,-5320.960759503107,3405.767498650848,4297.009166916347,7640.429532402053,-5320.960759504958,3405.7674986498,4297.009166915058,7640.4295324021505,2.4876702265281244e-09,3.255929808629491e-13,3.091990947723389e-07,1.0593333873071054e-14,0.0002670288085937,5.118445899116869e-15
45620.0,4846579.863083075,2987592.879551552,3769404.1051048334,6828137.000000121,4846579.863081402,2987592.8795524924,3769404.1051060185,6828137.0,2.2554495170616784e-06,3.3031696889820434e-13,-5381.979342315501,3368.5721943020108,4250.080372212506,7640.429532402052,-5381.9793423173505,3368.572194300939,4250.080372211187,7640.42953240215,2.512003662200147e-09,3.2877780647632955e-13,3.0174851417541504e-07,1.0338072815888621e-14,0.0002670288085937,5.118445899116869e-15
45630.0,4792457.781327731,3021090.865656588,3811668.045148774,6828137.000000122,4792457.781326027,3021090.8656575256,3811668.045149955,6828137.0,2.275510235086741e-06,3.332549178621842e-13,-5442.324066812748,3330.955123120021,4202.61944020068,7640.429532402052,-5442.324066814595,3330.955123118927,4202.6194401993325,7640.4295324021505,2.5349452904420876e-09,3.3178046858382595e-13,3.0174851417541504e-07,1.0338072815888621e-14,0.0002670288085937,5.118445899116869e-15
45640.0,4737735.653135838,3054210.591818367,3853454.739918544,6828137.000000121,4737735.653134136,3054210.5918192817,3853454.739919695,6828136.999999999,2.2487051156218228e-06,3.293292322081152e-13,-5501.9873774485,3292.920995003338,4154.632313293807,7640.429532402053,-5501.987377450306,3292.9209950022437,4154.63231329246,7640.429532402149,2.504133912501272e-09,3.277477924351687e-13,2.942979335784912e-07,1.0082811758706184e-14,0.0002670288085937,5.118445899116869e-15
45650.0,4682420.330068646,3086947.9112348584,3894758.957452083,6828137.000000121,4682420.330066912,3086947.91123577,3894758.957453231,6828136.999999999,2.2706976086973266e-06,3.325500950987549e-13,-5560.961803993789,3254.4745720686205,4106.1249997878,7640.429532402053,-5560.961803995591,3254.474572067503,4106.124999786424,7640.42953240215,2.528319042345995e-09,3.309132073823462e-13,2.942979335784912e-07,1.0082811758706184e-14,0.0002670288085937,5.118445899116869e-15
45660.0,4626518.737959204,3119298.724983806,3935575.526196573,6828137.000000121,4626518.737957474,3119298.7249846943,3935575.5261976914,6828136.999999999,2.243826686851786e-06,3.2861477249970037e-13,-5619.239962472352,3215.620668054484,4057.1035731092697,7640.429532402053,-5619.239962474114,3215.6206680533683,4057.103573107896,7640.42953240215,2.497239311787836e-09,3.268454085202072e-13,3.0174851417541504e-07,1.0338072815888621e-14,0.0002670288085937,5.118445899116869e-15
45670.0,4570037.876045206,3151258.982535941,3975899.3356559495,6828137.000000121,4570037.876043444,3151258.9825368267,3975899.3356570643,6828136.999999999,2.2654072737806768e-06,3.317753105687067e-13,-5676.814556085153,3176.3641477187853,4007.57417105509,7640.429532402052,-5676.814556086911,3176.3641477176466,4007.574171053687,7640.42953240215,2.5210069773888406e-09,3.2995618462254653e-13,2.942979335784912e-07,1.0082811758706184e-14,0.0002593994140625,4.972204587713531e-15
45680.0,4512984.816092636,3182824.6822621366,4015725.3370307703,6828137.000000121,4512984.816090842,3182824.682263018,4015725.337031881,6828136.999999999,2.287197698896668e-06,3.349665800344469e-13,-5733.678376123986,3136.709926229528,3957.54299502391,7640.429532402053,-5733.678376125738,3136.7099262283655,3957.542995022477,7640.429532402149,2.5447676789243965e-09,3.330660492492393e-13,3.0174851417541504e-07,1.0338072815888621e-14,0.0002593994140625,4.972204587713531e-15
45690.0,4455366.701510342,3213991.871934432,4055048.5438503576,6828137.000000121,4455366.701508554,3213991.8719352903,4055048.543851439,6828137.0,2.2590060330033785e-06,3.30837830729433e-13,-5789.824302874053,3096.6629685494463,3907.016309239696,7640.429532402053,-5789.824302875765,3096.662968548287,3907.016309238267,7640.42953240215,2.513836034323173e-09,3.2901763227607745e-13,2.868473529815674e-07,9.827550701523751e-15,0.0002593994140625,4.972204587713531e-15
45700.0,4397190.746455635,3244756.649220881,4093864.032597133,6828137.00000012,4397190.746453816,3244756.649221736,4093864.0325982086,6828137.0,2.2795455123983662e-06,3.3384589565182514e-13,-5845.245306505398,3056.228288814367,3856.000439967412,7640.429532402053,-5845.245306507104,3056.228288813185,3856.0004399659542,7640.42953240215,2.536444450276735e-09,3.3197668266161963e-13,2.868473529815674e-07,9.827550701523751e-15,0.0002593994140625,4.972204587713531e-15
45710.0,4338464.234931028,3275115.1621741494,4132166.9433230753,6828137.000000121,4338464.234929214,3275115.16217498,4132166.943324122,6828137.0,2.2532894997268303e-06,3.300006282426422e-13,-5899.934447953088,3015.4109497054005,3804.5017747209313,7640.429532402053,-5899.9344479547535,3015.4109497042214,3804.5017747194775,7640.42953240215,2.5054351415584784e-09,3.2791810079959865e-13,2.868473529815674e-07,9.827550701523751e-15,0.0002593994140625,4.972204587713531e-15
45720.0,4279194.519872232,3305063.609713799,4169952.48025822,6828137.000000119,4279194.519870386,3305063.609714626,4169952.480259262,6828136.999999999,2.2753697210658276e-06,3.33234339185905e-13,-5953.8848797860255,2974.216061815066,3752.5267614632794,7640.429532402053,-5953.884879787684,2974.2160618138637,3752.526761461795,7640.42953240215,2.5299788661383682e-09,3.311304495917448e-13,2.868473529815674e-07,9.827550701523751e-15,0.0002593994140625,4.972204587713531e-15
45730.0,4219389.022227527,3334598.242102212,4207215.912411117,6828137.00000012,4219389.02222565,3334598.2421030346,4207215.912412154,6828137.000000001,2.2963412526921255e-06,3.3630567938108526e-13,-6007.089847064292,2932.648783007409,3700.081907799302,7640.429532402053,-6007.089847065944,2932.6487830061837,3700.08190779779,7640.42953240215,2.5524529690373425e-09,3.340719207228722e-13,2.868473529815674e-07,9.827550701523751e-15,0.0002593994140625,4.972204587713531e-15
45740.0,4159055.230028602,3363715.36141408,4243952.57416118,6828137.000000119,4159055.2300267327,3363715.3614148796,4243952.574162187,6828137.000000001,2.2686131404327275e-06,3.3224481881847526e-13,-6059.542688184912,2890.714317772205,3647.173780160881,7640.429532402054,-6059.542688186522,2890.7143177709845,3647.173780159374,7640.4295324021505,2.5209667419460315e-09,3.2995091849940007e-13,2.942979335784912e-07,1.0082811758706184e-14,0.0002593994140625,4.972204587713531e-15
45750.0,4098200.697453016,3392411.3219994083,4280157.8658428565,6828137.00000012,4098200.697451114,3392411.322000203,4280157.865843858,6828137.000000001,2.2914796402593825e-06,3.355936824728886e-13,-6111.236835715923,2848.4179165733267,3593.8090029847667,7640.429532402054,-6111.236835717526,2848.417916572083,3593.8090029832306,7640.4295324021505,2.5451143227652535e-09,3.331114189289656e-13,2.868473529815674e-07,9.827550701523751e-15,0.0002517700195312,4.82596327631019e-15
45760.0,4036833.043878357,3420682.5309399744,4315827.25432153,6828137.000000119,4036833.0438764626,3420682.530940746,4315827.254322503,6828137.000000001,2.264762089907417e-06,3.316808215633952e-13,-6162.165817218668,2805.764875191346,3539.99425788316,7640.429532402054,-6162.165817220231,2805.7648751901065,3539.9942578816285,7640.42953240215,2.514740350986393e-09,3.291359916771275e-13,2.942979335784912e-07,1.0082811758706184e-14,0.0002517700195312,4.82596327631019e-15
45770.0,3974959.952928253,3448525.448499185,4350956.273561105,6828137.000000119,3974959.952926328,3448525.4484999506,4350956.273562071,6828137.0,2.285736174182433e-06,3.3475253560120904e-13,-6212.323256058179,2762.7605340604746,3485.7362828071286,7640.429532402054,-6212.323256059733,2762.760534059212,3485.736282805569,7640.42953240215,2.537642284815875e-09,3.321334584729873e-13,2.942979335784912e-07,1.0082811758706184e-14,0.0002670288085937,5.118445899116869e-15
45780.0,3912589.171510335,3475936.5885652727,4385540.525183175,6828137.00000012,3912589.171508378,3475936.5885660322,4385540.525184132,6828136.999999999,2.3073742802225816e-06,3.3792149750694543e-13,-6261.702872201576,2719.410277599903,3431.0418712029773,7640.429532402054,-6261.702872203121,2719.4102775986184,3431.041871201389,7640.42953240215,2.5614864334586196e-09,3.3525424488186973e-13,2.942979335784912e-07,1.0082811758706184e-14,0.0002670288085937,5.118445899116869e-15
45790.0,3849728.508846264,3502912.5190877807,4419575.679017731,6828137.000000118,3849728.508844317,3502912.5190885174,4419575.67901866,6828137.0,2.279720011459675e-06,3.338714515335112e-13,-6310.298483004367,2675.7195335396405,3375.91787116166,7640.429532402055,-6310.298483005871,2675.7195335383612,3375.917871160079,7640.4295324021505,2.5296938300333495e-09,3.31093143298452e-13,2.868473529815674e-07,9.827550701523751e-15,0.0002517700195312,4.82596327631019e-15
45800.0,3786385.835493981,3529449.8625072767,4453057.47364533,6828137.000000118,3786385.8354920023,3529449.862508007,4453057.473646252,6828137.0,2.30175319204265e-06,3.3709827322484154e-13,-6358.104003984554,2631.693772240925,3320.371184561358,7640.429532402054,-6358.104003986047,2631.6937722396224,3320.3711845597477,7640.429532402149,2.553309511799561e-09,3.3418402734705955e-13,2.868473529815674e-07,9.827550701523751e-15,0.0002593994140625,4.972204587713531e-15
45810.0,3722569.0823622495,3555545.296178245,4485981.716930648,6828137.000000118,3722569.0823602807,3555545.296178953,4485981.716931542,6828137.000000001,2.275210947410248e-06,3.3321108633442e-13,-6405.113449584451,2587.3385060113,3264.4087662033185,7640.429532402055,-6405.113449585905,2587.3385060100036,3264.4087662017155,7640.42953240215,2.522968056199539e-09,3.3021285590030414e-13,2.905726432800293e-07,9.955181230114966e-15,0.0002517700195312,4.82596327631019e-15
45820.0,3658286.2397176633,3581195.552785105,4518344.286547363,6828137.000000118,3658286.2397156633,3581195.5527858054,4518344.2865482485,6828137.0,2.2967368747108856e-06,3.363636193460801e-13,-6451.320933920112,2542.6592884144407,3208.03762294107,7640.429532402055,-6451.320933921555,2542.659288413122,3208.0376229394383,7640.42953240215,2.5459893762403826e-09,3.3322594828512526e-13,2.905726432800293e-07,9.955181230114966e-15,0.0002593994140625,4.972204587713531e-15
45830.0,3593545.3561842097,3606397.420751296,4550141.130494296,6828137.000000117,3593545.3561821794,3606397.42075199,4550141.130495173,6828137.0,2.3179997742690667e-06,3.3947763119999887e-13,-6496.720671518283,2497.661713574808,3151.26481280312,7640.429532402056,-6496.720671519714,2497.661713573467,3151.26481280146,7640.4295324021505,2.5698780690803668e-09,3.3635256475854143e-13,2.980232238769531e-07,1.02104422872974e-14,0.0002593994140625,4.972204587713531e-15
45840.0,3528354.537735533,3631147.744641391,4581368.267602749,6828137.000000117,3528354.5377335134,3631147.7446420616,4581368.267603599,6828137.0,2.291230752464233e-06,3.355572321504728e-13,-6541.306978040778,2452.3514154772315,3094.097444109242,7640.429532402056,-6541.306978042168,2452.3514154758973,3094.09744410759,7640.42953240215,2.538386881604032e-09,3.3223091330651454e-13,2.905726432800293e-07,9.955181230114966e-15,0.0002517700195312,4.82596327631019e-15
45850.0,3462721.946680012,3655443.425556175,4612021.788034975,6828137.000000116,3462721.946677962,3655443.4255568385,4612021.788035815,6828137.0,2.3129565360536934e-06,3.3873903468159666e-13,-6585.074270996197,2406.734067261498,3036.5426745804725,7640.429532402055,-6585.074270997577,2406.7340672601413,3036.5426745787922,7640.42953240215,2.562632255471015e-09,3.3540421315361887e-13,2.831220626831055e-07,9.699920172932531e-15,0.0002517700195312,4.82596327631019e-15
45860.0,3396655.800638789,3679281.4215206495,4642097.853773707,6828137.000000116,3396655.80063675,3679281.42152129,4642097.853774519,6828137.0,2.2860979674546953e-06,3.3480552125048096e-13,-6628.017070438891,2360.815380512036,2978.6077104429137,7640.429532402056,-6628.017070440231,2360.8153805106863,2978.6077104412425,7640.4295324021505,2.5316632912920155e-09,3.3135091169358127e-13,2.831220626831055e-07,9.699920172932531e-15,0.0002517700195312,4.82596327631019e-15
45870.0,3330164.371516868,3702658.747864904,4671592.699102711,6828137.000000116,3330164.371514799,3702658.7478655376,4671592.699103515,6828137.000000001,2.3082734662402872e-06,3.3805318584561013e-13,-6670.1299996550815,2314.6011045427917,2920.299805525472,7640.429532402057,-6670.129999656408,2314.6011045414193,2920.2998055237726,7640.42953240215,2.555362456880173e-09,3.3445272232970484e-13,2.905726432800293e-07,9.955181230114966e-15,0.0002593994140625,4.972204587713531e-15
45880.0,3263255.984467423,3725572.47759782,4700502.631078274,6828137.000000116,3263255.9844653243,3725572.4775984446,4700502.6310790675,6828137.0,2.3290023099090123e-06,3.4108898370214485e-13,-6711.407785836063,2268.0970256773744,2861.626260351628,7640.429532402058,-6711.407785837376,2268.09702567598,2861.6262603499013,7640.42953240215,2.578323681166373e-09,3.374579492202644e-13,2.980232238769531e-07,1.02104422872974e-14,0.0002593994140625,4.972204587713531e-15
45890.0,3195939.0168494326,3748019.741773543,4728824.029991584,6828137.0000001155,3195939.0168473464,3748019.741774146,4728824.029992349,6828137.000000001,2.3025602130593827e-06,3.372164637381152e-13,-6751.845260738392,2221.308966524576,2802.5944212253685,7640.429532402058,-6751.845260739666,2221.3089665231896,2802.594421223651,7640.42953240215,2.548295171721175e-09,3.3352773700930807e-13,2.905726432800293e-07,9.955181230114966e-15,0.0002593994140625,4.972204587713531e-15
45900.0,3128221.8971787817,3769997.7298507,4756553.34982194,6828137.000000115,3128221.897176666,3769997.7298512943,4756553.349822695,6828137.0,2.3235475905669068e-06,3.4029012460747445e-13,-6791.437361330985,2174.24278524934,2743.2116793113787,7640.429532402059,-6791.437361332243,2174.242785247932,2743.2116793096343,7640.42953240215,2.5707129990225705e-09,3.3646184263862177e-13,2.905726432800293e-07,9.955181230114966e-15,0.0002593994140625,4.972204587713531e-15
45910.0,3060113.1040729578,3791503.6900442927,4783687.11868074,6828137.000000115,3060113.104070856,3791503.6900448655,4783687.118681468,6828137.000000001,2.297140310658096e-06,3.3642270368302444e-13,-6830.179130429039,2126.9043748392824,2683.485469709623,7640.429532402059,-6830.179130430259,2126.9043748378826,2683.485469707889,7640.42953240215,2.5403318979169928e-09,3.3248548228129697e-13,2.831220626831055e-07,9.699920172932531e-15,0.0002517700195312,4.82596327631019e-15
45920.0,2991621.165189473,3812534.9296702393,4810221.93924618,6828137.000000114,2991621.1651873416,3812534.929670803,4810221.939246897,6828137.0,2.3182557497414835e-06,3.3951511953282185e-13,-6868.065717314707,2079.299662366852,2623.4232705244217,7640.429532402059,-6868.065717315911,2079.299662365431,2623.423270522661,7640.429532402149,2.5627474469683256e-09,3.35419289727105e-13,2.831220626831055e-07,9.699920172932531e-15,0.0002517700195312,4.82596327631019e-15
45930.0,2922754.656158147,3833088.815482517,4836154.489188622,6828137.000000114,2922754.6561559862,3833088.815483072,4836154.489189328,6828137.0,2.339859699916993e-06,3.4267907921545703e-13,-6905.092378344438,2031.4346082472232,2563.032601928145,7640.4295324020595,-6905.0923783456265,2031.4346082457805,2563.032601926357,7640.42953240215,2.586804084565371e-09,3.3856788726275707e-13,2.905726432800293e-07,9.955181230114966e-15,0.0002517700195312,4.82596327631019e-15
45940.0,2853522.199507383,3853162.77400286,4861481.521586571,6828137.000000114,2853522.199505237,3853162.774003392,4861481.521587249,6828136.999999999,2.312854158429484e-06,3.387240411886118e-13,-6941.254477542908,1983.315205492013,2502.321025219639,7640.4295324020595,-6941.2544775440565,1983.31520549058,2502.321025217863,7640.42953240215,2.555075770710426e-09,3.344152000714953e-13,2.980232238769531e-07,1.02104422872974e-14,0.0002593994140625,4.972204587713531e-15
45950.0,2783932.4635845725,3872754.2918429766,4886199.865333211,6828137.000000114,2783932.4635823974,3872754.2918434995,4886199.8653338775,6828137.0,2.3343519053196626e-06,3.418724470993571e-13,-6976.547487183479,1934.94747895892,2441.296141877503,7640.42953240206,-6976.547487184611,1934.9474789574651,2441.2961418756995,7640.42953240215,2.579105373588395e-09,3.3756025923028507e-13,2.980232238769531e-07,1.02104422872974e-14,0.0002593994140625,4.972204587713531e-15
45960.0,2713994.161470762,3891860.91601924,4910306.425533446,6828137.000000114,2713994.1614685585,3891860.9160197536,4910306.4255341,6828137.000000001,2.355402480826834e-06,3.449553634947327e-13,-7010.966988355095,1886.3374845973688,2379.965592608334,7640.429532402061,-7010.96698835621,1886.3374845958929,2379.9655926065043,7640.4295324021505,2.6019398137566544e-09,3.405488922739406e-13,3.0547380447387695e-07,1.0465703344479836e-14,0.0002670288085937,5.118445899116869e-15
45970.0,2643716.04988972,3910480.25425982,4933798.183891402,6828137.000000114,2643716.0498875324,3910480.2542603104,4933798.183892028,6828137.0,2.327921256227065e-06,3.4093066032902755e-13,-7044.508671515562,1837.4913086902711,2318.3370563900653,7640.429532402062,-7044.508671516638,1837.4913086888052,2318.337056388247,7640.42953240215,2.571350478836909e-09,3.365452777140498e-13,2.942979335784912e-07,1.0082811758706184e-14,0.0002593994140625,4.972204587713531e-15
45980.0,2573106.928111538,3928609.9753042073,4956672.199088338,6828137.000000113,2573106.9281093217,3928609.975304688,4956672.199088952,6828137.0,2.349178306219159e-06,3.4404381549742763e-13,-7077.168337031128,1788.4150670919817,2256.418249510503,7640.429532402063,-7077.168337032185,1788.4150670904946,2256.4182495086584,7640.42953240215,2.594253407134008e-09,3.3954287466851033e-13,2.942979335784912e-07,1.0082811758706184e-14,0.0002670288085937,5.118445899116869e-15
45990.0,2502175.636850906,3946247.809195107,4978925.607150916,6828137.000000112,2502175.636848707,3946247.8091955665,4978925.607151503,6828137.0,2.321733803369038e-06,3.400244903359493e-13,-7108.941895702302,1739.1149044625547,2194.2169246012027,7640.429532402062,-7108.941895703322,1739.1149044610781,2194.2169245993714,7640.42953240215,2.564197448696734e-09,3.3560906985952535e-13,2.942979335784912e-07,1.0082811758706184e-14,0.0002670288085937,5.118445899116869e-15
46000.0,2430931.0571602,3963391.547562647,5000555.62180979,6828137.000000113,2430931.057157973,3963391.547563095,5000555.621810364,6828137.0,2.3431767354388167e-06,3.43164868461019e-13,-7139.8253692758535,1689.5969934983927,2131.7408696667885,7640.429532402062,-7139.825369276855,1689.5969934968957,2131.740869664931,7640.42953240215,2.5874002557634294e-09,3.386459157552038e-13,2.868473529815674e-07,9.827550701523751e-15,0.0002670288085937,5.118445899116869e-15
46010.0,2359382.109317514,3980039.0439008814,5021559.534848464,6828137.000000112,2359382.109315259,3980039.04390132,5021559.534849024,6828137.0,2.364882246275283e-06,3.4634370199005714e-13,-7169.814890942911,1639.8675341593862,2068.9979071098446,7640.429532402063,-7169.814890943894,1639.8675341578685,2068.997907107961,7640.4295324021505,2.6111098002941326e-09,3.4174908481528784e-13,2.942979335784912e-07,1.0082811758706184e-14,0.000274658203125,5.264687210520208e-15
46020.0,2287537.751709787,3996188.213836552,5041934.716442378,6828137.000000112,2287537.751707549,3996188.2138369684,5041934.716442912,6828137.0,2.3380735915863722e-06,3.4241749859242313e-13,-7198.906705823111,1589.9327528926376,2005.9958927515008,7640.429532402063,-7198.906705824056,1589.9327528911313,2005.9958927496314,7640.42953240215,2.580107641335291e-09,3.3769143873304015e-13,2.942979335784912e-07,1.0082811758706184e-14,0.0002670288085937,5.118445899116869e-15
46030.0,2215406.979711153,4011837.0353900553,5061678.615488182,6828137.000000111,2215406.9797088886,4011837.0353904613,5061678.615488702,6828137.000000001,2.358797449013918e-06,3.454525661998167e-13,-7227.097171434737,1539.7989018528715,1942.742714847832,7640.429532402062,-7227.097171435663,1539.7989018513451,1942.7427148459371,7640.42953240215,2.603414772575161e-09,3.407419388575459e-13,2.942979335784912e-07,1.0082811758706184e-14,0.0002670288085937,5.118445899116869e-15
46040.0,2142998.8245566664,4026983.549228616,5080788.759923144,6828137.000000111,2142998.8245544196,4026983.549229,5080788.759923638,6828137.0,2.332254225699806e-06,3.415652359786873e-13,-7254.382758150778,1489.4722581196245,1879.2462931022008,7640.429532402063,-7254.382758151666,1489.4722581181097,1879.2462931003206,7640.42953240215,2.5727516650616387e-09,3.367286687418431e-13,2.868473529815674e-07,9.827550701523751e-15,0.0002593994140625,4.972204587713531e-15
46050.0,2070322.3522115275,4041625.8589116023,5099262.757034676,6828137.000000111,2070322.3522092537,4041625.8589119758,5099262.757035155,6828136.999999999,2.353487203987649e-06,3.4467486577783214e-13,-7280.7600496408595,1438.959122911313,1815.5145776736565,7640.429532402063,-7280.760049641728,1438.9591229097782,1815.514577671751,7640.42953240215,2.5962380143949985e-09,3.3980262541322617e-13,2.942979335784912e-07,1.0082811758706184e-14,0.0002670288085937,5.118445899116869e-15
