time_s,x_num_m,y_num_m,z_num_m,r_num_m,x_ana_m,y_ana_m,z_ana_m,r_ana_m,r_error_norm_m,r_error_rel,vx_num_ms,vy_num_ms,vz_num_ms,v_num_ms,vx_ana_ms,vy_ana_ms,vz_ana_ms,v_ana_ms,v_error_norm_ms,v_error_rel,energy_error_Jkg,energy_error_rel,|h|_error_m2s,|h|_error_rel
47750.0,-6826269.873453353,-99178.6595713008,-125132.32612299564,6828137.000000232,-6826269.873453115,-99178.65957143226,-125132.32612318543,6828136.999999999,3.312117307488845e-07,4.850689591449095e-14,178.66473730897013,-4744.538114737207,-5986.117308326653,7640.429532401939,178.66473730923047,-4744.538114737374,-5986.117308326782,7640.42953240215,3.349016651437828e-10,4.383283213640081e-14,3.725290298461914e-07,1.2763052859121752e-14,0.0003280639648437,6.288376390343582e-15
47760.0,-6824055.916989528,-146616.8417349111,-184984.41634924716,6828137.000000232,-6824055.916989286,-146616.84173505616,-184984.41634945324,6828137.0,3.4884769621862985e-07,5.108973300017704e-14,264.1219353726744,-4742.999324003508,-5984.17583760345,7640.429532401939,264.12193537296196,-4742.999324003673,-5984.175837603577,7640.42953240215,3.546522492431676e-10,4.641784179006294e-14,3.725290298461914e-07,1.2763052859121752e-14,0.0003280639648437,6.288376390343582e-15
47770.0,-6820987.544978892,-194036.66653004044,-244813.3453407184,6828137.000000234,-6820987.5449786475,-194036.66653019915,-244813.34534094087,6828137.000000001,3.66979569316509e-07,5.374519716234589e-14,349.5460636769011,-4740.866679349174,-5981.485109703475,7640.429532401937,349.5460636772159,-4740.866679349338,-5981.485109703599,7640.42953240215,3.757638922469535e-10,4.918099049973351e-14,3.501772880554199e-07,1.1997269687574447e-14,0.0003280639648437,6.288376390343582e-15
47780.0,-6817065.141601292,-241432.19669063704,-304611.62213196297,6828137.000000233,-6817065.141601045,-241432.19669077924,-304611.62213216384,6828136.999999999,3.4920320933667095e-07,5.114179890307869e-14,434.9264265731704,-4738.140447794987,-5978.045461523113,7640.429532401937,434.9264265734581,-4738.140447795151,-5978.045461523235,7640.42953240215,3.5277274880617423e-10,4.617184770962249e-14,3.5762786865234375e-07,1.2252530744756882e-14,0.0003280639648437,6.288376390343582e-15
47790.0,-6812289.197966776,-288797.497992493,-364371.7595953862,6828137.000000234,-6812289.197966524,-288797.49799264874,-364371.7595956034,6828137.0,3.6695642621984306e-07,5.3741807790301084e-14,520.2523338927118,-4734.820970682616,-5973.857323728364,7640.429532401938,520.2523338930266,-4734.820970682776,-5973.857323728481,7640.42953240215,3.7213730999191506e-10,4.870633364442734e-14,3.7997961044311523e-07,1.3018313916304188e-14,0.0003280639648437,6.288376390343582e-15
47800.0,-6806660.312054102,-336126.6399962473,-424086.27537868207,6828137.000000233,-6806660.31205385,-336126.6399963865,-424086.27537887753,6828137.0,3.4824501339761656e-07,5.100146839432433e-14,605.5131022849423,-4730.9086636318725,-5968.921220700928,7640.429532401938,605.51310228523,-4730.908663632032,-5968.921220701043,7640.42953240215,3.4852418529256777e-10,4.5615784271619584e-14,3.7997961044311523e-07,1.3018313916304188e-14,0.000335693359375,6.434617701746921e-15
47810.0,-6800179.188635873,-383413.6967899151,-483747.6928416712,6828137.000000234,-6800179.188635615,-383413.69679006765,-483747.6928418829,6828137.0,3.669393308055494e-07,5.37393041184659e-14,690.6980565550904,-4726.404016488682,-5963.237770472545,7640.429532401938,690.698056555405,-4726.404016488836,-5963.237770472658,7640.42953240215,3.678301925995905e-10,4.814260651703763e-14,3.7997961044311523e-07,1.3018313916304188e-14,0.000335693359375,6.434617701746921e-15
47820.0,-6792846.639190285,-430652.747730849,-543348.541992424,6828137.000000232,-6792846.639190023,-430652.7477310151,-543348.5419926518,6828137.0,3.845996876412592e-07,5.632571338877049e-14,775.7965310007978,-4721.30759326374,-5956.8076846476215,7640.429532401937,775.7965310011394,-4721.30759326389,-5956.80768464773,7640.429532402149,3.8851516637185494e-10,5.084991160826869e-14,3.650784492492676e-07,1.2507791801939315e-14,0.0003280639648437,6.288376390343582e-15
47830.0,-6784663.581799536,-477837.8781870429,-602881.3604225522,6828137.000000231,-6784663.581799274,-477837.87818719243,-602881.3604227584,6828136.999999999,3.6517846604533774e-07,5.348142048780477e-14,860.7978707475359,-4715.620032061907,-5949.6317683141215,7640.429532401935,860.7978707478504,-4715.620032062058,-5949.631768314231,7640.42953240215,3.6559595976211816e-10,4.7850184104397446e-14,3.352761268615723e-07,1.1486747573209576e-14,0.00030517578125,5.849652456133564e-15
47840.0,-6775631.041034872,-524963.1802776806,-662338.6942415502,6828137.000000231,-6775631.041034604,-524963.1802778435,-662338.6942417723,6828137.000000001,3.838049321197458e-07,5.620931919200593e-14,945.691433082662,-4709.342045002309,-5941.710919942772,7640.429532401935,945.6914330830034,-4709.342045002456,-5941.710919942878,7640.4295324021505,3.8651533582534456e-10,5.0588168398933476e-14,3.352761268615723e-07,1.1486747573209576e-14,0.0002975463867187,5.703411144730225e-15
47850.0,-6765750.147828299,-572022.7536128409,-721713.0990100687,6828137.000000234,-6765750.1478280295,-572022.7536129872,-721713.099010269,6828136.999999999,3.6605601659227893e-07,5.360994025050742e-14,1030.466588787957,-4702.474418129167,-5933.046131274568,7640.429532401936,1030.466588788271,-4702.4744181293145,-5933.046131274673,7640.4295324021505,3.6227876609102175e-10,4.741602086042947e-14,3.650784492492676e-07,1.2507791801939315e-14,0.0003204345703125,6.142135078940243e-15
47860.0,-6755022.139330985,-619010.706032264,-780997.1406720077,6828137.000000232,-6755022.139330711,-619010.7060324237,-780997.140672224,6828137.0,3.8370654312655275e-07,5.619490984532864e-14,1115.1127234704704,-4695.018011313392,-5923.638487196594,7640.429532401934,1115.1127234708113,-4695.018011313536,-5923.638487196693,7640.42953240215,3.829421609639247e-10,5.0120501647180007e-14,3.352761268615723e-07,1.1486747573209576e-14,0.00030517578125,5.849652456133564e-15
47870.0,-6743448.358758369,-665921.1543430883,-840183.3964853075,6828137.000000232,-6743448.358758088,-665921.154343261,-840183.3964855397,6828136.999999999,4.0359929520558207e-07,5.910825972085536e-14,1199.6192388915108,-4686.973758144922,-5913.489165606199,7640.429532401937,1199.6192388918782,-4686.973758145058,-5913.489165606291,7640.42953240215,4.0256520474272427e-10,5.2688818480098966e-14,3.5762786865234375e-07,1.2252530744756882e-14,0.0003128051757812,5.995893767536903e-15
47880.0,-6731030.255221975,-712748.225056463,-899264.4559513233,6828137.000000233,-6731030.255221695,-712748.2250566192,-899264.4559515339,6828137.0,3.838039610666481e-07,5.6209176978529886e-14,1283.975554293614,-4678.342665815814,-5902.599437263509,7640.429532401939,1283.9755542939545,-4678.342665815951,-5902.5994372636,7640.42953240215,3.77810560655438e-10,4.944886397462191e-14,3.7997961044311523e-07,1.3018313916304188e-14,0.0003280639648437,6.288376390343582e-15
47890.0,-6717769.383547969,-759486.0551229471,-958232.9217426676,6828137.000000232,-6717769.383547682,-759486.0551231164,-958232.921742894,6828137.000000001,4.0274379878304605e-07,5.898296984712609e-14,1368.1711077253208,-4669.125814994162,-5890.970665632319,7640.4295324019395,1368.1711077256873,-4669.125814994293,-5890.970665632402,7640.42953240215,3.9811461916221197e-10,5.210631384974567e-14,3.7997961044311523e-07,1.3018313916304188e-14,0.000335693359375,6.434617701746921e-15
47900.0,-6703667.404082497,-806128.7926666008,-1017081.4106294024,6828137.000000232,-6703667.404082202,-806128.7926667831,-1017081.4106296445,6828137.000000001,4.22469582908562e-07,6.187186679303037e-14,1452.1953573636008,-4659.324359688774,-5878.604306709383,7640.429532401939,1452.1953573639933,-4659.324359688898,-5878.604306709462,7640.4295324021505,4.1901680404707057e-10,5.4842048116545054e-14,3.725290298461914e-07,1.2763052859121752e-14,0.000335693359375,6.434617701746921e-15
47910.0,-6688726.082483787,-852670.5977176776,-1075802.5544034676,6828137.000000231,-6688726.082483495,-852670.5977178434,-1075802.554403688,6828137.000000001,4.0201492575569485e-07,5.887622432820179e-14,1536.0377828337569,-4648.939527104687,-5865.501908842119,7640.42953240194,1536.0377828341225,-4648.93952710481,-5865.501908842198,7640.42953240215,3.937156238088759e-10,5.1530561487305776e-14,3.762543201446533e-07,1.2890683387712972e-14,0.000335693359375,6.434617701746921e-15
47920.0,-6672947.289501087,-899105.6429438264,-1134389.000801227,6828137.000000229,-6672947.289500788,-899105.642944005,-1134389.0008014634,6828137.000000001,4.2084871461604024e-07,6.163448604151325e-14,1619.687886526644,-4637.9726174895095,-5851.66511253473,7640.42953240194,1619.687886527035,-4637.972617489628,-5851.665112534802,7640.4295324021505,4.148342823539834e-10,5.42946284099239e-14,3.613531589508057e-07,1.23801612733481e-14,0.0003280639648437,6.288376390343582e-15
47930.0,-6656333.000740429,-945428.11437971,-1192833.4144240206,6828137.000000229,-6656333.000740132,-945428.114379872,-1192833.4144242352,6828136.999999999,4.0071095704442357e-07,5.86852544177751e-14,1703.1351949130358,-4626.425003970633,-5837.095650242817,7640.429532401941,1703.1351949133991,-4626.425003970751,-5837.095650242889,7640.42953240215,3.887930286331096e-10,5.088627896956379e-14,3.688037395477295e-07,1.2635422330530535e-14,0.000335693359375,6.434617701746921e-15
47940.0,-6638885.296417274,-991632.212154952,-1251128.477656601,6828137.000000227,-6638885.296416969,-991632.212155127,-1251128.477656831,6828137.0,4.1985506591275084e-07,6.148896337503932e-14,1786.369259854978,-4614.298132383296,-5821.795346156455,7640.429532401941,1786.369259855367,-4614.298132383408,-5821.795346156519,7640.42953240215,4.099189204377011e-10,5.36512926006691e-14,3.539025783538819e-07,1.2124900216165664e-14,0.0003280639648437,6.288376390343582e-15
47950.0,-6620606.361096052,-1037712.1512203168,-1309266.8915833477,6828137.000000229,-6620606.361095739,-1037712.1512205048,-1309266.8915835933,6828137.000000001,4.40670683747826e-07,6.453746955396851e-14,1869.3796599139637,-4601.593521089561,-5805.766115971801,7640.429532401942,1869.3796599143782,-4601.593521089667,-5805.766115971857,7640.4295324021505,4.314189460004277e-10,5.64652738659301e-14,3.688037395477295e-07,1.2635422330530535e-14,0.0003280639648437,6.288376390343582e-15
47960.0,-6601498.483416641,-1083662.1620720355,-1367241.3769021374,6828137.000000227,-6601498.483416332,-1083662.162072207,-1367241.3769023614,6828137.000000001,4.1859019394278277e-07,6.130371929309308e-14,1952.156001655762,-4588.312760788208,-5789.00996665123,7640.429532401944,1952.1560016561493,-4588.312760788313,-5789.009966651287,7640.42953240215,4.0540216235945786e-10,5.3060127135548555e-14,3.762543201446533e-07,1.2890683387712972e-14,0.0003280639648437,6.288376390343582e-15
47970.0,-6581564.055807822,-1129476.491474185,-1425044.6748357597,6828137.000000227,-6581564.055807503,-1129476.4914743684,-1425044.6748359988,6828136.999999999,4.391840803824324e-07,6.431975228124925e-14,2034.6879209517451,-4574.45751431556,-5771.528996172052,7640.429532401945,2034.6879209521576,-4574.457514315657,-5771.5289961721,7640.42953240215,4.265135016711839e-10,5.5823236097184205e-14,3.8370490074157725e-07,1.3145944444895403e-14,0.0003433227539062,6.5808590131502604e-15
47980.0,-6560805.574187721,-1175149.4031790271,-1482669.5480407616,6828137.000000226,-6560805.574187406,-1175149.403179194,-1482669.5480409793,6828136.999999999,4.1755422059817476e-07,6.115199806304045e-14,2116.965084276542,-4560.029516437297,-5753.325393263835,7640.429532401947,2116.965084276926,-4560.029516437396,-5753.325393263886,7640.42953240215,3.9987395799842816e-10,5.2336580856169204e-14,3.8743019104003917e-07,1.3273574973486622e-14,0.0003433227539062,6.5808590131502604e-15
47990.0,-6539225.637651309,-1220675.1786452287,-1540108.7815136106,6828137.000000224,-6539225.637650986,-1220675.178645408,-1540108.7815138432,6828137.0,4.366704427024043e-07,6.395162292473106e-14,2198.97719000186,-4545.030573631244,-5734.401437134359,7640.429532401947,2198.9771900022693,-4545.030573631335,-5734.401437134401,7640.4295324021505,4.213385744786259e-10,5.514592768531917e-14,3.725290298461914e-07,1.2763052859121752e-14,0.0003433227539062,6.5808590131502604e-15
48000.0,-6516826.948144983,-1266048.1177538552,-1597355.183494058,6828137.000000224,-6516826.94814465,-1266048.1177540468,-1597355.1834943055,6828137.0,4.56637938679343e-07,6.687591925577108e-14,2280.7139696863205,-4529.462563861192,-5714.759497184244,7640.429532401948,2280.713969686754,-4529.462563861274,-5714.759497184275,7640.42953240215,4.4211944425272e-10,5.786578390360702e-14,3.7997961044311523e-07,1.3018313916304188e-14,0.000335693359375,6.434617701746921e-15
48010.0,-6493612.310128254,-1311262.5395220646,-1654401.5863655943,6828137.000000223,-6493612.310127926,-1311262.5395222397,-1654401.5863658206,6828136.999999999,4.351349966592604e-07,6.372675250353946e-14,2362.165189361129,-4513.327436341766,-5694.402032710287,7640.42953240195,2362.165189361534,-4513.3274363418495,-5694.402032710321,7640.4295324021505,4.1509566359067937e-10,5.4328838690326e-14,3.8743019104003917e-07,1.3273574973486622e-14,0.0003433227539062,6.5808590131502604e-15
48020.0,-6469584.630222622,-1356312.7828144024,-1711240.8475528818,6828137.000000223,-6469584.630222284,-1356312.7828145893,-1711240.8475531226,6828137.0,4.551984376963522e-07,6.666510026034219e-14,2443.3206508114326,-4496.627211294363,-5673.331592597543,7640.429532401951,2443.320650811862,-4496.627211294439,-5673.331592597565,7640.42953240215,4.3641437746678565e-10,5.711908939360077e-14,3.948807716369629e-07,1.3528836030669056e-14,0.0003433227539062,6.5808590131502604e-15
48030.0,-6444746.916847643,-1401193.2070516103,-1767865.8504160475,6828137.000000223,-6444746.91684731,-1401193.2070517812,-1767865.8504162673,6828136.999999999,4.34372133577337e-07,6.361502904486789e-14,2524.1701928532066,-4479.363979694221,-5651.550815000187,7640.429532401952,2524.1701928536095,-4479.363979694298,-5651.5508150002115,7640.42953240215,4.1098997874055993e-10,5.379147559670572e-14,4.023313522338867e-07,1.3784097087851491e-14,0.0003585815429687,6.873341635956938e-15
48040.0,-6419102.279844255,-1445898.1929168662,-1824269.505141736,6828137.0000002235,-6419102.27984391,-1445898.1929170487,-1824269.5051419695,6828137.0,4.55237259758055e-07,6.667078586121735e-14,2604.7036926054966,-4461.539903008598,-5629.0624270112,7640.429532401952,2604.703692605925,-4461.539903008667,-5629.062427011215,7640.429532402149,4.3415680084998794e-10,5.682361168423592e-14,4.023313522338867e-07,1.3784097087851491e-14,0.0003585815429687,6.873341635956938e-15
48050.0,-6392653.930085405,-1490422.143059355,-1880444.749630796,6828137.0000002235,-6392653.930085049,-1490422.1430595496,-1880444.749631044,6828137.0,4.753341801150637e-07,6.961403675923077e-14,2684.9110667578707,-4443.157212926161,-5605.869244320924,7640.429532401951,2684.9110667583227,-4443.157212926222,-5605.869244320928,7640.42953240215,4.561304081194052e-10,5.969957659906562e-14,3.948807716369629e-07,1.3528836030669056e-14,0.0003509521484375,6.727100324553599e-15
48060.0,-6365405.179074032,-1534759.4827950958,-1936384.5503825024,6828137.000000222,-6365405.179073683,-1534759.482795274,-1936384.550382729,6828137.0,4.5279149412506874e-07,6.631259655819277e-14,2764.78227283291,-4424.218211077551,-5581.974170864513,7640.429532401953,2764.782272833335,-4424.218211077616,-5581.974170864521,7640.42953240215,4.296763312519791e-10,5.623719575316716e-14,3.948807716369629e-07,1.3528836030669056e-14,0.0003585815429687,6.873341635956938e-15
48070.0,-6337359.438528444,-1578904.660804927,-1992081.9033751967,6828137.000000222,-6337359.438528082,-1578904.660805117,-1992081.903375438,6828137.0,4.741895447158781e-07,6.944640166356915e-14,2844.3073104435957,-4404.725268747209,-5557.380198458342,7640.429532401954,2844.3073104440437,-4404.725268747265,-5557.380198458339,7640.42953240215,4.513634914375286e-10,5.907566970199122e-14,3.986060619354248e-07,1.3656466559260276e-14,0.0003585815429687,6.873341635956938e-15
48080.0,-6308520.219955144,-1622852.1498295665,-2047529.8349432333,6828137.000000221,-6308520.21995479,-1622852.14982974,-2047529.8349434528,6828137.0,4.518864322718166e-07,6.618004768677264e-14,2923.476222545418,-4384.680826576475,-5532.090406425419,7640.429532401954,2923.476222545838,-4384.680826576534,-5532.09040642542,7640.42953240215,4.2432582284656864e-10,5.5536906799160113e-14,3.8370490074157725e-07,1.3145944444895403e-14,0.0003585815429687,6.873341635956938e-15
48090.0,-6278891.134209176,-1666596.4473616602,-2102721.4026501267,6828137.00000022,-6278891.134208809,-1666596.447361845,-2102721.40265036,6828137.0,4.7249226099294815e-07,6.919782965587072e-14,3002.2790966830644,-4364.087394258006,-5506.107961209829,7640.429532401956,3002.2790966835078,-4364.087394258055,-5506.1079612098165,7640.429532402149,4.462721462497077e-10,5.840930072807044e-14,3.986060619354248e-07,1.3656466559260276e-14,0.0003585815429687,6.873341635956938e-15
48100.0,-6248475.89104201,-1710132.076334732,-2157649.696157792,6828137.00000022,-6248475.891041631,-1710132.076334928,-2157649.6961580394,6828136.999999999,4.93204993626361e-07,7.223126800565968e-14,3080.706066231525,-4342.947550221541,-5479.436115980273,7640.429532401956,3080.70606623199,-4342.947550221581,-5479.436115980248,7640.42953240215,4.675698462808318e-10,6.119680108270405e-14,3.986060619354248e-07,1.3656466559260276e-14,0.0003585815429687,6.873341635956938e-15
48110.0,-6217278.298637073,-1753453.5858089463,-2212307.838091761,6828137.000000219,-6217278.298636702,-1753453.5858091265,-2212307.838091987,6828137.000000001,4.701982422819003e-07,6.886186411929055e-14,3158.747311631448,-4321.263941311075,-5452.078210222756,7640.429532401958,3158.747311631887,-4321.263941311119,-5452.078210222737,7640.4295324021505,4.4150160110927006e-10,5.778491892856474e-14,4.060566425323487e-07,1.3911727616442711e-14,0.0003585815429687,6.873341635956938e-15
48120.0,-6185302.263132924,-1796555.5516536029,-2266688.984902275,6828137.000000217,-6185302.263132542,-1796555.5516537938,-2266688.984902514,6828137.000000001,4.894310580942012e-07,7.167856445970565e-14,3236.393061618624,-4299.039282453443,-5424.03766932246,7640.429532401959,3236.3930616190855,-4299.039282453478,-5424.037669322425,7640.42953240215,4.6421775833985546e-10,6.075807078269139e-14,3.986060619354248e-07,1.3656466559260276e-14,0.0003509521484375,6.727100324553599e-15
48130.0,-6152551.788134198,-1839432.5772262693,-2320786.327721138,6828137.000000216,-6152551.788133823,-1839432.5772264441,-2320786.327721357,6828137.000000001,4.675935561580029e-07,6.848040046033095e-14,3313.6335944474013,-4276.2763563184135,-5395.318004134858,7640.42953240196,3313.6335944478365,-4276.276356318452,-5395.318004134829,7640.42953240215,4.378348018994348e-10,5.730499836987301e-14,4.023313522338867e-07,1.3784097087851491e-14,0.0003662109375,7.019582947360277e-15
48140.0,-6119030.974210309,-1882079.294048479,-2374593.0932142367,6828137.000000216,-6119030.974209921,-1882079.2940486644,-2374593.0932144686,6828137.0,4.880858943182223e-07,7.148156141539374e-14,3390.459239107916,-4252.978012970257,-5365.922810546141,7640.429532401961,3390.459239108373,-4252.978012970283,-5365.922810546099,7640.42953240215,4.596892946543211e-10,6.016537325615447e-14,4.097819328308106e-07,1.4039358145033928e-14,0.0003585815429687,6.873341635956938e-15
48150.0,-6084744.018382051,-1924490.362477896,-2428102.5444296,6828137.000000216,-6084744.018381649,-1924490.3624780923,-2428102.5444298442,6828137.0,5.100603113675322e-07,7.469977702080848e-14,3466.8603765369603,-4229.147169510915,-5335.855769022986,7640.429532401962,3466.8603765374387,-4229.14716951093,-5335.855769022932,7640.42953240215,4.817446715439001e-10,6.305204039915276e-14,4.172325134277344e-07,1.429461920221636e-14,0.0003738403320312,7.165824258763617e-15
48160.0,-6049695.21359609,-1966660.4723768744,-2481307.9816409084,6828137.000000216,-6049695.213595696,-1966660.472377055,-2481307.9816411324,6828137.000000001,4.878612656823069e-07,7.144866391554633e-14,3542.8274408223538,-4204.786809714758,-5305.12064415174,7640.429532401961,3542.827440822806,-4204.786809714779,-5305.120644151692,7640.42953240215,4.549673953664095e-10,5.954735835687602e-14,4.097819328308106e-07,1.4039358145033928e-14,0.0003662109375,7.019582947360277e-15
48170.0,-6013888.948187466,-2008584.3437773215,-2534202.743186348,6828137.000000214,-6013888.948187059,-2008584.3437775124,-2534202.7431865847,6828137.0,5.079850299653819e-07,7.439584618255051e-14,3618.3509204006577,-4179.899983654997,-5273.721284167064,7640.42953240196,3618.350920401131,-4179.899983655008,-5273.721284167004,7640.42953240215,4.773073340150013e-10,6.247126970948398e-14,3.8743019104003917e-07,1.3273574973486622e-14,0.0003509521484375,6.727100324553599e-15
48180.0,-5977329.705330148,-2050256.7275417824,-2586780.206302689,6828137.000000213,-5977329.705329751,-2050256.7275419575,-2586780.206302905,6828137.0,4.852691106784334e-07,7.106903547460067e-14,3693.4213592480814,-4154.489807321796,-5241.661620470119,7640.429532401962,3693.4213592485276,-4154.489807321811,-5241.661620470066,7640.42953240215,4.4945075835593827e-10,5.882532604349941e-14,3.948807716369629e-07,1.3528836030669056e-14,0.0003509521484375,6.727100324553599e-15
48190.0,-5940022.062475708,-2091672.4060206653,-2639033.787954497,6828137.000000213,-5940022.062475296,-2091672.406020852,-2639033.7879547263,6828137.0,5.075197487410325e-07,7.432770442963176e-14,3768.029358064437,-4128.55946223212,-5208.945667136317,7640.429532401962,3768.029358064904,-4128.559462232124,-5208.9456671362495,7640.42953240215,4.718719801217432e-10,6.175987594945944e-14,3.948807716369629e-07,1.3528836030669056e-14,0.0003585815429687,6.873341635956938e-15
48200.0,-5901970.690780194,-2132826.193705529,-2690956.945658376,6828137.000000213,-5901970.690779766,-2132826.193705726,-2690956.945658617,6828137.0,5.288848392337095e-07,7.745668243529816e-14,3842.165575449994,-4102.112195031405,-5175.577520412745,7640.429532401964,3842.1655754504814,-4102.112195031399,-5175.577520412663,7640.4295324021505,4.94343628185664e-10,6.47010257851619e-14,4.097819328308106e-07,1.4039358145033928e-14,0.0003585815429687,6.873341635956938e-15
48210.0,-5863180.354519269,-2173712.9378783363,-2742543.178302124,6828137.000000211,-5863180.354518853,-2173712.937878517,-2742543.1783023444,6828137.000000001,5.044444483253417e-07,7.387731797492371e-14,3915.8207290750806,-4075.1513170870458,-5141.56135820528,7640.429532401965,3915.820729075542,-4075.1513170870458,-5141.561358205204,7640.42953240215,4.678483975007661e-10,6.123325861676715e-14,4.023313522338867e-07,1.3784097087851491e-14,0.0003585815429687,6.873341635956938e-15
48220.0,-5823655.910491705,-2214327.519256609,-2793786.026958718,6828137.0000002105,-5823655.910491274,-2214327.5192568,-2793786.0269589503,6828137.0,5.257183946563134e-07,7.699294766000059e-14,3988.985596842294,-4047.6802040737966,-5106.901439555493,7640.429532401967,3988.985596842775,-4047.680204073784,-5106.9014395554,7640.429532402149,4.90150144639899e-10,6.41521713617318e-14,4.097819328308106e-07,1.4039358145033928e-14,0.0003662109375,7.019582947360277e-15
48230.0,-5783402.307411264,-2254664.8526343964,-2844679.075695011,6828137.000000208,-5783402.3074108455,-2254664.852634572,-2844679.0756952227,6828136.999999999,5.005713723402497e-07,7.331009502888558e-14,4061.651018041161,-4019.7022955511097,-5071.602104107387,7640.429532401967,4061.6510180416153,-4019.702295551104,-5071.602104107303,7640.42953240215,4.62137428830413e-10,6.048579165222888e-14,3.7997961044311523e-07,1.3018313916304188e-14,0.0003433227539062,6.5808590131502604e-15
48240.0,-5742424.585287103,-2294719.8875189763,-2895215.952375047,6828137.000000207,-5742424.58528667,-2294719.8875191617,-2895215.9523752714,6828136.999999999,5.217958615078561e-07,7.64184815723317e-14,4133.807894495121,-3991.221094532488,-5035.66777156405,7640.429532401968,4133.807894495596,-3991.221094532469,-5035.667771563951,7640.429532402149,4.85372023852609e-10,6.352679804115779e-14,3.725290298461914e-07,1.2763052859121752e-14,0.0003280639648437,6.288376390343582e-15
48250.0,-5700727.874792723,-2334487.608763204,-2945390.3294578986,6828137.000000206,-5700727.874792275,-2334487.6087633995,-2945390.3294581342,6828137.0,5.426262887060701e-07,7.946915662443066e-14,4205.447191700678,-3962.2401670468794,-4999.102941134276,7640.429532401969,4205.4471917011715,-3962.240167046847,-4999.1029411341615,7640.429532402149,5.080040848285666e-10,6.648894315092914e-14,3.762543201446533e-07,1.2890683387712972e-14,0.000335693359375,6.434617701746921e-15
48260.0,-5658317.396623574,-2373963.037193448,-2995195.924789908,6828137.000000204,-5658317.396623138,-2373963.0371936285,-2995195.9247901235,6828137.000000001,5.187493911078958e-07,7.597231735507003e-14,4276.559939958573,-3932.7631416921854,-4961.912190969236,7640.4295324019695,4276.559939959041,-3932.763141692161,-4961.9121909691285,7640.42953240215,4.811545027120875e-10,6.29747975125703e-14,3.688037395477295e-07,1.2635422330530535e-14,0.000335693359375,6.434617701746921e-15
48270.0,-5615198.460843398,-2413141.230233009,-3044626.5023912573,6828137.000000202,-5615198.460842947,-2413141.2302331985,-3044626.502391484,6828136.999999999,5.397892134542663e-07,7.905365891959495e-14,4347.137235496852,-3902.793709180949,-4924.100177589262,7640.429532401971,4347.137235497338,-3902.7937091809117,-4924.100177589139,7640.42953240215,5.032152900116121e-10,6.586217278459753e-14,3.688037395477295e-07,1.2635422330530535e-14,0.0003280639648437,6.288376390343582e-15
48280.0,-5571376.466219372,-2452017.2825209647,-3093675.873236754,6828137.000000201,-5571376.466218934,-2452017.2825211384,-3093675.873236961,6828137.000000001,5.144986178543863e-07,7.534977957448514e-14,4417.1702415856735,-3872.335621878239,-4885.671635300827,7640.429532401972,4417.170241586134,-3872.3356218782087,-4885.671635300711,7640.42953240215,4.754554814679629e-10,6.222889425936237e-14,3.688037395477295e-07,1.2635422330530535e-14,0.0003280639648437,6.288376390343582e-15
48290.0,-5526856.899546146,-2490586.326526351,-3142337.896030735,6828137.0000002,-5526856.899545694,-2490586.3265265333,-3142337.8960309527,6828137.000000001,5.343018389557627e-07,7.825001738479509e-14,4486.650189643726,-3841.3926933318407,-4846.631375603773,7640.429532401975,4486.650189644203,-3841.392693331797,-4846.631375603642,7640.42953240215,4.972815629451567e-10,6.508555060108139e-14,3.7997961044311523e-07,1.3018313916304188e-14,0.000335693359375,6.434617701746921e-15
48300.0,-5481645.334958864,-2528843.5331576085,-3190606.477975995,6828137.000000199,-5481645.334958395,-2528843.5331578003,-3190606.4779762235,6828137.0,5.562438590574585e-07,8.146348836548806e-14,4555.568380336104,-3809.968797794768,-4806.984286588885,7640.429532401976,4555.568380336599,-3809.968797794711,-4806.984286588737,7640.42953240215,5.196162600604406e-10,6.800877592768968e-14,3.7997961044311523e-07,1.3018313916304188e-14,0.000335693359375,6.434617701746921e-15
48310.0,-5435747.433235243,-2566784.1123672174,-3238475.575536645,6828137.000000198,-5435747.433234786,-2566784.112367395,-3238475.575536855,6828137.0,5.335604658191617e-07,7.814144118947257e-14,4623.9161846635325,-3778.0678697401854,-4766.735332325868,7640.429532401978,4623.916184664002,-3778.067869740137,-4766.735332325727,7640.4295324021505,4.923803059964593e-10,6.444406088798191e-14,3.948807716369629e-07,1.3528836030669056e-14,0.0003433227539062,6.5808590131502604e-15
48320.0,-5389168.941086808,-2604403.313751442,-3285939.195194805,6828137.0000001965,-5389168.941086335,-2604403.313751627,-3285939.1951950244,6828136.999999999,5.534323179645272e-07,8.105173021052848e-14,4691.68504504276,-3745.6939033687927,-4725.889552241811,7640.4295324019795,4691.685045043246,-3745.6939033687304,-4725.889552241652,7640.42953240215,5.145877701695587e-10,6.735063362436017e-14,3.8743019104003917e-07,1.3273574973486622e-14,0.0003433227539062,6.5808590131502604e-15
48330.0,-5341915.690439372,-2641696.427145107,-3332991.3942010244,6828137.000000195,-5341915.690438913,-2641696.427145278,-3332991.394201225,6828137.0,5.294316955858796e-07,7.753677109669587e-14,4758.866476378032,-3712.850952108711,-4684.452060490226,7640.42953240198,4758.866476378492,-3712.8509521086557,-4684.452060490077,7640.429532402149,4.869433274316047e-10,6.373245448656208e-14,3.725290298461914e-07,1.2763052859121752e-14,0.0003433227539062,6.5808590131502604e-15
