time_s,a_m,e_,i_deg,Omega_deg,omega_deg,nu_deg
1170.0,6828136.9948603995,7.524766148814157e-10,51.60000000000095,360.0,180.02579146532705,254.98505091869959
1180.0,6828136.994860378,7.524738541358145e-10,51.60000000000097,360.0,180.02623721944198,255.62572347602347
1190.0,6828136.994860397,7.524699405548285e-10,51.60000000000084,0.0,180.0258594078983,256.2672195990579
1200.0,6828136.9948604535,7.524644703045471e-10,51.60000000000075,0.0,180.02538722004536,256.90881009836113
1210.0,6828136.994860264,7.524650983570421e-10,51.60000000000047,0.0,180.0274251025292,257.5478905273159
1220.0,6828136.994860184,7.524646537124214e-10,51.60000000000035,0.0,180.02835083616867,258.18808310518637
1230.0,6828136.994860239,7.524586798710362e-10,51.60000000000042,0.0,180.02795891304797,258.8295933398172
1240.0,6828136.994860159,7.524559014110471e-10,51.60000000000057,0.0,180.02888736468248,259.4697831996944
1250.0,6828136.994860198,7.524522796241128e-10,51.600000000000406,0.0,180.02822920653276,260.1115596693671
1260.0,6828136.994860179,7.524461428825201e-10,51.600000000000165,0.0,180.02858095706227,260.7523262303688
1270.0,6828136.994860093,7.524441525450242e-10,51.60000000000025,0.0,180.02957721200843,261.392448286944
1280.0,6828136.994859912,7.524444424327762e-10,51.600000000000584,0.0,180.031302715533,262.0318410949893
1290.0,6828136.994859831,7.524445489332485e-10,51.600000000000605,0.0,180.0316662928867,262.67259582917467
1300.0,6828136.9948599115,7.524400731127108e-10,51.60000000000066,0.0,180.03083838334007,263.31454205028734
1310.0,6828136.9948600205,7.52436998970427e-10,51.60000000000049,0.0,180.0297389768646,263.9567597683724
1320.0,6828136.994860018,7.524335999299702e-10,51.60000000000023,0.0,180.0295052767696,264.5981117800502
1330.0,6828136.994859879,7.524305978904823e-10,51.59999999999973,0.0,180.03056560955164,265.2381697588645
1340.0,6828136.994860052,7.524260517990809e-10,51.59999999999992,0.0,180.02911607447183,265.8807376055831
1350.0,6828136.994860052,7.52422988843735e-10,51.599999999999866,0.0,180.029085780352,266.5218862113158
1360.0,6828136.994860244,7.524186058938004e-10,51.600000000000165,0.0,180.02722375922713,267.16486654407447
1370.0,6828136.994860195,7.524158420636673e-10,51.60000000000002,0.0,180.02765190522763,267.80555670973104
1380.0,6828136.994860367,7.524117425831631e-10,51.5999999999998,0.0,180.0259413340905,268.4483855925289
1390.0,6828136.9948604135,7.524076316108093e-10,51.599999999999305,0.0,180.02553691776728,269.0899083205244
1400.0,6828136.994860525,7.524041239171215e-10,51.599999999999305,0.0,180.0243451999064,269.7322183500458
1410.0,6828136.9948606,7.524007422086881e-10,51.599999999999845,0.0,180.0237838091779,270.3738980524712
1420.0,6828136.99486054,7.523973628023504e-10,51.59999999999988,0.0,180.02483199071207,271.0139681826291
1430.0,6828136.994860613,7.523938022234259e-10,51.59999999999996,0.0,180.02353052523577,271.6563879598359
1440.0,6828136.994860622,7.523903660519725e-10,51.59999999999957,0.0,180.02370750022618,272.29732929658184
1450.0,6828136.994860653,7.523866863311587e-10,51.59999999999961,0.0,180.02355095316756,272.9386041553807
1460.0,6828136.994860537,7.523819086549797e-10,51.599999999999405,0.0,180.02448472257095,273.5787886977006
1470.0,6828136.994860633,7.523800682787e-10,51.599999999999454,0.0,180.02378041188035,274.22061132015614
1480.0,6828136.994860651,7.523761524868866e-10,51.59999999999975,0.0,180.02382582587592,274.8616842178957
1490.0,6828136.994860594,7.523721504984747e-10,51.5999999999998,0.0,180.02421013453872,275.5024182210405
1500.0,6828136.99486048,7.523687961882867e-10,51.59999999999976,0.0,180.02527049795737,276.14247616939565
1510.0,6828136.994860587,7.523656474818757e-10,51.599999999999376,0.0,180.02425472450105,276.78461025466333
1520.0,6828136.99486061,7.523629720290948e-10,51.59999999999933,0.0,180.02390998029614,277.42607331067853
1530.0,6828136.994860859,7.523621093494481e-10,51.59999999999933,0.0,180.02140584550378,278.06969575726606
1540.0,6828136.994860924,7.523610104392451e-10,51.59999999999932,0.0,180.0211549640784,278.7110649505445
