time_s,x_m,y_m,z_m,vx_ms,vy_ms,vz_ms
1860.0,-3336165.4115375075,3700573.9549414786,-4668962.3450616365,-6666.374158086007,-2318.7719431940072,2925.562094253465
1870.0,-3402618.907910335,3677155.051414066,-4639415.04238279,-6624.186330420935,-2364.959852633659,2983.836732889694
1880.0,-3468646.3746050857,3653275.74452525,-4609286.855229231,-6581.169112220674,-2410.8516539374796,3041.737776036925
1890.0,-3534239.5445602387,3628939.0241173394,-4578581.555843145,-6537.3278895169515,-2456.4416011583758,3099.257974114165
1900.0,-3599390.205091015,3604147.937303747,-4547302.988724861,-6492.668151512079,-2501.723986143321,3156.3901252246656
1910.0,-3664090.198917645,3578905.5880874684,-4515455.070151493,-6447.195489891731,-2546.6931392480683,3213.127076057658
1920.0,-3728331.425186731,3553215.136972439,-4483041.787686605,-6400.91559812482,-2591.3434300469976,3269.46172278398
1930.0,-3792105.8404855095,3527079.800567813,-4450067.199680931,-6353.834270750608,-2635.669268038109,3325.38701194553
1940.0,-3855405.4598489474,3500502.8511852324,-4416535.434764252,-6305.957402653232,-2679.665103342969,3380.8959413383973
1950.0,-3918222.3577595064,3473487.61642911,-4382450.691328464,-6257.29098832361,-2723.325427401606,3435.9815608895947
1960.0,-3980548.6691394676,3446037.4787799837,-4347817.237001903,-6207.841121108867,-2766.6447736622035,3490.6369735272333
1970.0,-4042376.5903356965,3418155.8751710234,-4312639.4081150275,-6157.613992449437,-2809.6177182655615,3544.8553360441024
1980.0,-4103698.3800967005,3389846.2965576896,-4276921.609157457,-6106.61589110386,-2852.2388807241828,3598.629859954465
1990.0,-4164506.3605418913,3361112.287480655,-4240668.312226532,-6054.85320236138,-2894.5029245959563,3651.9538123440243
2000.0,-4224792.918122896,3331957.4456220004,-4203884.056467366,-6002.332407242462,-2936.404558152302,3704.8205167129354
2010.0,-4284550.504576831,3302385.421354761,-4166573.4475044976,-5949.060081687319,-2977.938535040751,3757.2233538117225
2020.0,-4343771.637871389,3272399.917285873,-4128741.1568652634,-5895.042895732576,-3019.0996549417896,3809.155762470089
2030.0,-4402448.903141635,3242004.6877925964,-4090391.921394881,-5840.287612676137,-3059.882764220003,3860.6112404183773
