time_s,energy_Jkg,dE_rel
45520.0,-29188081.76372945,2.694280454504991e-13
45530.0,-29188081.763729528,2.66747804354118e-13
45540.0,-29188081.76372969,2.6100443057615853e-13
45550.0,-29188081.76372964,2.629188885021451e-13
45560.0,-29188081.763729107,2.8117005406321626e-13
45570.0,-29188081.763728924,2.874239499547721e-13
45580.0,-29188081.7637292,2.7810692138163786e-13
45590.0,-29188081.76372949,2.68024109638109e-13
45600.0,-29188081.763729945,2.5245318517341884e-13
45610.0,-29188081.763729755,2.5896234212177295e-13
45620.0,-29188081.763729382,2.717253949616829e-13
45630.0,-29188081.763729617,2.636846716725397e-13
45640.0,-29188081.763729967,2.5168740200302424e-13
45650.0,-29188081.76372993,2.529637072870153e-13
45660.0,-29188081.763729505,2.6751358752451264e-13
45670.0,-29188081.76372971,2.6049390846256215e-13
45680.0,-29188081.763729896,2.541123820426071e-13
45690.0,-29188081.76373024,2.4237037342989e-13
45700.0,-29188081.763730746,2.2501262156761245e-13
45710.0,-29188081.76373058,2.306283648171728e-13
45720.0,-29188081.763730574,2.30755995345572e-13
45730.0,-29188081.7637308,2.2309816364162603e-13
45740.0,-29188081.763731044,2.148021792956845e-13
45750.0,-29188081.763731256,2.0752723917693585e-13
45760.0,-29188081.763730925,2.188863562044557e-13
45770.0,-29188081.763731748,1.906800094282547e-13
45780.0,-29188081.763731554,1.973167969050079e-13
45790.0,-29188081.76373142,2.0191149592737545e-13
45800.0,-29188081.7637318,1.8889318203066731e-13
45810.0,-29188081.763731483,1.997417769445908e-13
45820.0,-29188081.763731983,1.8251165561071234e-13
45830.0,-29188081.763732016,1.8149061138351952e-13
45840.0,-29188081.76373152,1.9859310218899885e-13
45850.0,-29188081.76373119,2.0982458868811962e-13
45860.0,-29188081.76373108,2.136535045400926e-13
45870.0,-29188081.76373121,2.0905880551772505e-13
45880.0,-29188081.763731565,1.9693390531981057e-13
45890.0,-29188081.76373133,2.0484699808055477e-13
45900.0,-29188081.76373122,2.0880354446092685e-13
45910.0,-29188081.763731148,2.112285245005097e-13
45920.0,-29188081.76373171,1.9195631471224572e-13
45930.0,-29188081.76373149,1.9935888535939346e-13
45940.0,-29188081.763731,2.163337456364737e-13
45950.0,-29188081.763730872,2.2067318360204306e-13
45960.0,-29188081.7637309,2.1977976990324938e-13
45970.0,-29188081.76373034,2.389243491631143e-13
45980.0,-29188081.763729803,2.5730314525258466e-13
45990.0,-29188081.763729498,2.677688485813108e-13
46000.0,-29188081.76372981,2.5704788419578644e-13
46010.0,-29188081.763729524,2.668754348825171e-13
46020.0,-29188081.763729565,2.65471499070127e-13
46030.0,-29188081.76372939,2.714701339048847e-13
46040.0,-29188081.7637296,2.64195193786136e-13
46050.0,-29188081.763729744,2.5934523370697025e-13
46060.0,-29188081.76373029,2.404559155039035e-13
46070.0,-29188081.763730504,2.333086059135539e-13
46080.0,-29188081.763730053,2.4875189984984497e-13
46090.0,-29188081.763729908,2.5372949045740993e-13
46100.0,-29188081.763729773,2.583241894797775e-13
46110.0,-29188081.76373072,2.2590603526640619e-13
46120.0,-29188081.76373017,2.4479535346947293e-13
46130.0,-29188081.76372986,2.5538868732659816e-13
46140.0,-29188081.763730068,2.482413777362486e-13
46150.0,-29188081.763730053,2.4875189984984497e-13
46160.0,-29188081.7637304,2.368822607087287e-13
46170.0,-29188081.76373073,2.255231436812089e-13
46180.0,-29188081.763731115,2.1237719925610162e-13
46190.0,-29188081.76373093,2.186310951476575e-13
46200.0,-29188081.76373086,2.2105607518724041e-13
46210.0,-29188081.763730224,2.4288089554348643e-13
46220.0,-29188081.76372981,2.5704788419578644e-13
46230.0,-29188081.76372973,2.597281252921676e-13
46240.0,-29188081.763729878,2.5487816521300173e-13
46250.0,-29188081.76373001,2.5028346619063417e-13
46260.0,-29188081.76373011,2.468374419238585e-13
46270.0,-29188081.76373001,2.5028346619063417e-13
46280.0,-29188081.763730355,2.384138270495179e-13
46290.0,-29188081.76372967,2.618978442749522e-13
46300.0,-29188081.76372909,2.8168057617681265e-13
46310.0,-29188081.76372834,3.074619429134308e-13
46320.0,-29188081.763727736,3.281380885140849e-13
46330.0,-29188081.763727672,3.3030780749686964e-13
46340.0,-29188081.76372867,2.9610282588591093e-13
46350.0,-29188081.76372824,3.1090796718020645e-13
46360.0,-29188081.763727296,3.431984908651786e-13
46370.0,-29188081.763727594,3.329880485932507e-13
46380.0,-29188081.76372701,3.5302604155190934e-13
46390.0,-29188081.76372712,3.4932475622833537e-13
46400.0,-29188081.7637275,3.3617881180322813e-13
46410.0,-29188081.7637271,3.4996290887033094e-13
46420.0,-29188081.763726413,3.7344692609576524e-13
46430.0,-29188081.76372665,3.651509417498237e-13
46440.0,-29188081.76372667,3.6464041963622733e-13
46450.0,-29188081.763726868,3.5787600163107506e-13
46460.0,-29188081.76372692,3.5621680476188683e-13
46470.0,-29188081.7637269,3.567273268754832e-13
46480.0,-29188081.763726365,3.751061229649536e-13
46490.0,-29188081.76372685,3.5851415427307063e-13
46500.0,-29188081.76372627,3.78296886174931e-13
46510.0,-29188081.76372646,3.717877292265769e-13
46520.0,-29188081.76372578,3.951441159236121e-13
46530.0,-29188081.763726626,3.6617198597701653e-13
46540.0,-29188081.763726752,3.6183254801144725e-13
46550.0,-29188081.76372609,3.845507820664869e-13
46560.0,-29188081.763726134,3.830192157256977e-13
46570.0,-29188081.763724707,4.319017081025528e-13
46580.0,-29188081.763724662,4.3343327444334206e-13
46590.0,-29188081.76372417,4.5015287366362404e-13
46600.0,-29188081.763724703,4.3202933863095194e-13
46610.0,-29188081.7637242,4.493870904932295e-13
46620.0,-29188081.763723865,4.607462075207493e-13
46630.0,-29188081.763724383,4.430055640732745e-13
46640.0,-29188081.76372323,4.824433973485962e-13
46650.0,-29188081.763722863,4.950788196601072e-13
46660.0,-29188081.76372325,4.816776141782016e-13
46670.0,-29188081.763722997,4.906117511661385e-13
46680.0,-29188081.763722345,5.12819463107582e-13
46690.0,-29188081.763723057,4.884420321833539e-13
46700.0,-29188081.763723597,4.700632360938835e-13
46710.0,-29188081.76372344,4.754237182866457e-13
46720.0,-29188081.76372352,4.726158466618656e-13
46730.0,-29188081.763723437,4.755513488150448e-13
46740.0,-29188081.76372303,4.893354458821476e-13
46750.0,-29188081.763722867,4.94951189131708e-13
46760.0,-29188081.763722453,5.09118177784008e-13
46770.0,-29188081.763722166,5.189457284707388e-13
46780.0,-29188081.76372179,5.318364118390477e-13
46790.0,-29188081.763721813,5.310706286686531e-13
46800.0,-29188081.76372161,5.378350466738054e-13
46810.0,-29188081.763721805,5.313258897254515e-13
46820.0,-29188081.76372249,5.077142419716179e-13
46830.0,-29188081.763721608,5.380903077306036e-13
46840.0,-29188081.763720986,5.594046059732532e-13
46850.0,-29188081.763721734,5.336232392366352e-13
46860.0,-29188081.763722576,5.049063703468377e-13
46870.0,-29188081.763722744,4.991629965688782e-13
46880.0,-29188081.763722785,4.977590607564881e-13
46890.0,-29188081.76372269,5.009498239664656e-13
46900.0,-29188081.76372238,5.1167078835199e-13
46910.0,-29188081.763722826,4.964827554724972e-13
46920.0,-29188081.76372268,5.01460346080062e-13
46930.0,-29188081.76372312,4.862723132005692e-13
46940.0,-29188081.76372335,4.78359220439825e-13
46950.0,-29188081.76372285,4.955893417737035e-13
46960.0,-29188081.76372324,4.823157668201971e-13
46970.0,-29188081.763723105,4.867828353141655e-13
46980.0,-29188081.763723627,4.689145613382918e-13
46990.0,-29188081.76372356,4.712119108494756e-13
47000.0,-29188081.763724077,4.5359889793039974e-13
47010.0,-29188081.76372438,4.4313319460167365e-13
47020.0,-29188081.76372382,4.622777738615385e-13
47030.0,-29188081.763723817,4.624054043899376e-13
47040.0,-29188081.763723705,4.662343202419106e-13
47050.0,-29188081.763723027,4.894630764105467e-13
47060.0,-29188081.76372364,4.685316697530943e-13
47070.0,-29188081.76372431,4.4555817464125643e-13
47080.0,-29188081.7637252,4.150544783538717e-13
47090.0,-29188081.763724934,4.239886153418087e-13
47100.0,-29188081.76372495,4.2360572375661133e-13
47110.0,-29188081.76372509,4.1862813314904643e-13
47120.0,-29188081.763725378,4.0892821299071494e-13
47130.0,-29188081.76372572,3.973138349063968e-13
47140.0,-29188081.76372654,3.691074881301958e-13
47150.0,-29188081.763725985,3.8812443686166163e-13
47160.0,-29188081.763726056,3.8569945682207885e-13
47170.0,-29188081.763725966,3.8876258950365725e-13
47180.0,-29188081.763726283,3.779139945897337e-13
47190.0,-29188081.76372606,3.855718262936797e-13
47200.0,-29188081.763725724,3.970585738495986e-13
47210.0,-29188081.763726044,3.860823484072761e-13
47220.0,-29188081.76372624,3.7931793040212383e-13
47230.0,-29188081.763726424,3.7306403451056794e-13
47240.0,-29188081.763726234,3.79573191458922e-13
47250.0,-29188081.763726305,3.771482114193391e-13
47260.0,-29188081.763725773,3.9539937698041044e-13
47270.0,-29188081.76372594,3.8965600320245094e-13
47280.0,-29188081.76372563,4.002493370595761e-13
47290.0,-29188081.76372616,3.8225343255530315e-13
47300.0,-29188081.76372639,3.7421270926615984e-13
47310.0,-29188081.76372696,3.546852384210976e-13
47320.0,-29188081.763727076,3.5085632256912457e-13
47330.0,-29188081.763726752,3.6183254801144725e-13
47340.0,-29188081.763726316,3.768929503625409e-13
47350.0,-29188081.763726432,3.728087734537697e-13
47360.0,-29188081.76372617,3.8161527991330763e-13
47370.0,-29188081.76372624,3.794455609305229e-13
47380.0,-29188081.76372604,3.8620997893567513e-13
47390.0,-29188081.763725694,3.979519875483923e-13
47400.0,-29188081.76372572,3.971862043779977e-13
47410.0,-29188081.76372552,4.0407825291154906e-13
47420.0,-29188081.763724636,4.344543186705348e-13
47430.0,-29188081.76372439,4.427503030164763e-13
47440.0,-29188081.763724595,4.357306239545258e-13
47450.0,-29188081.763724107,4.5245022317480784e-13
47460.0,-29188081.763724077,4.5359889793039974e-13
47470.0,-29188081.763724077,4.5359889793039974e-13
47480.0,-29188081.763724167,4.504081347204222e-13
47490.0,-29188081.763723567,4.709566497926773e-13
47500.0,-29188081.76372424,4.478555241524402e-13
47510.0,-29188081.763723534,4.721053245482691e-13
47520.0,-29188081.76372381,4.627882959751348e-13
47530.0,-29188081.76372359,4.701908666222827e-13
47540.0,-29188081.76372392,4.589593801231618e-13
47550.0,-29188081.76372388,4.602356854071529e-13
47560.0,-29188081.76372424,4.478555241524402e-13
47570.0,-29188081.76372448,4.396871703348978e-13
47580.0,-29188081.763724,4.562791390267808e-13
47590.0,-29188081.763724037,4.550028337427899e-13
47600.0,-29188081.76372413,4.518120705328123e-13
47610.0,-29188081.76372405,4.542370505723952e-13
47620.0,-29188081.763724264,4.4708974098204563e-13
47630.0,-29188081.76372421,4.48876568379633e-13
47640.0,-29188081.76372453,4.3802797346570966e-13
47650.0,-29188081.763724457,4.404529535052925e-13
47660.0,-29188081.76372396,4.575554443107718e-13
47670.0,-29188081.76372355,4.715948024346727e-13
47680.0,-29188081.763724,4.562791390267808e-13
47690.0,-29188081.763723496,4.733816298322602e-13
47700.0,-29188081.76372278,4.978866912848872e-13
47710.0,-29188081.763722725,4.998011492108737e-13
47720.0,-29188081.76372269,5.009498239664656e-13
47730.0,-29188081.763722576,5.049063703468377e-13
47740.0,-29188081.763722155,5.193286200559359e-13
47750.0,-29188081.76372181,5.311982591970523e-13
47760.0,-29188081.76372189,5.28390387572272e-13
47770.0,-29188081.76372199,5.249443633054964e-13
47780.0,-29188081.76372176,5.328574560662407e-13
47790.0,-29188081.763721514,5.412810709405812e-13
47800.0,-29188081.763721537,5.405152877701866e-13
47810.0,-29188081.763721596,5.386008298441999e-13
47820.0,-29188081.76372137,5.462586615481459e-13
47830.0,-29188081.7637204,5.794425989319118e-13
47840.0,-29188081.76372064,5.712742451143696e-13
47850.0,-29188081.76372157,5.393666130145946e-13
47860.0,-29188081.763722133,5.200944032263305e-13
47870.0,-29188081.76372165,5.365587413898144e-13
47880.0,-29188081.763721827,5.305601065550569e-13
47890.0,-29188081.76372157,5.393666130145946e-13
47900.0,-29188081.763721403,5.451099867925542e-13
47910.0,-29188081.7637213,5.486836415877288e-13
47920.0,-29188081.76372061,5.724229198699613e-13
47930.0,-29188081.76372101,5.585111922744595e-13
47940.0,-29188081.763720825,5.648927186944145e-13
47950.0,-29188081.763721213,5.516191437409081e-13
47960.0,-29188081.76372084,5.643821965808182e-13
47970.0,-29188081.7637209,5.623401081264325e-13
47980.0,-29188081.76372095,5.606809112572442e-13
47990.0,-29188081.76372125,5.503428384569172e-13
48000.0,-29188081.76372175,5.332403476514378e-13
48010.0,-29188081.76372178,5.32219303424245e-13
48020.0,-29188081.76372091,5.619572165412352e-13
48030.0,-29188081.763721343,5.471520752469397e-13
48040.0,-29188081.76372145,5.433231593949667e-13
48050.0,-29188081.76372112,5.548099069508856e-13
48060.0,-29188081.7637216,5.384731993158009e-13
48070.0,-29188081.76372209,5.214983390387206e-13
48080.0,-29188081.76372186,5.294114317994648e-13
48090.0,-29188081.76372184,5.301772149698594e-13
48100.0,-29188081.763721853,5.296666928562632e-13
48110.0,-29188081.76372217,5.188180979423396e-13
48120.0,-29188081.76372231,5.139681378631738e-13
48130.0,-29188081.763722416,5.10394483067999e-13
48140.0,-29188081.76372236,5.123089409939855e-13
48150.0,-29188081.763721973,5.255825159474918e-13
48160.0,-29188081.763721757,5.331127171230387e-13
48170.0,-29188081.76372206,5.226470137943126e-13
48180.0,-29188081.76372161,5.379626772022045e-13
48190.0,-29188081.763721667,5.36048219276218e-13
48200.0,-29188081.763722014,5.241785801351018e-13
48210.0,-29188081.76372161,5.378350466738054e-13
48220.0,-29188081.763721224,5.51236252155711e-13
48230.0,-29188081.763721734,5.336232392366352e-13
48240.0,-29188081.76372141,5.448547257357559e-13
48250.0,-29188081.763721403,5.451099867925542e-13
48260.0,-29188081.763721418,5.445994646789576e-13
48270.0,-29188081.763722103,5.211154474535234e-13
48280.0,-29188081.763722625,5.032471734776494e-13
48290.0,-29188081.76372296,4.917604259217305e-13
48300.0,-29188081.763722707,5.004393018528694e-13
48310.0,-29188081.76372245,5.093734388408062e-13
48320.0,-29188081.763722043,5.231575359079089e-13
48330.0,-29188081.763722017,5.240509496067026e-13
48340.0,-29188081.763722323,5.135852462779766e-13
48350.0,-29188081.763722736,4.994182576256764e-13
48360.0,-29188081.76372221,5.174141621299496e-13
48370.0,-29188081.763722267,5.15499704203963e-13
48380.0,-29188081.763722084,5.217536000955189e-13
48390.0,-29188081.76372184,5.301772149698594e-13
48400.0,-29188081.763721664,5.361758498046171e-13
48410.0,-29188081.763721712,5.345166529354288e-13
48420.0,-29188081.76372176,5.328574560662407e-13
48430.0,-29188081.76372148,5.425573762245721e-13
48440.0,-29188081.76372183,5.304324760266577e-13
48450.0,-29188081.76372188,5.289009096858686e-13
48460.0,-29188081.76372154,5.403876572417874e-13
48470.0,-29188081.76372145,5.434507899233658e-13
48480.0,-29188081.76372109,5.559585817064777e-13
48490.0,-29188081.763721094,5.557033206496793e-13
48500.0,-29188081.76372078,5.664242850352037e-13
48510.0,-29188081.76372109,5.559585817064777e-13
48520.0,-29188081.763721213,5.516191437409081e-13
48530.0,-29188081.763721503,5.416639625257784e-13
48540.0,-29188081.763721377,5.460034004913477e-13
48550.0,-29188081.76372144,5.439613120369622e-13
48560.0,-29188081.76372176,5.328574560662407e-13
48570.0,-29188081.763721537,5.405152877701866e-13
48580.0,-29188081.763720986,5.594046059732532e-13
48590.0,-29188081.763720844,5.64254566052419e-13
48600.0,-29188081.76372051,5.75741313608338e-13
48610.0,-29188081.76372053,5.748478999095442e-13
48620.0,-29188081.763720285,5.833991453122839e-13
48630.0,-29188081.76372063,5.715295061711676e-13
48640.0,-29188081.76372132,5.479178584173343e-13
48650.0,-29188081.763721976,5.254548854190927e-13
48660.0,-29188081.763721675,5.357929582194198e-13
48670.0,-29188081.76372164,5.369416329750117e-13
48680.0,-29188081.76372175,5.332403476514378e-13
48690.0,-29188081.763721373,5.461310310197468e-13
48700.0,-29188081.7637216,5.383455687874017e-13
48710.0,-29188081.763722017,5.240509496067026e-13
48720.0,-29188081.763722245,5.162654873743576e-13
48730.0,-29188081.76372224,5.163931179027567e-13
48740.0,-29188081.763721228,5.511086216273118e-13
48750.0,-29188081.76372114,5.541717543088901e-13
48760.0,-29188081.76372113,5.542993848372894e-13
48770.0,-29188081.76372113,5.544270153656885e-13
48780.0,-29188081.763721325,5.477902278889351e-13
48790.0,-29188081.76372128,5.494494247581234e-13
48800.0,-29188081.763721503,5.416639625257784e-13
48810.0,-29188081.7637213,5.486836415877288e-13
48820.0,-29188081.7637212,5.521296658545047e-13
48830.0,-29188081.763721224,5.51236252155711e-13
48840.0,-29188081.76372195,5.263482991178864e-13
48850.0,-29188081.76372181,5.311982591970523e-13
48860.0,-29188081.76372212,5.20477294811528e-13
48870.0,-29188081.763722222,5.170312705447522e-13
48880.0,-29188081.763722926,4.929091006773223e-13
48890.0,-29188081.76372321,4.832091805189908e-13
48900.0,-29188081.76372281,4.967380165292953e-13
48910.0,-29188081.76372284,4.958446028305018e-13
48920.0,-29188081.763723478,4.741474130026548e-13
48930.0,-29188081.7637231,4.869104658425647e-13
48940.0,-29188081.76372317,4.844854858029818e-13
48950.0,-29188081.76372296,4.918880564501297e-13
48960.0,-29188081.76372328,4.807842004794079e-13
48970.0,-29188081.763723683,4.670001034123052e-13
48980.0,-29188081.763723835,4.617672517479421e-13
48990.0,-29188081.763724077,4.5359889793039974e-13
49000.0,-29188081.76372377,4.639369707307268e-13
49010.0,-29188081.76372269,5.009498239664656e-13
49020.0,-29188081.76372301,4.901012290525422e-13
49030.0,-29188081.763723243,4.820605057633989e-13
49040.0,-29188081.763723765,4.64192231787525e-13
49050.0,-29188081.763723984,4.566620306119781e-13
49060.0,-29188081.76372376,4.643198623159239e-13
49070.0,-29188081.763722736,4.994182576256764e-13
49080.0,-29188081.763722856,4.953340807169052e-13
49090.0,-29188081.763723053,4.88569662711753e-13
49100.0,-29188081.763722643,5.026090208356539e-13
49110.0,-29188081.763722315,5.138405073347747e-13
49120.0,-29188081.763722003,5.24561471720299e-13
49130.0,-29188081.7637223,5.143510294483712e-13
49140.0,-29188081.763722487,5.079695030284161e-13
49150.0,-29188081.763723414,4.760618709286412e-13
49160.0,-29188081.76372274,4.992906270972773e-13
49170.0,-29188081.76372333,4.791250036102196e-13
49180.0,-29188081.76372293,4.927814701489234e-13
49190.0,-29188081.763723016,4.898459679957439e-13
49200.0,-29188081.76372369,4.667448423555069e-13
49210.0,-29188081.763723712,4.659790591851123e-13
49220.0,-29188081.763723865,4.607462075207493e-13
49230.0,-29188081.763723843,4.615119906911439e-13
49240.0,-29188081.76372348,4.740197824742556e-13
49250.0,-29188081.76372388,4.602356854071529e-13
49260.0,-29188081.76372404,4.548752032143907e-13
49270.0,-29188081.76372394,4.581935969527672e-13
49280.0,-29188081.76372391,4.592146411799601e-13
49290.0,-29188081.76372356,4.713395413778745e-13
49300.0,-29188081.76372372,4.658514286567132e-13
49310.0,-29188081.76372375,4.647027539011214e-13
49320.0,-29188081.763723604,4.696803445086864e-13
49330.0,-29188081.763724323,4.450476525276601e-13
49340.0,-29188081.763723325,4.792526341386187e-13
49350.0,-29188081.763723303,4.798907867806142e-13
49360.0,-29188081.76372304,4.889525542969504e-13
49370.0,-29188081.763723493,4.735092603606594e-13
49380.0,-29188081.763723228,4.825710278769953e-13
49390.0,-29188081.76372335,4.78359220439825e-13
49400.0,-29188081.76372307,4.879315100697575e-13
49410.0,-29188081.763723247,4.819328752349999e-13
49420.0,-29188081.76372311,4.866552047857664e-13
49430.0,-29188081.7637228,4.97376169171291e-13
49440.0,-29188081.76372341,4.761895014570403e-13
49450.0,-29188081.763723318,4.79635525723816e-13
49460.0,-29188081.76372332,4.793802646670178e-13
49470.0,-29188081.763723705,4.662343202419106e-13
49480.0,-29188081.76372364,4.684040392246952e-13
49490.0,-29188081.763724,4.562791390267808e-13
49500.0,-29188081.763724424,4.4160162826088445e-13
49510.0,-29188081.763723847,4.613843601627447e-13
49520.0,-29188081.763723686,4.66872472883906e-13
49530.0,-29188081.76372404,4.548752032143907e-13
49540.0,-29188081.76372337,4.777210677978295e-13
49550.0,-29188081.76372313,4.857617910869729e-13
49560.0,-29188081.763723053,4.88569662711753e-13
49570.0,-29188081.763723496,4.733816298322602e-13
49580.0,-29188081.7637226,5.04012956648044e-13
49590.0,-29188081.76372398,4.567896611403772e-13
49600.0,-29188081.763723493,4.735092603606594e-13
49610.0,-29188081.763722964,4.916327953933314e-13
49620.0,-29188081.76372298,4.91122273279735e-13
49630.0,-29188081.76372249,5.07841872500017e-13
49640.0,-29188081.763722744,4.991629965688782e-13
49650.0,-29188081.76372269,5.009498239664656e-13
49660.0,-29188081.763721623,5.374521550886082e-13
49670.0,-29188081.763721697,5.350271750490253e-13
49680.0,-29188081.763721213,5.516191437409081e-13
49690.0,-29188081.763720725,5.683387429611901e-13
49700.0,-29188081.7637208,5.659137629216074e-13
49710.0,-29188081.763720635,5.714018756427687e-13
49720.0,-29188081.76372054,5.747202693811451e-13
49730.0,-29188081.76372008,5.904188243742344e-13
49740.0,-29188081.763720542,5.74592638852746e-13
49750.0,-29188081.76372055,5.74337377795948e-13
49760.0,-29188081.763720524,5.752307914947417e-13
49770.0,-29188081.76372139,5.454928783777513e-13
49780.0,-29188081.763721418,5.445994646789576e-13
49790.0,-29188081.763721243,5.505980995137155e-13
49800.0,-29188081.763720084,5.902911938458353e-13
49810.0,-29188081.76372038,5.802083821023064e-13
49820.0,-29188081.763720307,5.826333621418893e-13
49830.0,-29188081.76372025,5.844201895394769e-13
49840.0,-29188081.76371944,6.124989057872786e-13
49850.0,-29188081.76371961,6.063726404241218e-13
49860.0,-29188081.763720203,5.862070169370641e-13
49870.0,-29188081.763720565,5.738268556823514e-13
49880.0,-29188081.7637208,5.657861323932082e-13
49890.0,-29188081.76372034,5.814846873862974e-13
49900.0,-29188081.763720248,5.846754505962749e-13
49910.0,-29188081.763719782,6.006292666461625e-13
49920.0,-29188081.76372,5.932266959990146e-13
49930.0,-29188081.76371956,6.081594678217092e-13
49940.0,-29188081.763719697,6.035647687993417e-13
49950.0,-29188081.76371966,6.048410740833326e-13
49960.0,-29188081.76372101,5.585111922744595e-13
49970.0,-29188081.76372097,5.597874975584506e-13
49980.0,-29188081.763721302,5.485560110593297e-13
49990.0,-29188081.763720773,5.66679546092002e-13
50000.0,-29188081.763721537,5.405152877701866e-13
50010.0,-29188081.763721038,5.577454091040649e-13
50020.0,-29188081.763721198,5.522572963829036e-13
50030.0,-29188081.76372112,5.548099069508856e-13
50040.0,-29188081.763721168,5.531507100816973e-13
50050.0,-29188081.76372082,5.650203492228136e-13
50060.0,-29188081.763720617,5.720400282847642e-13
50070.0,-29188081.763720237,5.851859727098714e-13
50080.0,-29188081.76372021,5.858241253518668e-13
50090.0,-29188081.76372023,5.853136032382704e-13
50100.0,-29188081.76372061,5.722952893415622e-13
50110.0,-29188081.76372125,5.503428384569172e-13
50120.0,-29188081.76372155,5.400047656565901e-13
50130.0,-29188081.763721336,5.47407336303738e-13
50140.0,-29188081.763721883,5.286456486290702e-13
50150.0,-29188081.763721578,5.391113519577963e-13
50160.0,-29188081.76372144,5.43833681508563e-13
50170.0,-29188081.76372077,5.669348071487999e-13
50180.0,-29188081.76372176,5.329850865946396e-13
50190.0,-29188081.763722,5.246891022486981e-13
50200.0,-29188081.76372205,5.227746443227118e-13
50210.0,-29188081.76372219,5.181799453003442e-13
50220.0,-29188081.763721827,5.305601065550569e-13
50230.0,-29188081.7637216,5.384731993158009e-13
50240.0,-29188081.763721827,5.305601065550569e-13
50250.0,-29188081.76372229,5.147339210335684e-13
50260.0,-29188081.763722558,5.056721535172323e-13
50270.0,-29188081.763722613,5.036300650628467e-13
50280.0,-29188081.763722304,5.14223398919972e-13
50290.0,-29188081.763722137,5.199667726979314e-13
50300.0,-29188081.76372185,5.297943233846623e-13
50310.0,-29188081.763721533,5.406429182985855e-13
50320.0,-29188081.76372123,5.509809910989126e-13
50330.0,-29188081.76372092,5.61701955484437e-13
50340.0,-29188081.76372136,5.466415531333434e-13
50350.0,-29188081.763721656,5.364311108614153e-13
50360.0,-29188081.763721805,5.313258897254515e-13
50370.0,-29188081.76372116,5.534059711384955e-13
50380.0,-29188081.76372126,5.499599468717198e-13
50390.0,-29188081.76372208,5.21881230623918e-13
50400.0,-29188081.763721667,5.36048219276218e-13
50410.0,-29188081.763721213,5.516191437409081e-13
50420.0,-29188081.76372173,5.337508697650342e-13
50430.0,-29188081.763721637,5.371968940318099e-13
50440.0,-29188081.763720885,5.62850630240029e-13
50450.0,-29188081.763720624,5.717847672279659e-13
50460.0,-29188081.763721365,5.463862920765451e-13
50470.0,-29188081.763721995,5.248167327770972e-13
50480.0,-29188081.763722323,5.135852462779766e-13
50490.0,-29188081.76372182,5.308153676118549e-13
50500.0,-29188081.76372114,5.541717543088901e-13
50510.0,-29188081.763721388,5.456205089061505e-13
50520.0,-29188081.763721213,5.516191437409081e-13
50530.0,-29188081.763721567,5.394942435429937e-13
50540.0,-29188081.763721604,5.382179382590028e-13
50550.0,-29188081.763721235,5.508533605705135e-13
50560.0,-29188081.763721872,5.290285402142677e-13
50570.0,-29188081.763721872,5.290285402142677e-13
50580.0,-29188081.76372108,5.560862122348766e-13
50590.0,-29188081.763720974,5.596598670300514e-13
50600.0,-29188081.763721485,5.423021151677738e-13
50610.0,-29188081.76372108,5.560862122348766e-13
50620.0,-29188081.763720565,5.738268556823514e-13
50630.0,-29188081.76371995,5.948858928682029e-13
50640.0,-29188081.763720103,5.896530412038398e-13
50650.0,-29188081.763720825,5.648927186944145e-13
50660.0,-29188081.76372066,5.70508461943975e-13
50670.0,-29188081.76372082,5.650203492228136e-13
50680.0,-29188081.76372217,5.186904674139405e-13
50690.0,-29188081.76372226,5.157549652607612e-13
50700.0,-29188081.763722267,5.15499704203963e-13
50710.0,-29188081.763722684,5.01205085023264e-13
50720.0,-29188081.76372271,5.003116713244702e-13
50730.0,-29188081.763723254,4.815499836498025e-13
50740.0,-29188081.76372265,5.022261292504566e-13
50750.0,-29188081.763722844,4.957169723021026e-13
50760.0,-29188081.76372278,4.978866912848872e-13
50770.0,-29188081.763722964,4.916327953933314e-13
50780.0,-29188081.7637228,4.97376169171291e-13
50790.0,-29188081.76372286,4.952064501885061e-13
50800.0,-29188081.763723634,4.686593002814935e-13
50810.0,-29188081.76372364,4.685316697530943e-13
50820.0,-29188081.763724715,4.3164644704575464e-13
50830.0,-29188081.76372448,4.39814800863297e-13
50840.0,-29188081.763724137,4.5142917894761497e-13
50850.0,-29188081.76372428,4.465792188684493e-13
50860.0,-29188081.763724502,4.3892138716450324e-13
50870.0,-29188081.76372412,4.5206733158961054e-13
50880.0,-29188081.76372393,4.584488580095655e-13
50890.0,-29188081.76372463,4.3458194919893386e-13
50900.0,-29188081.76372342,4.759342404002421e-13
50910.0,-29188081.76372362,4.691698223950898e-13
50920.0,-29188081.763723884,4.601080548787538e-13
50930.0,-29188081.76372421,4.48876568379633e-13
50940.0,-29188081.7637244,4.4249504195967803e-13
50950.0,-29188081.7637248,4.287109448925753e-13
50960.0,-29188081.763724413,4.419845198460817e-13
50970.0,-29188081.763724983,4.224570490010194e-13
50980.0,-29188081.76372433,4.447923914708618e-13
50990.0,-29188081.763723902,4.593422717083592e-13
51000.0,-29188081.76372446,4.403253229768934e-13
51010.0,-29188081.76372402,4.553857253279871e-13
51020.0,-29188081.763724465,4.4019769244849433e-13
51030.0,-29188081.76372476,4.3011488070496544e-13
51040.0,-29188081.76372472,4.313911859889564e-13
51050.0,-29188081.763725013,4.214360047738266e-13
51060.0,-29188081.76372524,4.136505425414816e-13
