time_s,hx,hy,hz,h_mag,dH_abs,dH_rel
410.0,-0.0003776550292968,-40885208974.96164,32405217325.239998,52169899586.08621,-0.00159454345703125,-3.0564434083297875e-14
420.0,-0.0005264282226562,-40885208974.96188,32405217325.23981,52169899586.08629,-0.00151824951171875,-2.910202096926449e-14
430.0,-0.0005435943603515,-40885208974.96231,32405217325.240067,52169899586.086784,-0.0010223388671875,-1.9596335728047445e-14
440.0,-0.0003471374511718,-40885208974.96278,32405217325.23988,52169899586.08704,-0.000762939453125,-1.4624131140333912e-14
450.0,-0.0002403259277343,-40885208974.96288,32405217325.23932,52169899586.08676,-0.00104522705078125,-2.003505966225746e-14
460.0,-8.96453857421875e-05,-40885208974.96285,32405217325.23899,52169899586.08654,-0.0012664794921875,-2.4276057692954297e-14
470.0,5.53131103515625e-05,-40885208974.96221,32405217325.23851,52169899586.08573,-0.0020751953125,-3.9777636701708245e-14
480.0,8.96453857421875e-05,-40885208974.96248,32405217325.238342,52169899586.085846,-0.00196075439453125,-3.7584017030658156e-14
490.0,0.0001068115234375,-40885208974.962944,32405217325.23843,52169899586.08626,-0.00154876708984375,-2.9686986214877845e-14
500.0,0.0001583099365234,-40885208974.96279,32405217325.238293,52169899586.08605,-0.0017547607421875,-3.3635501622768e-14
510.0,0.0001850128173828,-40885208974.963135,32405217325.238438,52169899586.08641,-0.00139617919921875,-2.676215998681106e-14
520.0,6.4849853515625e-05,-40885208974.96315,32405217325.238598,52169899586.086525,-0.00128173828125,-2.4568540315760974e-14
530.0,3.4332275390625e-05,-40885208974.96292,32405217325.23855,52169899586.08632,-0.00148773193359375,-2.851705572365113e-14
540.0,0.0001201629638671,-40885208974.962494,32405217325.238583,52169899586.086006,-0.001800537109375,-3.451294949118803e-14
550.0,2.288818359375e-05,-40885208974.96242,32405217325.2388,52169899586.08608,-0.0017242431640625,-3.3050536377154645e-14
560.0,-0.000244140625,-40885208974.96156,32405217325.23885,52169899586.08544,-0.0023651123046875,-4.533480653503513e-14
570.0,-0.0003814697265625,-40885208974.96175,32405217325.23921,52169899586.0858,-0.00200653076171875,-3.846146489907819e-14
580.0,-0.0003280639648437,-40885208974.9617,32405217325.23938,52169899586.08588,-0.00193023681640625,-3.69990517850448e-14
590.0,-0.000335693359375,-40885208974.9616,32405217325.239395,52169899586.08581,-0.0019989013671875,-3.831522358767485e-14
600.0,-0.0001029968261718,-40885208974.9617,32405217325.23939,52169899586.08589,-0.00191497802734375,-3.670656916223812e-14
610.0,0.0001640319824218,-40885208974.961655,32405217325.239166,52169899586.08571,-0.00209808349609375,-4.021636063591826e-14
620.0,-8.58306884765625e-05,-40885208974.96098,32405217325.23881,52169899586.08496,-0.00284576416015625,-5.45480091534455e-14
630.0,-2.09808349609375e-05,-40885208974.96116,32405217325.238728,52169899586.085045,-0.0027618408203125,-5.2939354728008764e-14
640.0,0.0002098083496093,-40885208974.96117,32405217325.23855,52169899586.08495,-0.0028533935546875,-5.469425046484883e-14
650.0,0.0001506805419921,-40885208974.96131,32405217325.238422,52169899586.08498,-0.00283050537109375,-5.4255526530638816e-14
660.0,-9.1552734375e-05,-40885208974.96123,32405217325.23881,52169899586.08515,-0.002655029296875,-5.0891976368362016e-14
670.0,0.0001087188720703,-40885208974.96138,32405217325.2385,52169899586.08508,-0.00272369384765625,-5.220814817099207e-14
680.0,0.0002517700195312,-40885208974.96118,32405217325.238213,52169899586.08474,-0.0030670166015625,-5.878900718414233e-14
690.0,0.0002250671386718,-40885208974.96054,32405217325.238075,52169899586.08415,-0.00365447998046875,-7.004958816219945e-14
700.0,8.20159912109375e-05,-40885208974.96098,32405217325.23856,52169899586.0848,-0.0030059814453125,-5.761907669291562e-14
710.0,-0.0001258850097656,-40885208974.96108,32405217325.23889,52169899586.08508,-0.00272369384765625,-5.220814817099207e-14
720.0,-0.0004768371582031,-40885208974.96104,32405217325.239025,52169899586.08514,-0.0026702880859375,-5.11844589911687e-14
730.0,-0.0004024505615234,-40885208974.96054,32405217325.238625,52169899586.084496,-0.0033111572265625,-6.346872914904919e-14
740.0,-0.000131607055664,-40885208974.96057,32405217325.23841,52169899586.08439,-0.00341796875,-6.551610750869593e-14
750.0,-0.0001163482666015,-40885208974.96065,32405217325.238438,52169899586.08447,-0.00333404541015625,-6.39074530832592e-14
760.0,-0.0001182556152343,-40885208974.96104,32405217325.23841,52169899586.08476,-0.00304412841796875,-5.83502832499323e-14
770.0,-7.62939453125e-05,-40885208974.96092,32405217325.238304,52169899586.0846,-0.003204345703125,-6.142135078940243e-14
780.0,2.47955322265625e-05,-40885208974.96062,32405217325.23793,52169899586.08412,-0.00368499755859375,-7.06345534078128e-14
790.0,-1.33514404296875e-05,-40885208974.96058,32405217325.238167,52169899586.08424,-0.00356292724609375,-6.829469242535937e-14
800.0,5.7220458984375e-06,-40885208974.96069,32405217325.23829,52169899586.08441,-0.00339508056640625,-6.50773835744859e-14
810.0,0.0001869201660156,-40885208974.96081,32405217325.238327,52169899586.08452,-0.00328826904296875,-6.303000521483916e-14
820.0,9.5367431640625e-06,-40885208974.960976,32405217325.23812,52169899586.084526,-0.0032806396484375,-6.288376390343582e-14
830.0,-8.0108642578125e-05,-40885208974.961006,32405217325.238144,52169899586.08456,-0.0032501220703125,-6.229879865782247e-14
840.0,-0.0002803802490234,-40885208974.96091,32405217325.238422,52169899586.08466,-0.003143310546875,-6.025142029817572e-14
850.0,-0.0001182556152343,-40885208974.96079,32405217325.238117,52169899586.08437,-0.0034332275390625,-6.580859013150261e-14
860.0,-0.0002403259277343,-40885208974.96095,32405217325.23826,52169899586.0846,-0.003204345703125,-6.142135078940243e-14
870.0,-0.0001411437988281,-40885208974.96122,32405217325.23839,52169899586.084885,-0.00292205810546875,-5.6010422267478883e-14
