time_s,energy_Jkg,dE_rel
36330.0,-29254879.73513697,-0.0022885358462523
36340.0,-29254898.17283656,-0.0022891675321485
36350.0,-29254916.6104075,-0.0022897992136373
36360.0,-29254935.047805503,-0.002290430889201
36370.0,-29254953.48496775,-0.0022910625566876
36380.0,-29254971.921800844,-0.0022916942128973
36390.0,-29254990.35815486,-0.0022923258526934
36400.0,-29255008.7937696,-0.0022929574671617
36410.0,-29255027.22812762,-0.0022935890385739
36420.0,-29255045.65993814,-0.0022942205227074
36430.0,-29255064.08382866,-0.0022948517354972
36440.0,-29255082.41540813,-0.0022954797856589
36450.0,-29255100.876538523,-0.0022961122743075
36460.0,-29255119.32551872,-0.0022967443466836
36470.0,-29255137.771328308,-0.002297376310433
36480.0,-29255156.21566441,-0.0022980082236999
36490.0,-29255174.659158822,-0.0022986401081301
36500.0,-29255193.10211651,-0.0022992719741718
36510.0,-29255211.544708807,-0.0022999038276949
36520.0,-29255229.987041578,-0.0023005356723266
36530.0,-29255248.429184545,-0.0023011675104555
36540.0,-29255266.87118612,-0.0023017993437403
36550.0,-29255285.313081257,-0.0023024311733783
36560.0,-29255303.75489643,-0.0023030630002767
36570.0,-29255322.19665145,-0.0023036948251145
36580.0,-29255340.638362467,-0.0023043266484443
36590.0,-29255359.080041897,-0.0023049584706922
36600.0,-29255377.521699782,-0.0023055902922019
36610.0,-29255395.96334416,-0.0023062221132487
36620.0,-29255414.404982463,-0.0023068539340877
36630.0,-29255432.84662002,-0.0023074857549008
36640.0,-29255451.288262486,-0.0023081175758823
36650.0,-29255469.72991368,-0.0023087493971627
36660.0,-29255488.171577144,-0.0023093812188636
36670.0,-29255506.61325628,-0.0023100130411012
36680.0,-29255525.054953687,-0.0023106448639651
36690.0,-29255543.49667145,-0.0023112766875262
36700.0,-29255561.938412186,-0.0023119085118743
36710.0,-29255580.380177885,-0.0023125403370779
36720.0,-29255598.821969707,-0.0023131721631763
36730.0,-29255617.263789497,-0.002313803990233
36740.0,-29255635.705638275,-0.0023144358182828
36750.0,-29255654.147517677,-0.0023150676473817
36760.0,-29255672.589428205,-0.0023156994775472
36770.0,-29255691.031371307,-0.0023163313088285
36780.0,-29255709.4733475,-0.0023169631412436
36790.0,-29255727.91535797,-0.002317594974833
36800.0,-29255746.357403103,-0.0023182268096101
36810.0,-29255764.79948359,-0.0023188586455984
36820.0,-29255783.241599903,-0.0023194904828141
36830.0,-29255801.68375281,-0.0023201223212835
36840.0,-29255820.125942763,-0.0023207541610221
36850.0,-29255838.568170227,-0.0023213860020459
36860.0,-29255857.01043544,-0.002322017844363
36870.0,-29255875.45273888,-0.0023226496879897
36880.0,-29255893.89508094,-0.0023232815329397
36890.0,-29255912.33746192,-0.002323913379223
36900.0,-29255930.77988167,-0.0023245452268347
36910.0,-29255949.22234084,-0.0023251770757967
36920.0,-29255967.664839502,-0.0023258089261121
36930.0,-29255986.10737803,-0.002326440777793
36940.0,-29256004.54995655,-0.0023270726308441
36950.0,-29256022.99257502,-0.002327704485264
36960.0,-29256041.435234144,-0.0023283363410768
36970.0,-29256059.877933446,-0.002328968198266
36980.0,-29256078.320673253,-0.0023296000568429
36990.0,-29256096.76345394,-0.0023302319168205
37000.0,-29256115.206275083,-0.002330863778184
37010.0,-29256133.64913706,-0.0023314956409466
37020.0,-29256152.092039984,-0.002332127505112
37030.0,-29256170.534983996,-0.002332759370685
37040.0,-29256188.977968868,-0.0023333912376581
37050.0,-29256207.42099451,-0.0023340231060279
37060.0,-29256225.864061397,-0.0023346549758107
37070.0,-29256244.30716918,-0.0023352868469948
37080.0,-29256262.750318173,-0.0023359187195907
37090.0,-29256281.19350827,-0.0023365505935949
37100.0,-29256299.63673936,-0.0023371824690035
37110.0,-29256318.08001146,-0.002337814345817
37120.0,-29256336.523324564,-0.0023384462240354
37130.0,-29256354.96667864,-0.0023390781036575
37140.0,-29256373.410073727,-0.0023397099846848
37150.0,-29256391.853509907,-0.0023403418671198
37160.0,-29256410.296987057,-0.0023409737509586
37170.0,-29256428.74050487,-0.0023416056361904
37180.0,-29256447.184063688,-0.0023422375228272
37190.0,-29256465.627663165,-0.0023428694108569
37200.0,-29256484.07130342,-0.0023435013002837
37210.0,-29256502.514984284,-0.0023441331911018
37220.0,-29256520.95870575,-0.0023447650833109
37230.0,-29256539.40246772,-0.0023453969769076
37240.0,-29256557.8462703,-0.0023460288718959
37250.0,-29256576.290113237,-0.0023466607682665
37260.0,-29256594.733996443,-0.0023472926660171
37270.0,-29256613.177920114,-0.0023479245651539
37280.0,-29256631.621883877,-0.0023485564656641
37290.0,-29256650.065887813,-0.0023491883675509
37300.0,-29256668.509932023,-0.0023498202708176
37310.0,-29256686.95401581,-0.0023504521754399
37320.0,-29256705.39813976,-0.0023510840814383
37330.0,-29256723.84230334,-0.0023517159887946
37340.0,-29256742.286506675,-0.0023523478975128
37350.0,-29256760.730749942,-0.0023529798075992
37360.0,-29256779.17503287,-0.0023536117190443
37370.0,-29256797.619355205,-0.0023542436318395
37380.0,-29256816.063717213,-0.002354875545994
37390.0,-29256834.5081186,-0.0023555074614975
37400.0,-29256852.952559136,-0.0023561393783425
37410.0,-29256871.39703897,-0.0023567712965337
37420.0,-29256889.841558192,-0.0023574032160744
37430.0,-29256908.28611657,-0.0023580351369566
37440.0,-29256926.73071391,-0.0023586670591737
37450.0,-29256945.175350346,-0.0023592989827301
37460.0,-29256963.62002597,-0.0023599309076293
37470.0,-29256982.06474064,-0.0023605628338661
37480.0,-29257000.509494696,-0.0023611947614524
37490.0,-29257018.954287723,-0.0023618266903738
37500.0,-29257037.39911964,-0.0023624586206276
37510.0,-29257055.84399056,-0.0023630905522176
37520.0,-29257074.288900662,-0.0023637224851503
37530.0,-29257092.73385024,-0.002364354419435
37540.0,-29257111.178838994,-0.0023649863550622
37550.0,-29257129.623867333,-0.0023656182920455
37560.0,-29257148.06893521,-0.0023662502303837
37570.0,-29257166.51404276,-0.0023668821700807
37580.0,-29257184.9591902,-0.0023675141111445
37590.0,-29257203.404377963,-0.0023681460535897
37600.0,-29257221.849606417,-0.0023687779974291
37610.0,-29257240.29487564,-0.0023694099426651
37620.0,-29257258.740186304,-0.0023700418893212
37630.0,-29257277.185539223,-0.0023706738374248
37640.0,-29257295.63093477,-0.0023713057869891
37650.0,-29257314.076373737,-0.0023719377380406
37660.0,-29257332.52185736,-0.0023725696906223
37670.0,-29257350.96738641,-0.0023732016447601
37680.0,-29257369.412962224,-0.0023738336005003
37690.0,-29257387.858587183,-0.0023744655579241
37700.0,-29257406.30426307,-0.0023750975170928
37710.0,-29257424.74999253,-0.002375729478097
37720.0,-29257443.195779383,-0.0023763614410674
37730.0,-29257461.6416275,-0.0023769934061368
37740.0,-29257480.08754334,-0.0023776253735264
37750.0,-29257498.53353414,-0.0023782573434842
37760.0,-29257516.9796112,-0.0023788893163973
37770.0,-29257535.42579015,-0.0023795212928012
37780.0,-29257553.87209431,-0.0023801532734949
37790.0,-29257572.318562213,-0.0023807852597985
37800.0,-29257590.765260603,-0.0023814172539987
37810.0,-29257609.212326355,-0.0023820492607849
37820.0,-29257627.66011378,-0.0023826812922961
37830.0,-29257646.110271983,-0.0023833134050314
37840.0,-29257664.54806138,-0.0023839450940045
37850.0,-29257682.990723614,-0.0023845769499238
37860.0,-29257701.435116228,-0.0023852088651268
37870.0,-29257719.880044837,-0.0023858407986932
37880.0,-29257738.325249773,-0.002386472741727
37890.0,-29257756.7706311,-0.0023871046908039
37900.0,-29257775.216138534,-0.0023877366442014
37910.0,-29257793.66174425,-0.0023883686009659
37920.0,-29257812.107429937,-0.0023890005604703
37930.0,-29257830.553183984,-0.0023896325223168
37940.0,-29257848.99899744,-0.0023902644861988
37950.0,-29257867.444865067,-0.0023908964519365
37960.0,-29257885.890782177,-0.0023915284193696
37970.0,-29257904.336744767,-0.0023921603883609
37980.0,-29257922.78274997,-0.0023927923588121
37990.0,-29257941.228795618,-0.0023934243306491
38000.0,-29257959.67487981,-0.0023940563038066
38010.0,-29257978.121000923,-0.0023946882782289
38020.0,-29257996.56715768,-0.0023953202538725
38030.0,-29258015.0133487,-0.0023959522306898
38040.0,-29258033.45957269,-0.0023965842086371
38050.0,-29258051.905829057,-0.0023972161876931
38060.0,-29258070.352117136,-0.0023978481678359
38070.0,-29258088.798435766,-0.0023984801490253
38080.0,-29258107.244784795,-0.0023991121312562
38090.0,-29258125.69116322,-0.0023997441144942
38100.0,-29258144.137570705,-0.0024003760987279
38110.0,-29258162.584006432,-0.0024010080839291
38120.0,-29258181.03047034,-0.0024016400700959
38130.0,-29258199.47696148,-0.0024022720571956
38140.0,-29258217.923479915,-0.0024029040452304
38150.0,-29258236.37002492,-0.0024035360341754
38160.0,-29258254.816596445,-0.0024041680240293
38170.0,-29258273.263194088,-0.0024048000147779
38180.0,-29258291.70981737,-0.0024054320064048
38190.0,-29258310.156466,-0.0024060639989002
38200.0,-29258328.603139564,-0.0024066959922499
38210.0,-29258347.049837817,-0.0024073279864454
38220.0,-29258365.496560715,-0.0024079599814853
38230.0,-29258383.94330788,-0.0024085919773564
38240.0,-29258402.390078865,-0.0024092239740439
38250.0,-29258420.83687349,-0.0024098559715413
38260.0,-29258439.28369176,-0.0024104879698486
38270.0,-29258457.730533198,-0.0024111199689495
38280.0,-29258476.17739764,-0.002411751968839
38290.0,-29258494.62428479,-0.0024123839695061
38300.0,-29258513.0711946,-0.0024130159709498
38310.0,-29258531.51812688,-0.0024136479731631
38320.0,-29258549.965081263,-0.0024142799761338
38330.0,-29258568.4120578,-0.0024149119798636
38340.0,-29258586.859055907,-0.0024155439843322
38350.0,-29258605.30607581,-0.0024161759895477
38360.0,-29258623.753117155,-0.0024168079954977
38370.0,-29258642.20017965,-0.0024174400021725
38380.0,-29258660.64726341,-0.0024180720095756
38390.0,-29258679.094368126,-0.0024187040176967
38400.0,-29258697.54149372,-0.0024193360265331
38410.0,-29258715.988640025,-0.0024199680360792
38420.0,-29258734.43580697,-0.0024206000463324
38430.0,-29258752.88299416,-0.002421232057279
38440.0,-29258771.33020152,-0.0024218640689169
38450.0,-29258789.77742908,-0.0024224960812469
38460.0,-29258808.22467688,-0.00242312809427
38470.0,-29258826.671944484,-0.0024237601079719
38480.0,-29258845.11923201,-0.0024243921223563
38490.0,-29258863.56653913,-0.0024250241374119
38500.0,-29258882.0138659,-0.0024256561531407
38510.0,-29258900.461212203,-0.0024262881695388
38520.0,-29258918.908577804,-0.0024269201865981
38530.0,-29258937.35596288,-0.0024275522043245
38540.0,-29258955.80336724,-0.0024281842227117
38550.0,-29258974.25079108,-0.0024288162417661
38560.0,-29258992.698234145,-0.0024294482614794
38570.0,-29259011.14569612,-0.0024300802818404
38580.0,-29259029.5931773,-0.0024307123028595
38590.0,-29259048.04067757,-0.0024313443245326
38600.0,-29259066.488196768,-0.0024319763468541
38610.0,-29259084.935734864,-0.0024326083698231
38620.0,-29259103.38329214,-0.0024332403934492
38630.0,-29259121.830868475,-0.0024338724177284
38640.0,-29259140.27846382,-0.0024345044426588
38650.0,-29259158.726078317,-0.0024351364682451
38660.0,-29259177.1737117,-0.0024357684944788
38670.0,-29259195.62136445,-0.0024364005213761
38680.0,-29259214.06903635,-0.0024370325489292
38690.0,-29259232.516727548,-0.0024376645771436
38700.0,-29259250.96443809,-0.0024382966060206
38710.0,-29259269.412168115,-0.0024389286355653
38720.0,-29259287.85991739,-0.0024395606657695
38730.0,-29259306.30768672,-0.0024401926966606
38740.0,-29259324.755475752,-0.0024408247282268
38750.0,-29259343.20328488,-0.0024414567604816
38760.0,-29259361.651114188,-0.0024420887934277
38770.0,-29259380.09896395,-0.0024427208270745
38780.0,-29259398.546834458,-0.0024433528614321
38790.0,-29259416.99472613,-0.0024439848965148
38800.0,-29259435.44263882,-0.0024446169323176
38810.0,-29259453.8905727,-0.0024452489688465
38820.0,-29259472.338528823,-0.0024458810061373
38830.0,-29259490.786507327,-0.002446513044195
38840.0,-29259509.23450857,-0.0024471450830316
38850.0,-29259527.682532933,-0.0024477771226604
38860.0,-29259546.13058101,-0.0024484091631017
38870.0,-29259564.578653567,-0.0024490412043816
38880.0,-29259583.026750837,-0.0024496732465081
38890.0,-29259601.47487398,-0.0024503052895212
38900.0,-29259619.923023306,-0.0024509373334314
38910.0,-29259638.37120025,-0.0024515693782877
38920.0,-29259656.819405165,-0.0024522014241023
38930.0,-29259675.26763962,-0.0024528334709289
38940.0,-29259693.71590443,-0.0024534655187955
38950.0,-29259712.1642009,-0.0024540975677468
38960.0,-29259730.61253072,-0.0024547296178408
38970.0,-29259749.060895257,-0.0024553616691241
38980.0,-29259767.50929636,-0.0024559937216602
38990.0,-29259785.95773642,-0.0024566257755311
39000.0,-29259804.406217422,-0.0024572578308046
39010.0,-29259822.85474173,-0.0024578898875617
39020.0,-29259841.303312413,-0.0024585219459078
39030.0,-29259859.75193343,-0.0024591540059782
39040.0,-29259878.200608466,-0.0024597860678994
39050.0,-29259896.649341937,-0.0024604181318227
39060.0,-29259915.09813961,-0.0024610501979455
39070.0,-29259933.547007665,-0.0024616822664796
39080.0,-29259951.99595327,-0.0024623143376707
39090.0,-29259970.444986235,-0.0024629464118548
39100.0,-29259988.894117046,-0.0024635784893911
39110.0,-29260007.34336003,-0.0024642105707705
39120.0,-29260025.792732254,-0.0024648426565777
39130.0,-29260044.24225541,-0.0024654747475561
39140.0,-29260062.691958457,-0.0024661068446975
39150.0,-29260081.14187973,-0.0024667389493155
39160.0,-29260099.59207247,-0.002467371063234
39170.0,-29260118.042613577,-0.0024680031890879
39180.0,-29260136.493618395,-0.0024686353308288
39190.0,-29260154.94527581,-0.0024692674949279
39200.0,-29260173.39792285,-0.0024698996929323
39210.0,-29260191.852259185,-0.0024705319488127
39220.0,-29260210.310180835,-0.0024711643275281
39230.0,-29260228.782027982,-0.0024717971833388
39240.0,-29260247.13776343,-0.0024724260610977
39250.0,-29260265.5688102,-0.0024730575190648
39260.0,-29260284.00825724,-0.0024736892648295
39270.0,-29260302.45049409,-0.0024743211061749
39280.0,-29260320.89414648,-0.0024749529960173
39290.0,-29260339.338660087,-0.0024755849153658
39300.0,-29260357.78375476,-0.0024762168546217
39310.0,-29260376.229269423,-0.0024768488082668
39320.0,-29260394.67510238,-0.0024774807728168
39330.0,-29260413.12118593,-0.0024781127459522
39340.0,-29260431.567472648,-0.0024787447260484
39350.0,-29260450.013927743,-0.0024793767119132
39360.0,-29260468.460524697,-0.0024800087026381
39370.0,-29260486.90724365,-0.0024806406975429
39380.0,-29260505.354068696,-0.0024812726960824
39390.0,-29260523.80098711,-0.0024819046978207
39400.0,-29260542.247988347,-0.0024825367023966
39410.0,-29260560.69506431,-0.0024831687095327
39420.0,-29260579.14220768,-0.0024838007189783
39430.0,-29260597.58941245,-0.0024844327305273
39440.0,-29260616.036673613,-0.0024850647440084
39450.0,-29260634.483987007,-0.002485696759279
39460.0,-29260652.93134876,-0.0024863287762063
39470.0,-29260671.37875568,-0.0024869607946812
39480.0,-29260689.82620491,-0.0024875928146057
39490.0,-29260708.273693837,-0.00248822483589
39500.0,-29260726.72122033,-0.0024888568584616
39510.0,-29260745.168782342,-0.00248948888225
39520.0,-29260763.61637828,-0.0024901209072006
39530.0,-29260782.06400677,-0.0024907529332667
39540.0,-29260800.511666365,-0.0024913849603983
39550.0,-29260818.959355596,-0.0024920169885451
39560.0,-29260837.40707344,-0.0024926490176726
39570.0,-29260855.85481904,-0.0024932810477508
39580.0,-29260874.30259146,-0.0024939130787479
39590.0,-29260892.75039028,-0.0024945451106492
39600.0,-29260911.198213927,-0.0024951771434015
39610.0,-29260929.64606242,-0.0024958091770049
39620.0,-29260948.093934625,-0.0024964412114207
39630.0,-29260966.541830376,-0.0024970732466431
39640.0,-29260984.98974902,-0.00249770528265
39650.0,-29261003.437690124,-0.0024983373194262
39660.0,-29261021.88565332,-0.0024989693569594
39670.0,-29261040.333638526,-0.0024996013952467
39680.0,-29261058.781644788,-0.0025002334342553
39690.0,-29261077.229672182,-0.0025008654739879
39700.0,-29261095.67772029,-0.0025014975144301
39710.0,-29261114.12578892,-0.0025021295555755
39720.0,-29261132.573877927,-0.0025027615974192
39730.0,-29261151.021987364,-0.0025033936399626
39740.0,-29261169.47011652,-0.0025040256831816
39750.0,-29261187.91826546,-0.0025046577270785
39760.0,-29261206.366434168,-0.0025052897716527
39770.0,-29261224.81462235,-0.002505921816894
39780.0,-29261243.2628299,-0.0025065538627989
39790.0,-29261261.711056888,-0.0025071859093697
39800.0,-29261280.15930297,-0.0025078179565948
39810.0,-29261298.607568428,-0.0025084500044835
39820.0,-29261317.05585289,-0.0025090820530235
39830.0,-29261335.50415663,-0.0025097141022239
39840.0,-29261353.95247945,-0.002510346152078
39850.0,-29261372.400821205,-0.0025109782025808
39860.0,-29261390.8491822,-0.0025116102537426
39870.0,-29261409.297562115,-0.002512242305553
39880.0,-29261427.74596112,-0.0025128743580173
39890.0,-29261446.194379352,-0.0025135064111402
39900.0,-29261464.642816853,-0.0025141384649233
39910.0,-29261483.091273587,-0.0025147705193654
39920.0,-29261501.53974956,-0.0025154025744665
39930.0,-29261519.988244783,-0.0025160346302273
39940.0,-29261538.4367594,-0.0025166666866525
39950.0,-29261556.8852934,-0.0025172987437417
39960.0,-29261575.33384703,-0.0025179308015035
39970.0,-29261593.782420337,-0.0025185628599394
39980.0,-29261612.23101329,-0.0025191949190484
39990.0,-29261630.67962603,-0.0025198269788352
40000.0,-29261649.12825864,-0.002520459039303
40010.0,-29261667.57691135,-0.0025210911004592
40020.0,-29261686.0255842,-0.0025217231623056
40030.0,-29261704.47427755,-0.0025223552248542
40040.0,-29261722.922991168,-0.0025229872880973
40050.0,-29261741.37172529,-0.002523619352043
40060.0,-29261759.820480216,-0.0025242514167011
40070.0,-29261778.26925594,-0.0025248834820719
40080.0,-29261796.718052544,-0.0025255155481581
40090.0,-29261815.1668704,-0.0025261476149724
40100.0,-29261833.61570949,-0.0025267796825143
40110.0,-29261852.06457028,-0.0025274117507995
40120.0,-29261870.513452493,-0.0025280438198187
40130.0,-29261888.96235643,-0.0025286758895821
40140.0,-29261907.41128262,-0.0025293079601081
40150.0,-29261925.860230908,-0.002529940031391
40160.0,-29261944.30920188,-0.0025305721034511
40170.0,-29261962.75819536,-0.0025312041762824
40180.0,-29261981.207211696,-0.0025318362498968
40190.0,-29261999.65625121,-0.0025324683243054
40200.0,-29262018.105314065,-0.0025331003995133
40210.0,-29262036.554400403,-0.002533732475526
40220.0,-29262055.003510684,-0.0025343645523589
40230.0,-29262073.45264499,-0.0025349966300149
40240.0,-29262091.90180381,-0.0025356287085109
40250.0,-29262110.350987166,-0.0025362607878474
40260.0,-29262128.80019549,-0.0025368928680393
40270.0,-29262147.24942913,-0.0025375249490986
40280.0,-29262165.69868837,-0.0025381570310349
40290.0,-29262184.147973567,-0.0025387891138607
40300.0,-29262202.59728493,-0.002539421197583
40310.0,-29262221.046623003,-0.00254005328222
40320.0,-29262239.49598803,-0.0025406853677807
40330.0,-29262257.94538071,-0.0025413174542888
40340.0,-29262276.394801363,-0.0025419495417553
40350.0,-29262294.844250247,-0.002542581630189
40360.0,-29262313.293728232,-0.0025432137196197
40370.0,-29262331.74323571,-0.0025438458100608
40380.0,-29262350.19277319,-0.0025444779015298
40390.0,-29262368.642341435,-0.0025451099940529
40400.0,-29262387.091941047,-0.0025457420876506
40410.0,-29262405.541572846,-0.002546374182351
40420.0,-29262423.991237573,-0.0025470062781796
40430.0,-29262442.440936632,-0.0025476383751844
40440.0,-29262460.89067083,-0.002548270473393
40450.0,-29262479.340441138,-0.0025489025728389
40460.0,-29262497.79024931,-0.002549534673582
40470.0,-29262516.240096577,-0.0025501667756645
40480.0,-29262534.689985197,-0.0025507988791637
40490.0,-29262553.139917377,-0.0025514309841555
40500.0,-29262571.589895613,-0.002552063090725
40510.0,-29262590.039923277,-0.0025526951989879
40520.0,-29262608.490004595,-0.0025533273090893
40530.0,-29262626.94014469,-0.0025539594212044
40540.0,-29262645.39034985,-0.0025545915355483
40550.0,-29262663.84062976,-0.0025552236524534
40560.0,-29262682.290996123,-0.0025558557723204
40570.0,-29262700.741467196,-0.0025564878957747
40580.0,-29262719.192070156,-0.0025571200237477
40590.0,-29262737.642849334,-0.0025577521577581
40600.0,-29262756.093885984,-0.0025583843005895
40610.0,-29262774.54535332,-0.0025590164581765
40620.0,-29262792.997749344,-0.0025596486475808
40630.0,-29262811.454618644,-0.0025602809902421
40640.0,-29262829.901143037,-0.002560912978481
40650.0,-29262848.348847978,-0.0025615450071663
40660.0,-29262866.797686838,-0.0025621770747001
40670.0,-29262885.246959765,-0.0025628091571055
40680.0,-29262903.696474697,-0.002563441247802
40690.0,-29262922.14615061,-0.0025640733440139
40700.0,-29262940.595945656,-0.0025647054443072
40710.0,-29262959.04583584,-0.00256533754786
40720.0,-29262977.49580539,-0.0025659696541321
40730.0,-29262995.9458439,-0.0025666017627667
40740.0,-29263014.395944517,-0.0025672338735289
40750.0,-29263032.846101917,-0.0025678659862368
40760.0,-29263051.296311934,-0.0025684981007474
40770.0,-29263069.74657203,-0.0025691302169736
40780.0,-29263088.19687948,-0.0025697623348221
40790.0,-29263106.647232395,-0.0025703944542285
40800.0,-29263125.09762945,-0.0025710265751471
40810.0,-29263143.5480696,-0.002571658697542
40820.0,-29263161.998551957,-0.002572290821383
40830.0,-29263180.44907544,-0.0025729229466332
40840.0,-29263198.89963972,-0.002573555073281
40850.0,-29263217.350243907,-0.002574187201296
40860.0,-29263235.800887845,-0.0025748193306729
40870.0,-29263254.251571275,-0.0025754514614028
40880.0,-29263272.70229368,-0.0025760835934679
40890.0,-29263291.15305472,-0.0025767157268568
40900.0,-29263309.60385461,-0.0025773478615768
40910.0,-29263328.054693077,-0.0025779799976182
40920.0,-29263346.5055702,-0.0025786121349841
40930.0,-29263364.95648551,-0.0025792442736585
40940.0,-29263383.40743905,-0.0025798764136425
40950.0,-29263401.85843084,-0.0025805085549369
40960.0,-29263420.309461005,-0.0025811406975463
40970.0,-29263438.76052938,-0.0025817728414646
40980.0,-29263457.211636275,-0.0025824049867027
40990.0,-29263475.662781216,-0.0025830371332442
41000.0,-29263494.113964487,-0.0025836692810989
41010.0,-29263512.56518596,-0.0025843014302625
41020.0,-29263531.01644593,-0.0025849335807452
41030.0,-29263549.467744377,-0.0025855657325457
41040.0,-29263567.91908116,-0.0025861978856598
41050.0,-29263586.37045652,-0.0025868300400957
41060.0,-29263604.82187084,-0.0025874621958662
41070.0,-29263623.27332388,-0.0025880943529634
41080.0,-29263641.72481559,-0.0025887265113855
41090.0,-29263660.176346403,-0.0025893586711472
41100.0,-29263678.62791633,-0.002589990832249
41110.0,-29263697.079525206,-0.0025906229946853
41120.0,-29263715.531173386,-0.002591255158468
41130.0,-29263733.98286079,-0.0025918873235946
41140.0,-29263752.434587643,-0.0025925194900728
41150.0,-29263770.886354104,-0.002593151657908
41160.0,-29263789.338159926,-0.0025937838270917
41170.0,-29263807.790005483,-0.0025944159976367
41180.0,-29263826.241890583,-0.0025950481695365
41190.0,-29263844.69381589,-0.002595680342814
41200.0,-29263863.14578073,-0.0025963125174456
41210.0,-29263881.597785883,-0.0025969446934584
41220.0,-29263900.04983093,-0.002597576870838
41230.0,-29263918.50191605,-0.0025982090495908
41240.0,-29263936.95404157,-0.0025988412297275
41250.0,-29263955.406207483,-0.002599473411248
41260.0,-29263973.858413767,-0.0026001055941518
41270.0,-29263992.310660597,-0.0026007377784445
41280.0,-29264010.762947988,-0.0026013699641271
41290.0,-29264029.215275947,-0.0026020021511995
41300.0,-29264047.66764456,-0.0026026343396646
41310.0,-29264066.120053746,-0.0026032665295199
41320.0,-29264084.57250371,-0.0026038987207723
41330.0,-29264103.024994586,-0.0026045309134263
41340.0,-29264121.47752628,-0.0026051631074789
41350.0,-29264139.93009905,-0.0026057953029388
41360.0,-29264158.38271246,-0.0026064274997908
41370.0,-29264176.83536698,-0.0026070596980513
41380.0,-29264195.28806265,-0.0026076918977218
41390.0,-29264213.740799155,-0.0026083240987911
41400.0,-29264232.193576843,-0.0026089563012714
41410.0,-29264250.646395616,-0.0026095885051594
41420.0,-29264269.099255368,-0.0026102207104513
41430.0,-29264287.55215612,-0.0026108529171478
41440.0,-29264306.005097736,-0.0026114851252445
41450.0,-29264324.458080497,-0.0026121173347508
41460.0,-29264342.91110407,-0.0026127495456553
41470.0,-29264361.364168465,-0.0026133817579584
41480.0,-29264379.817273878,-0.0026140139716667
41490.0,-29264398.27041989,-0.0026146461867662
41500.0,-29264416.723606437,-0.0026152784032542
41510.0,-29264435.176833637,-0.002615910621135
41520.0,-29264453.630100965,-0.0026165428403909
41530.0,-29264472.083408847,-0.002617175061036
41540.0,-29264490.536756847,-0.0026178072830555
41550.0,-29264508.99014488,-0.0026184395064466
41560.0,-29264527.443572767,-0.0026190717312032
41570.0,-29264545.89704015,-0.0026197039573129
41580.0,-29264564.350547098,-0.0026203361847781
41590.0,-29264582.804093152,-0.0026209684135831
41600.0,-29264601.257678017,-0.0026216006437178
41610.0,-29264619.711301275,-0.0026222328751679
41620.0,-29264638.164962813,-0.0026228651079294
41630.0,-29264656.618662234,-0.0026234973419889
41640.0,-29264675.07239927,-0.002624129577337
41650.0,-29264693.52617323,-0.0026247618139502
41660.0,-29264711.979984056,-0.0026253940518265
41670.0,-29264730.43383068,-0.0026260262909291
41680.0,-29264748.887712743,-0.0026266585312461
41690.0,-29264767.341629595,-0.0026272907727548
41700.0,-29264785.79558029,-0.0026279230154232
41710.0,-29264804.249564577,-0.0026285552592422
41720.0,-29264822.70358116,-0.0026291875041678
41730.0,-29264841.1576292,-0.0026298197501709
41740.0,-29264859.61170749,-0.0026304519972108
41750.0,-29264878.065814845,-0.0026310842452463
41760.0,-29264896.51995016,-0.0026317164942397
41770.0,-29264914.97411177,-0.002632348744134
41780.0,-29264933.42829801,-0.0026329809948722
41790.0,-29264951.88250705,-0.0026336132463915
41800.0,-29264970.33673629,-0.0026342454986028
41810.0,-29264988.790983897,-0.0026348777514434
41820.0,-29265007.24524687,-0.0026355100048104
41830.0,-29265025.699521758,-0.0026361422585856
41840.0,-29265044.1538051,-0.0026367745126506
41850.0,-29265062.608092222,-0.0026374067668451
41860.0,-29265081.06237812,-0.0026380390209974
41870.0,-29265099.516656727,-0.0026386712749002
41880.0,-29265117.970921025,-0.0026393035283126
41890.0,-29265136.42516224,-0.0026399357809343
41900.0,-29265154.87936961,-0.0026405680323963
41910.0,-29265173.33352996,-0.0026412002822474
41920.0,-29265191.787627,-0.0026418325299294
41930.0,-29265210.24163889,-0.0026424647746946
41940.0,-29265228.695537183,-0.0026430970155673
41950.0,-29265247.14928416,-0.002643729251256
41960.0,-29265265.602826163,-0.0026443614799223
41970.0,-29265284.056085147,-0.0026449936988921
41980.0,-29265302.5089404,-0.0026456259040299
41990.0,-29265320.961191703,-0.0026462580884761
42000.0,-29265339.412464395,-0.0026468902393943
42010.0,-29265357.86192972,-0.0026475223283914
42020.0,-29265376.30701397,-0.0026481542672902
42030.0,-29265394.71435736,-0.002648784913166
42040.0,-29265413.117606632,-0.0026494154187752
42050.0,-29265431.585828025,-0.0026500481503655
42060.0,-29265450.04897221,-0.0026506807080079
42070.0,-29265468.510118697,-0.002651313197208
42080.0,-29265486.970204536,-0.0026519456500697
42090.0,-29265505.42964173,-0.0026525780807085
42100.0,-29265523.888648503,-0.0026532104966007
42110.0,-29265542.34735412,-0.0026538429021752
42120.0,-29265560.805842217,-0.0026544753002974
42130.0,-29265579.264169645,-0.002655107692915
42140.0,-29265597.722376496,-0.0026557400814015
42150.0,-29265616.180492517,-0.002656372466776
42160.0,-29265634.63854018,-0.0026570048498087
42170.0,-29265653.09653723,-0.0026576372311073
