time_s,hx,hy,hz,h_mag,dH_abs,dH_rel
50790.0,-0.00341796875,-40819940396.68171,32353486087.539806,52086616284.850746,-83283301.23706818,-0.0015963860750707174
50800.0,-0.0034275054931640625,-40819927530.82517,32353475890.18756,52086599867.900444,-83299718.1873703,-0.001596700757491661
50810.0,-0.00341796875,-40819914658.74439,32353465687.90194,52086583443.00789,-83316143.07992554,-0.0015970155921508332
50820.0,-0.0033893585205078125,-40819901783.83341,32353455483.373245,52086567014.50404,-83332571.58377075,-0.0015973304960317214
50830.0,-0.003368377685546875,-40819888917.67723,32353445285.783566,52086550597.171425,-83348988.91638947,-0.0015976451857809633
50840.0,-0.0034351348876953125,-40819876040.46139,32353435079.42809,52086534165.72658,-83365420.36123657,-0.001597960146035391
50850.0,-0.0034732818603515625,-40819863163.291595,32353424873.109177,52086517734.34052,-83381851.74729156,-0.0015982751051628833
50860.0,-0.0033969879150390625,-40819850285.82294,32353414666.5531,52086501302.57294,-83398283.51487732,-0.001598590071603611
50870.0,-0.003387451171875,-40819837411.112816,32353404462.183617,52086484874.32539,-83414711.76242065,-0.0015989049705716688
50880.0,-0.0034122467041015625,-40819824545.20093,32353394264.787434,52086468457.30442,-83431128.78339386,-0.0015992196543472455
50890.0,-0.0034236907958984375,-40819811672.44566,32353384061.967228,52086452031.551216,-83447554.5365982,-0.0015995345055034615
50900.0,-0.0035247802734375,-40819798800.485176,32353373859.777176,52086435606.812294,-83463979.27552032,-0.0015998493372177723
50910.0,-0.0034580230712890625,-40819785936.199646,32353363663.6702,52086419191.866684,-83480394.22113037,-0.001600163981212495
50920.0,-0.0034008026123046875,-40819773071.767395,32353353467.446846,52086402776.73379,-83496809.3540268,-0.0016004786287971493
50930.0,-0.0034122467041015625,-40819760198.889694,32353343264.529675,52086386350.8244,-83513235.26341248,-0.001600793482947071
50940.0,-0.0033931732177734375,-40819747327.77683,32353333063.011288,52086369927.16696,-83529658.92085266,-0.0016011082939313837
50950.0,-0.0034637451171875,-40819734463.33425,32353322866.779747,52086353512.0209,-83546074.06691742,-0.0016014229417684505
50960.0,-0.0034770965576171875,-40819721591.062546,32353312664.342937,52086337086.884796,-83562499.20301819,-0.001601737781095938
50970.0,-0.0034542083740234375,-40819708712.25961,32353302456.72945,52086320653.41474,-83578932.67307281,-0.0016020527801698294
50980.0,-0.0035457611083984375,-40819695842.03993,32353292255.919106,52086304230.89708,-83595355.19073486,-0.0016023675693067137
50990.0,-0.00359344482421875,-40819682975.984085,32353282058.40876,52086287813.69238,-83611772.39543152,-0.0016026822566039274
51000.0,-0.003551483154296875,-40819670103.80385,32353271856.044495,52086271388.67303,-83628197.41478729,-0.0016029970936936302
51010.0,-0.0034770965576171875,-40819657226.25539,32353261649.425346,52086254956.80372,-83644629.28409576,-0.0016033120620841934
51020.0,-0.00347137451171875,-40819644351.34195,32353251444.894592,52086238528.29668,-83661057.7911377,-0.001603626966026357
51030.0,-0.003437042236328125,-40819631485.25536,32353241247.359985,52086222111.05281,-83677475.03500366,-0.0016039416540743734
51040.0,-0.0034618377685546875,-40819618610.12218,32353231042.65516,52086205682.26542,-83693903.82239532,-0.0016042565633903202
51050.0,-0.0034618377685546875,-40819605743.571686,32353220844.752922,52086189264.42964,-83710321.6581726,-0.0016045712627841765
51060.0,-0.0035400390625,-40819592865.5474,32353210637.756676,52086172831.9532,-83726754.13461304,-0.0016048862428123306
51070.0,-0.00360107421875,-40819579993.116066,32353200435.193275,52086156406.61338,-83743179.4744339,-0.0016052010860447535
51080.0,-0.0035915374755859375,-40819567120.280334,32353190232.309326,52086139980.75752,-83759605.33029175,-0.0016055159391686463
51090.0,-0.003574371337890625,-40819554247.80784,32353180029.713333,52086123555.36519,-83776030.72262573,-0.0016058307834076481
51100.0,-0.003597259521484375,-40819541367.77286,32353169821.12342,52086107120.32308,-83792465.76473236,-0.0016061458126148543
51110.0,-0.0035839080810546875,-40819528498.724106,32353159621.241074,52086090699.29949,-83808886.78832245,-0.0016064605731131564
51120.0,-0.0035953521728515625,-40819515619.289185,32353149413.126682,52086074265.02302,-83825321.06479645,-0.001606775587644608
51130.0,-0.00353240966796875,-40819502750.56339,32353139213.500324,52086057844.41154,-83841741.67627716,-0.0016070903402435395
51140.0,-0.003513336181640625,-40819489878.28435,32353129011.05773,52086041419.2661,-83858166.82171631,-0.0016074051797500264
51150.0,-0.0035610198974609375,-40819477002.01237,32353118805.450325,52086024989.025604,-83874597.06221008,-0.0016077201169192395
51160.0,-0.0035190582275390625,-40819464136.42261,32353108608.309532,52086008572.41572,-83891013.67209625,-0.0016080347928150419
51170.0,-0.0035495758056640625,-40819451257.32243,32353098400.46054,52085992138.56643,-83907447.5213852,-0.00160834979915815
51180.0,-0.0035343170166015625,-40819438387.62451,32353088200.06373,52085975716.71454,-83923869.37327576,-0.0016086645755334326
51190.0,-0.003566741943359375,-40819425518.73247,32353078000.305496,52085959295.890854,-83940290.19696045,-0.0016089793321999199
51200.0,-0.0035762786865234375,-40819412640.59127,32353067793.21652,52085942863.26519,-83956722.8226242,-0.0016092943150884079
51210.0,-0.003543853759765625,-40819399768.074265,32353057590.585297,52085926437.8161,-83973148.27171326,-0.001609609160415299
51220.0,-0.0035610198974609375,-40819386894.96966,32353047387.488396,52085910011.617256,-83989574.47055817,-0.001609924020113616
51230.0,-0.0035343170166015625,-40819374023.73971,32353037185.877216,52085893587.81042,-84005998.27739716,-0.001610238833961626
51240.0,-0.0036468505859375,-40819361158.875175,32353026989.311108,52085877172.12585,-84022413.96196747,-0.0016105534921208432
51250.0,-0.0036773681640625,-40819348289.87142,32353016789.46441,52085860751.15966,-84038834.92815399,-0.0016108682515188258
51260.0,-0.0036754608154296875,-40819335417.772316,32353006587.16436,52085844326.24378,-84055259.84403229,-0.0016111830866250578
51270.0,-0.0037708282470703125,-40819322553.67694,32352996391.20787,52085827911.540665,-84071674.54714966,-0.0016114977259716467
51280.0,-0.0036907196044921875,-40819309678.09977,32352986186.15121,52085811482.18678,-84088103.9010315,-0.0016118126461461568
51290.0,-0.003692626953125,-40819296811.8186,32352975988.46242,52085795064.69466,-84104521.39315796,-0.0016121273389528656
51300.0,-0.003711700439453125,-40819283947.103,32352965792.01433,52085778649.2001,-84120936.88771057,-0.001612441993469797
51310.0,-0.0037517547607421875,-40819271074.354996,32352955589.199867,52085762223.45617,-84137362.6316452,-0.0016127568444483298
51320.0,-0.003757476806640625,-40819258201.82764,32352945386.56041,52085745797.99384,-84153788.09397125,-0.0016130716900289493
51330.0,-0.003742218017578125,-40819245327.70089,32352935182.65326,52085729370.49067,-84170215.59714508,-0.0016133865747288273
51340.0,-0.0037384033203125,-40819232458.66329,32352924982.779877,52085712949.48139,-84186636.60642242,-0.0016137013349527807
51350.0,-0.0037403106689453125,-40819219580.305756,32352914775.5196,52085696516.57978,-84203069.50803375,-0.0016140163231306707
51360.0,-0.003643035888671875,-40819206707.77543,32352904572.877766,52085680091.113655,-84219494.97415924,-0.0016143311687841185
51370.0,-0.003643035888671875,-40819193832.997696,32352894368.454628,52085663662.77981,-84235923.30800629,-0.001614646069406458
51380.0,-0.00371551513671875,-40819180966.17596,32352884170.337227,52085647244.5978,-84252341.49001312,-0.001614960775436891
51390.0,-0.0037326812744140625,-40819168097.35733,32352873970.637306,52085630823.867874,-84268762.21994019,-0.0016152755303062189
51400.0,-0.0037593841552734375,-40819155223.202034,32352863766.707684,52085614396.32837,-84285189.75944519,-0.001615590415702498
51410.0,-0.0037631988525390625,-40819142354.182755,32352853566.848682,52085597975.34238,-84301610.74543762,-0.001615905175480123
51420.0,-0.0037517547607421875,-40819129476.20872,32352843359.892326,52085581542.9301,-84318043.15771484,-0.0016162201542783878
51430.0,-0.003749847412109375,-40819116601.5961,32352833155.600117,52085565114.80697,-84334471.28084564,-0.0016165350508616884
51440.0,-0.0037097930908203125,-40819103733.769264,32352822956.6863,52085548695.34259,-84350890.745224,-0.0016168497814728
51450.0,-0.0037403106689453125,-40819090867.06798,32352812758.664543,52085532277.3144,-84367308.77341461,-0.001617164484554862
51460.0,-0.003742218017578125,-40819077989.29235,32352802551.865356,52085515845.15523,-84383740.93258667,-0.0016174794585015714
51470.0,-0.003780364990234375,-40819065111.60464,32352792345.135788,52085499413.108215,-84400172.979599,-0.001617794430298387
51480.0,-0.0037403106689453125,-40819052231.70278,32352782136.651352,52085482978.23595,-84416607.85186768,-0.0016181094562501153
51490.0,-0.0037183761596679688,-40819039362.75345,32352771936.84783,52085466557.33924,-84433028.7485733,-0.0016184242143162783
51500.0,-0.0036897659301757812,-40819026489.28119,32352761733.459538,52085450130.671265,-84449455.41654968,-0.0016187390830069736
51510.0,-0.00374603271484375,-40819013618.425255,32352751532.144627,52085433707.34157,-84465878.74624634,-0.001619053887709052
51520.0,-0.0037097930908203125,-40819000751.90864,32352741334.269215,52085417289.548996,-84482296.53881836,-0.0016193685862747437
51530.0,-0.0036935806274414062,-40818987876.40209,32352731129.26844,52085400860.28518,-84498725.8026352,-0.0016196835047228753
51540.0,-0.0037565231323242188,-40818975009.66144,32352720931.215385,52085384442.206696,-84515143.88111877,-0.0016199982087689601
51550.0,-0.0037469863891601562,-40818962131.86728,32352710724.401463,52085368010.02386,-84531576.06395721,-0.00162031318316931
51560.0,-0.0037508010864257812,-40818949253.818565,32352700517.385807,52085351577.51622,-84548008.57159424,-0.001620628163795445
51570.0,-0.0037775039672851562,-40818936377.93551,32352690312.08668,52085335147.77201,-84564438.31580353,-0.001620943091451807
51580.0,-0.0037717819213867188,-40818923511.23944,32352680114.06908,52085318729.75049,-84580856.33732605,-0.0016212577944060543
51590.0,-0.00374603271484375,-40818910645.734634,32352669916.995674,52085302313.24903,-84597272.83878326,-0.001621572468223475
51600.0,-0.0037183761596679688,-40818897767.77736,32352659710.052635,52085285880.85816,-84613705.2296524,-0.0016218874466113868
51610.0,-0.0037050247192382812,-40818884889.906265,32352649503.177765,52085269448.57717,-84630137.510643,-0.001622202422893131
51620.0,-0.0037069320678710938,-40818872010.30648,32352639294.93281,52085253014.09039,-84646571.99742126,-0.0016225174414557246
51630.0,-0.0037021636962890625,-40818859140.0859,32352629094.121685,52085236591.57154,-84662994.5162735,-0.0016228322306154226
51640.0,-0.0036916732788085938,-40818846270.54447,32352618893.848835,52085220169.91929,-84679416.1685257,-0.0016231470031640087
51650.0,-0.0036935806274414062,-40818833390.95169,32352608685.609394,52085203735.44142,-84695850.64639282,-0.0016234620215557925
51660.0,-0.0037059783935546875,-40818820520.454414,32352598484.57892,52085187312.56948,-84712273.51833344,-0.0016237768174835383
51670.0,-0.003708362579345703,-40818807652.10061,32352588285.247288,52085170892.432594,-84728693.65522003,-0.0016240915609853827
51680.0,-0.003703594207763672,-40818794785.41255,32352578087.23605,52085154474.421295,-84745111.66651917,-0.0016244062637436666
51690.0,-0.003688335418701172,-40818781920.241295,32352567890.42697,52085138058.345436,-84761527.74237823,-0.0016247209294031621
51700.0,-0.003695964813232422,-40818769047.30014,32352557687.45942,52085121632.35503,-84777953.73278809,-0.0016250357851061666
51710.0,-0.0037016868591308594,-40818756168.9897,32352547480.23623,52085105199.51337,-84794386.57444763,-0.0016253507721348923
51720.0,-0.00370025634765625,-40818743292.94174,32352537274.80643,52085088769.558754,-84810816.52906036,-0.0016256657038242973
51730.0,-0.0036840438842773438,-40818730425.23552,32352527075.98828,52085072350.24833,-84827235.83948517,-0.0016259804314844055
51740.0,-0.0036742687225341797,-40818717560.909,32352516879.84878,52085055935.25038,-84843650.83743286,-0.0016262950764823435
51750.0,-0.0036787986755371094,-40818704683.26822,32352506673.156433,52085039503.26326,-84860082.82455444,-0.001626610047131165
51760.0,-0.003686666488647461,-40818691817.553116,32352496475.91639,52085023086.49349,-84876499.5943222,-0.0016269247260916001
51770.0,-0.0036771297454833984,-40818678937.84307,32352486267.58407,52085006651.866035,-84892934.22177887,-0.0016272397473507372
51780.0,-0.0036809444427490234,-40818666065.92979,32352476065.43133,52084990227.18729,-84909358.90052795,-0.001627554577911643
51790.0,-0.003679513931274414,-40818653198.18755,32352465866.58456,52084973807.83086,-84925778.25695801,-0.0016278693064535864
51800.0,-0.0036821961402893066,-40818640330.56859,32352455667.8353,52084957388.6316,-84942197.4562149,-0.0016281840319828122
51810.0,-0.0036819875240325928,-40818627463.35799,32352445469.409866,52084940969.953514,-84958616.13430023,-0.001628498747522148
51820.0,-0.003682255744934082,-40818614589.80697,32352435265.959167,52084924543.18505,-84975042.90276337,-0.0016288136181389877
51830.0,-0.0036836862564086914,-40818601711.6359,32352425058.846542,52084908110.5213,-84991475.56651306,-0.0016291286017575124
51840.0,-0.003687739372253418,-40818588835.29724,32352414853.186493,52084891680.19585,-85007905.89196777,-0.0016294435405552687
51850.0,-0.0036847591400146484,-40818575970.5805,32352404656.737614,52084875264.69991,-85024321.3879013,-0.0016297581950986697
51860.0,-0.003680706024169922,-40818563100.532646,32352394456.06333,52084858842.401436,-85040743.68637848,-0.0016300729800341873
51870.0,-0.0036878585815429688,-40818550231.2139,32352384255.96707,52084842421.03338,-85057165.05443573,-0.0016303877471352847
51880.0,-0.0036935806274414062,-40818537352.72425,32352374048.601997,52084825987.96314,-85073598.12467194,-0.0016307027385454001
51890.0,-0.0037050247192382812,-40818524476.65937,32352363843.158714,52084809557.9869,-85090028.100914,-0.001631017670649399
51900.0,-0.0037026405334472656,-40818511609.14503,32352353644.49258,52084793138.921265,-85106447.16654968,-0.0016313323936173547
51910.0,-0.003722667694091797,-40818498728.90442,32352343435.739693,52084776703.616776,-85122882.47103882,-0.0016316474278539458
51920.0,-0.003727436065673828,-40818485859.20628,32352333235.342743,52084760281.764626,-85139304.32318878,-0.0016319622042342006
51930.0,-0.0037331581115722656,-40818472988.02299,32352323033.768677,52084743858.0174,-85155728.07041168,-0.001632277016939481
51940.0,-0.003757953643798828,-40818460121.25114,32352312835.691097,52084727439.89924,-85172146.18857574,-0.0016325917217461668
51950.0,-0.0037689208984375,-40818447246.40607,32352302631.214737,52084711011.47955,-85188574.60826111,-0.0016329066240138674
51960.0,-0.0037670135498046875,-40818434376.71975,32352292430.827026,52084694589.6424,-85204996.44541168,-0.0016332214001066117
51970.0,-0.0037603378295898438,-40818421497.60055,32352282222.96296,52084678155.76884,-85221430.31897736,-0.00163353640691506
51980.0,-0.0037555694580078125,-40818408624.04707,32352272019.510143,52084661728.99714,-85237857.09067535,-0.0016338512775939057
51990.0,-0.0037450790405273438,-40818395750.70617,32352261816.225876,52084645302.49673,-85254283.59108734,-0.0016341661430727033
52000.0,-0.0037240982055664062,-40818382875.65744,32352251611.587845,52084628873.81701,-85270712.27080536,-0.0016344810503247462
52010.0,-0.0036869049072265625,-40818370005.59344,32352241410.90072,52084612451.497894,-85287134.58992004,-0.0016347958356558467
52020.0,-0.0036840438842773438,-40818357124.871574,32352231201.766373,52084596015.57931,-85303570.50850677,-0.0016351108816635472
52030.0,-0.0036773681640625,-40818344255.30054,32352221001.46997,52084579593.88921,-85319992.19860077,-0.0016354256549374903
52040.0,-0.0036907196044921875,-40818331381.64286,32352210797.934746,52084563166.984665,-85336419.10314941,-0.0016357405281628363
52050.0,-0.003681182861328125,-40818318508.138954,32352200594.521305,52084546740.276276,-85352845.8115387,-0.001636055397628172
52060.0,-0.00368499755859375,-40818305633.54194,32352190390.241535,52084530312.1731,-85369273.914711,-0.0016363702938289053
52070.0,-0.0037107467651367188,-40818292763.7278,32352180189.752502,52084513890.172844,-85385695.9149704,-0.0016366850730481425
52080.0,-0.0036649703979492188,-40818279890.07583,32352169986.221573,52084497463.27543,-85402122.81238556,-0.0016369999461367528
52090.0,-0.00368499755859375,-40818267009.665825,32352159777.33452,52084481027.75485,-85418558.33296204,-0.0016373149845153366
52100.0,-0.0036792755126953125,-40818254138.93053,32352149576.115425,52084464604.57921,-85434981.50860596,-0.0016376297862645104
52110.0,-0.0036869049072265625,-40818241268.76112,32352139375.344822,52084448182.12564,-85451403.96217346,-0.0016379445741728216
52120.0,-0.0037088394165039062,-40818228388.340324,32352129166.44919,52084431746.59127,-85467839.49654388,-0.0016382596128158096
52130.0,-0.0037288665771484375,-40818215517.323074,32352118965.00674,52084415323.05592,-85484263.03189087,-0.0016385744214598224
52140.0,-0.0037479400634765625,-40818202648.7176,32352108765.475655,52084398902.597916,-85500683.48989868,-0.0016388891711169636
52150.0,-0.003772735595703125,-40818189780.77637,32352098566.471222,52084382482.9876,-85517103.1002121,-0.001639203904525379
52160.0,-0.003780364990234375,-40818176900.31798,32352088357.54574,52084366047.40523,-85533538.68258667,-0.0016395189440885174
52170.0,-0.0037708282470703125,-40818164028.98703,32352078155.8546,52084349623.469574,-85549962.61824036,-0.0016398337604056656
52180.0,-0.0037631988525390625,-40818151161.47671,32352067957.19155,52084333204.409004,-85566381.67881012,-0.001640148483276517
52190.0,-0.0037059783935546875,-40818138291.47771,32352057756.556023,52084316782.172874,-85582803.91493988,-0.0016404632670169506
52200.0,-0.003753662109375,-40818125417.66872,32352047552.90078,52084300355.075195,-85599231.01261902,-0.0016407781439442492
52210.0,-0.003753662109375,-40818112537.88728,32352037344.511787,52084283920.35659,-85615665.73122406,-0.0016410931669505312
52220.0,-0.0037746429443359375,-40818099664.05272,32352027140.8364,52084267493.22636,-85632092.86145782,-0.0016414080445018415
52230.0,-0.0038318634033203125,-40818086788.81967,32352016936.0524,52084251064.31152,-85648521.7762909,-0.001641722956260603
52240.0,-0.003818511962890625,-40818073918.88608,32352006735.468754,52084234642.15888,-85664943.92893219,-0.001642037738400718
52250.0,-0.0038280487060546875,-40818061041.33179,32351996528.844994,52084218210.28215,-85681375.80566406,-0.0016423527069335739
52260.0,-0.003841400146484375,-40818048175.72672,32351986331.69216,52084201793.65279,-85697792.43502808,-0.0016426673832027304
52270.0,-0.00388336181640625,-40818035301.84675,32351976127.980637,52084185366.464516,-85714219.62329865,-0.0016429822618664982
52280.0,-0.0038814544677734375,-40818022425.05673,32351965921.962585,52084168935.56297,-85730650.52484131,-0.0016432972117067896
52290.0,-0.0039081573486328125,-40818009557.27712,32351955723.08619,52084152516.158844,-85747069.92897034,-0.0016436119411630337
52300.0,-0.0038509368896484375,-40817996677.84162,32351945514.971313,52084136081.881615,-85763504.20619965,-0.0016439269557089633
52310.0,-0.00383758544921875,-40817983800.03284,32351935308.14582,52084119649.68012,-85779936.40769196,-0.001644241930466873
52320.0,-0.003833770751953125,-40817970934.20145,32351925110.81349,52084103232.7619,-85796353.32591248,-0.0016445566122728719
52330.0,-0.003814697265625,-40817958058.46862,32351914905.633396,52084086803.209366,-85812782.87844849,-0.0016448715362552134
52340.0,-0.0038280487060546875,-40817945187.886444,32351904704.535683,52084070380.22912,-85829205.85869598,-0.001645186334259001
52350.0,-0.0038661956787109375,-40817932323.87272,32351894508.644028,52084053965.63026,-85845620.45755768,-0.0016455009716072023
52360.0,-0.0039081573486328125,-40817919449.79988,32351884304.77957,52084037538.19585,-85862047.89196777,-0.0016458158549890072
52370.0,-0.0039691925048828125,-40817906570.32363,32351874096.632553,52084021103.866714,-85878482.22109985,-0.0016461308705298166
52380.0,-0.003894805908203125,-40817893690.45621,32351863888.1754,52084004669.03838,-85894917.04943085,-0.0016464458956393412
52390.0,-0.0038909912109375,-40817880814.869354,32351853683.110992,52083988239.672104,-85911346.41571045,-0.0016467608160514937
52400.0,-0.00383758544921875,-40817867944.62016,32351843482.277214,52083971817.11676,-85927768.97105408,-0.0016470756059106639
52410.0,-0.0038967132568359375,-40817855066.860435,32351833275.490692,52083955384.97793,-85944201.10988617,-0.0016473905794674938
52420.0,-0.0038738250732421875,-40817842200.90129,32351823078.05717,52083938967.89672,-85960618.19109344,-0.0016477052643976457
52430.0,-0.0038700103759765625,-40817829330.244965,32351812876.900566,52083922544.82179,-85977041.26602173,-0.001648020064216288
52440.0,-0.00390625,-40817816458.23111,32351802674.668175,52083906120.01475,-85993466.07306671,-0.0016483348972363874
52450.0,-0.0039882659912109375,-40817803590.62067,32351792475.92579,52083889700.82644,-86009885.26137543,-0.0016486496225557572
52460.0,-0.004001617431640625,-40817790716.30742,32351782271.870895,52083873273.08533,-86026313.00248718,-0.0016489645118164629
52470.0,-0.0040035247802734375,-40817777836.53735,32351772063.491035,52083856838.3813,-86042747.70651245,-0.0016492795345432777
52480.0,-0.0040130615234375,-40817764956.00751,32351761854.508976,52083840402.707794,-86059183.38002014,-0.0016495945758532686
52490.0,-0.004123687744140625,-40817752081.57523,32351751650.359596,52083823974.81471,-86075611.2731018,-0.001649909468026955
52500.0,-0.004077911376953125,-40817739205.28015,32351741444.73387,52083807544.54474,-86092041.54307556,-0.0016502244057612445
52510.0,-0.0041294097900390625,-40817726335.54108,32351731244.304222,52083791122.6402,-86108463.44761658,-0.0016505391831457385
52520.0,-0.0041332244873046875,-40817713469.537445,32351721046.835392,52083774705.5022,-86124880.58561707,-0.0016508538691645106
52530.0,-0.0041217803955078125,-40817700594.84511,32351710842.48002,52083758277.27736,-86141308.81045532,-0.0016511687676973542
52540.0,-0.0041046142578125,-40817687720.08176,32351700638.068264,52083741848.961845,-86157737.12596893,-0.0016514836679682758
52550.0,-0.0040416717529296875,-40817674845.44526,32351690433.756958,52083725420.80814,-86174165.27967072,-0.0016517985651375653
52560.0,-0.004116058349609375,-40817661969.87271,32351680228.70389,52083708991.46011,-86190594.6277008,-0.0016521134851999087
52570.0,-0.0040283203125,-40817649098.77036,32351670027.193825,52083692567.816086,-86207018.27172852,-0.001652428295927129
52580.0,-0.0040874481201171875,-40817636227.66014,32351659825.677578,52083676144.16204,-86223441.92577362,-0.0016527431068463641
52590.0,-0.0041656494140625,-40817623356.472305,32351649624.099834,52083659720.40898,-86239865.67883301,-0.001653057919663519
52600.0,-0.0041370391845703125,-40817610485.50734,32351639422.698723,52083643296.940285,-86256289.1475296,-0.0016533727270299679
52610.0,-0.0040283203125,-40817597612.88881,32351629219.987022,52083626871.36164,-86272714.7261734,-0.0016536875748401824
52620.0,-0.00395965576171875,-40817584744.69112,32351619020.779312,52083610451.42407,-86289134.66374207,-0.0016540023145214728
52630.0,-0.0039043426513671875,-40817571864.5831,32351608812.131496,52083594016.28876,-86305569.799057,-0.0016543173455153088
52640.0,-0.00391387939453125,-40817558999.29789,32351598615.232098,52083577600.06748,-86321986.02033234,-0.0016546320139621637
52650.0,-0.00389862060546875,-40817546118.9622,32351588406.403732,52083561164.6416,-86338421.44621277,-0.0016549470505256003
52660.0,-0.0039215087890625,-40817533237.8768,32351578196.981327,52083544728.259186,-86354857.82862854,-0.0016552621054240415
52670.0,-0.003971099853515625,-40817520362.99915,32351567992.479042,52083528299.79787,-86371286.28994751,-0.0016555770084897806
52680.0,-0.003993988037109375,-40817507485.93688,32351557786.245262,52083511868.54895,-86387717.53886414,-0.0016558919649885854
52690.0,-0.0040378570556640625,-40817494617.33021,32351547586.71334,52083495448.089485,-86404137.99832916,-0.0016562067146736587
52700.0,-0.0039997100830078125,-40817481745.980125,32351537385.007057,52083479024.129425,-86420561.95838928,-0.001656521531458633
52710.0,-0.00402069091796875,-40817468864.5639,32351527175.322327,52083462587.32481,-86436998.76300812,-0.0016568365944499219
52720.0,-0.0040416717529296875,-40817455989.53528,32351516970.70037,52083446158.67083,-86453427.41698456,-0.0016571515012085466
52730.0,-0.00399017333984375,-40817443108.8945,32351506761.63033,52083429722.855736,-86469863.23207855,-0.0016574665452324837
52740.0,-0.004108428955078125,-40817430228.410095,32351496552.68403,52083413287.24004,-86486298.84777069,-0.0016577815854342578
52750.0,-0.004108428955078125,-40817417362.92292,32351486355.62462,52083396870.7611,-86502715.32671356,-0.0016580962588201207
52760.0,-0.004123687744140625,-40817404496.63943,32351476157.933975,52083380453.266,-86519132.82181549,-0.0016584109516838636
52770.0,-0.004169464111328125,-40817391629.97728,32351465959.94312,52083364035.287674,-86535550.80014038,-0.0016587256538100924
52780.0,-0.0041065216064453125,-40817378758.58084,32351455758.200058,52083347611.26844,-86551974.81937408,-0.0016590404717293143
52790.0,-0.0040283203125,-40817365892.431595,32351445560.61602,52083331193.94477,-86568392.14304352,-0.001659355161307015
52800.0,-0.0040340423583984375,-40817353027.74436,32351435364.190567,52083314778.48652,-86584807.60129547,-0.00165966981512813
52810.0,-0.004016876220703125,-40817340151.70745,32351425158.769566,52083298348.54603,-86601237.5417862,-0.0016599847465468423
52820.0,-0.0040340423583984375,-40817327279.41013,32351414956.312466,52083281923.37726,-86617662.71055603,-0.001660299586500535
52830.0,-0.0039615631103515625,-40817314409.46579,32351404755.720375,52083265501.21095,-86634084.87686157,-0.0016606143689025681
52840.0,-0.00397491455078125,-40817301542.32095,32351394557.347054,52083249082.616776,-86650503.47103882,-0.0016609290828335421
52850.0,-0.0039768218994140625,-40817288674.02888,32351384358.06449,52083232662.55875,-86666923.529068,-0.0016612438248238364
52860.0,-0.004001617431640625,-40817275798.5092,32351374153.053352,52083216233.27819,-86683352.80962372,-0.0016615587435928213
52870.0,-0.0040645599365234375,-40817262916.954765,32351363943.25905,52083199796.297195,-86699789.7906189,-0.0016618738099649169
52880.0,-0.004096031188964844,-40817250041.14378,32351353738.016903,52083183366.64487,-86716219.44294739,-0.0016621887358600949
52890.0,-0.004123687744140625,-40817237165.58093,32351343532.971508,52083166937.309204,-86732648.77861023,-0.0016625036556853808
52900.0,-0.004103660583496094,-40817224284.13863,32351333323.26624,52083150500.47139,-86749085.61642456,-0.0016628187193129657
52910.0,-0.004115104675292969,-40817211407.11868,32351323117.06603,52083134069.2765,-86765516.81131744,-0.0016631336747762358
52920.0,-0.0040760040283203125,-40817198535.533615,32351312915.173546,52083117645.016624,-86781941.07118988,-0.0016634484973080546
52930.0,-0.004077911376953125,-40817185654.2147,32351302705.56605,52083101208.336235,-86798377.75157928,-0.0016637635579180964
52940.0,-0.0040836334228515625,-40817172773.592094,32351292496.510345,52083084772.54428,-86814813.54353333,-0.0016640786014984834
52950.0,-0.004070281982421875,-40817159907.48662,32351282298.96077,52083068355.27631,-86831230.81150055,-0.0016643932900084763
52960.0,-0.004032135009765625,-40817147041.3304,32351272101.371155,52083051937.94371,-86847648.144104,-0.0016647079797574257
52970.0,-0.004008293151855469,-40817134172.39441,32351261901.578278,52083035517.06407,-86864069.02374268,-0.0016650227374964467
52980.0,-0.004012107849121094,-40817121307.478386,32351251704.971386,52083019101.31382,-86880484.77399445,-0.0016653373969146555
52990.0,-0.003945350646972656,-40817108431.71078,32351241499.763893,52083002671.717,-86896914.37081146,-0.0016656523217457816
53000.0,-0.003960609436035156,-40817095550.16606,32351231289.97723,52082986234.74837,-86913351.33944702,-0.0016659673878809662
53010.0,-0.003933906555175781,-40817082668.91518,32351221080.42357,52082969798.15473,-86929787.93308258,-0.001666282446828098
53020.0,-0.0039272308349609375,-40817069804.09181,32351210883.890137,52082953382.52272,-86946203.565094,-0.001666597103979859
53030.0,-0.003930091857910156,-40817056935.62237,32351200684.467014,52082936962.23838,-86962623.8494339,-0.0016669118503081092
53040.0,-0.003911018371582031,-40817044059.77288,32351190479.19451,52082920532.53702,-86979053.55079651,-0.00166722677714318
53050.0,-0.003909111022949219,-40817031195.44958,32351180283.05743,52082904117.5431,-86995468.54471588,-0.0016675414220639027
53060.0,-0.003925800323486328,-40817018323.83094,32351170081.13814,52082887693.240265,-87011892.84754944,-0.0016678562454192066
53070.0,-0.003927707672119141,-40817005444.18723,32351159872.8584,52082871258.69746,-87028327.39035797,-0.0016681712650557963
53080.0,-0.003916263580322266,-40816992577.76827,32351149675.06047,52082854841.02955,-87044745.05826569,-0.001668485961231905
53090.0,-0.0038900375366210938,-40816979702.95454,32351139470.608967,52082838412.649864,-87061173.43795013,-0.0016688008627328622
53100.0,-0.0038580894470214844,-40816966837.248505,32351129273.37626,52082821995.891754,-87077590.19606018,-0.0016691155414698406
