time_s,a_m,e_,i_deg,Omega_deg,omega_deg,nu_deg
1700.0,6827408.554899229,6.848829168142642e-05,51.60000000000053,360.0,234.5028151295404,234.48962952554382
1710.0,6827404.271981702,6.876048236275796e-05,51.600000000000485,360.0,234.8232273170682,234.81038764641002
1720.0,6827399.9856013125,6.90307411460436e-05,51.60000000000048,360.0,235.14389824485113,235.13088783344674
1730.0,6827395.697769705,6.929893079596885e-05,51.60000000000049,360.0,235.46467640898263,235.45128159691288
1740.0,6827391.414380661,6.956467205987597e-05,51.60000000000057,360.0,235.78512346680714,235.77200728579004
1750.0,6827387.131113364,6.982822811288967e-05,51.60000000000061,360.0,236.10556265629717,236.09274166840436
1760.0,6827382.847810027,7.008960064607612e-05,51.60000000000049,360.0,236.4260056655943,236.4134730628862
1770.0,6827378.562455899,7.034890462138999e-05,51.600000000000406,360.0,236.7466022257722,236.73405174440464
1780.0,6827374.277956881,7.06059541746842e-05,51.600000000000406,360.0,237.06713547185157,237.05469458415288
1790.0,6827369.994272064,7.086074431490609e-05,51.600000000000406,360.0,237.38760880778588,237.37539818436065
1800.0,6827365.710513068,7.111332049083161e-05,51.60000000000046,360.0,237.7080886726014,237.69609611215446
1810.0,6827361.427141786,7.136364768016064e-05,51.60000000000058,360.0,238.02854055440002,238.01682288555335
1820.0,6827357.142141211,7.161183622103388e-05,51.600000000000534,360.0,238.34911469713853,238.3374282666896
1830.0,6827352.855397273,7.18578844804544e-05,51.60000000000051,360.0,238.6698185605915,238.65790480184356
1840.0,6827348.570152204,7.210159671851377e-05,51.60000000000051,360.0,238.99041044468117,238.97849419711488
1850.0,6827344.285130245,7.234303877760325e-05,51.60000000000054,360.0,239.31098600163054,239.29910080626783
1860.0,6827339.998283361,7.258231953264178e-05,51.600000000000485,360.0,239.63169736276524,239.6195725039278
1870.0,6827335.71322122,7.281922784392519e-05,51.60000000000035,360.0,239.95227547981273,239.94017834428305
1880.0,6827331.426692177,7.305393742910757e-05,51.60000000000035,360.0,240.27296310942324,240.2606755765619
1890.0,6827327.138202504,7.328646791317608e-05,51.60000000000028,360.0,240.59379599540452,240.58102846279786
1900.0,6827322.850068246,7.351668464954962e-05,51.600000000000286,360.0,240.91460111803042,240.90141002851965
1910.0,6827318.567074437,7.374432285318329e-05,51.60000000000025,360.0,241.23502273028234,241.2221760265092
1920.0,6827314.280492694,7.396984341217945e-05,51.60000000000031,360.0,241.55571258612034,241.5426747085307
1930.0,6827309.991913785,7.41931541341702e-05,51.600000000000435,360.0,241.87655039000003,241.86302637581238
1940.0,6827305.704713558,7.441407013660968e-05,51.600000000000406,360.0,242.19728428003887,242.1834828958782
1950.0,6827301.420264193,7.463251386816318e-05,51.60000000000043,360.0,242.51781295284317,242.50414557772228
1960.0,6827297.136179076,7.484860230336605e-05,51.60000000000039,360.0,242.83831510440848,242.82483573090656
1970.0,6827292.849418091,7.506248324049466e-05,51.600000000000456,360.0,243.1590169401331,243.1453271555474
1980.0,6827288.563520962,7.527397061570917e-05,51.60000000000047,360.0,243.47965414719425,243.46588416993748
1990.0,6827284.279840581,7.5482991418689e-05,51.60000000000042,360.0,243.80012633517575,243.7866071699191
2000.0,6827279.995707602,7.568967107962203e-05,51.60000000000044,360.0,244.1206330885485,244.10729657640147
2010.0,6827275.708669723,7.58941221999611e-05,51.60000000000044,360.0,244.44135655516266,244.42777024686833
2020.0,6827271.423518545,7.609610645525082e-05,51.600000000000435,360.0,244.76193920454568,244.7483857170797
2030.0,6827267.136378579,7.62958027905316e-05,51.60000000000044,360.0,245.08267001468636,245.06885401428713
2040.0,6827262.851084813,7.649302327870077e-05,51.600000000000406,360.0,245.40326311177387,245.3894610174929
2050.0,6827258.568413798,7.668772806112775e-05,51.60000000000037,360.0,245.72366097355416,245.71026425409443
2060.0,6827254.283646524,7.688012749149484e-05,51.60000000000044,360.0,246.04421612603784,246.03091120317504
2070.0,6827250.000188235,7.707006099731251e-05,51.60000000000044,360.0,246.36467413011798,246.35165630888594
2080.0,6827245.714532226,7.725767952049324e-05,51.60000000000042,360.0,246.68529662084876,246.67223794116663
2090.0,6827241.430261487,7.744281820197886e-05,51.60000000000038,360.0,247.00581600622797,246.99292369696022
2100.0,6827237.1450404385,7.762557323189865e-05,51.60000000000048,360.0,247.32640678977714,247.3135390776366
2110.0,6827232.857703504,7.78059889426303e-05,51.60000000000047,360.0,247.64715525852353,247.63399780100522
2120.0,6827228.573091047,7.798385306773446e-05,51.60000000000058,360.0,247.96770035031327,247.9546609340061
