time_s,x_num_m,y_num_m,z_num_m,x_ana_m,y_ana_m,z_ana_m,error_m,rel_error
77330.0,922894.134959155,-4202362.961456413,5302062.508741846,922894.134956798,-4202362.961456643,5302062.508742112,2.382972136601194e-06,3.489930176563818e-13
77340.0,998537.9674462442,-4195685.520381193,5293637.674831976,998537.9674438805,-4195685.520381441,5293637.674832265,2.3942115355488357e-06,3.506390594607044e-13
77350.0,1074056.7765785295,-4188482.7525817407,5284550.043549549,1074056.7765761598,-4188482.7525820094,5284550.043549863,2.405496688097883e-06,3.522918020095208e-13
77360.0,1149441.1069169822,-4180755.559890756,5274800.752724252,1149441.1069146078,-4180755.5598910507,5274800.752724598,2.4175861327543544e-06,3.5406233541511464e-13
77370.0,1224681.5198601887,-4172504.9098023274,5264391.023029831,1224681.519857899,-4172504.9098026142,5264391.023030168,2.33205297346644e-06,3.4153576201919203e-13
77380.0,1299768.5948261034,-4163731.835350721,5253322.1578311585,1299768.594823802,-4163731.835351005,5253322.157831491,2.3427068218408167e-06,3.4309604828386086e-13
77390.0,1374692.9304315695,-4154437.4349810514,5241595.54302105,1374692.9304292689,-4154437.4349813755,5241595.543021434,2.3547885043078555e-06,3.448654448948308e-13
77400.0,1449445.1456694738,-4144622.8724118914,5229212.64684694,1449445.1456671685,-4144622.8724122345,5229212.646847347,2.365930338436309e-06,3.464971980550931e-13
77410.0,1524015.8810832514,-4134289.3764893706,5216175.019726781,1524015.8810809427,-4134289.3764897343,5216175.019727214,2.377000186480435e-06,3.481184086494508e-13
77420.0,1598395.7999387807,-4123438.241033419,5202484.294055066,1598395.7999364706,-4123438.2410338083,5202484.29405553,2.388185713057275e-06,3.497565606925103e-13
77430.0,1672575.589393408,-4112070.8246757854,5188142.183998447,1672575.5893910876,-4112070.824676178,5188142.183998915,2.3995329585880297e-06,3.514183969343365e-13
77440.0,1746545.961661946,-4100188.550689854,5173150.485281026,1746545.9616596133,-4100188.5506902444,5173150.485281492,2.4105488176210086e-06,3.530317006851222e-13
77450.0,1820297.655179569,-4087792.9068124527,5157511.074959528,1820297.6551772412,-4087792.906812884,5157511.074960045,2.423210111128975e-06,3.5488598297441527e-13
77460.0,1893821.435761477,-4074885.4450577227,5141225.911188464,1893821.43575924,-4074885.445058157,5141225.911188984,2.33754679721672e-06,3.42340348065178e-13
77470.0,1967108.0977589972,-4061467.7815225995,5124297.032974709,1967108.0977567586,-4061467.7815230535,5124297.032975254,2.3483175100906446e-06,3.439177494667498e-13
77480.0,2040148.4652122306,-4047541.596184569,5106726.559922336,2040148.4652099933,-4047541.5961850476,5106726.559922912,2.3594211580854395e-06,3.4554391015959984e-13
77490.0,2112933.3929989496,-4033108.632691338,5088516.6919672415,2112933.3929967023,-4033108.63269182,5088516.691967823,2.370714724704879e-06,3.4719788497285263e-13
77500.0,2185453.767979588,-4018170.6981424447,5069669.709101612,2185453.767977328,-4018170.6981429257,5069669.709102191,2.381994447876152e-06,3.4884983237391866e-13
77510.0,2257700.5101382704,-4002729.662863009,5050187.971088463,2257700.51013602,-4002729.66286353,5050187.971089093,2.394330268065449e-06,3.506564481739967e-13
77520.0,2329664.5737197623,-3986787.460169698,5030073.917166363,2329664.5737175113,-3986787.4601702387,5030073.917167018,2.405820597769629e-06,3.5233923949821583e-13
77530.0,2401336.9483619556,-3970346.0861284663,5009330.065743782,2401336.948359705,-3970346.086129028,5009330.0657444615,2.417133096057662e-06,3.5399598690794604e-13
77540.0,2472708.660224077,-3953407.599304741,4987959.014083892,2472708.6602218295,-3953407.599305328,4987959.014084604,2.429269781839235e-06,3.5577343891009144e-13
77550.0,2543770.7731102766,-3935974.120505684,4965963.437979397,2543770.7731081103,-3935974.1205062526,4965963.437980086,2.3429949774327315e-06,3.4313824948631396e-13
77560.0,2614514.389588458,-3918047.832514586,4943346.091417412,2614514.3895862787,-3918047.8325151536,4943346.0914181,2.354558499557827e-06,3.4483176004784717e-13
77570.0,2684930.652104295,-3899630.9798175762,4920109.80623466,2684930.65210213,-3899630.9798181825,4920109.806235396,2.365776072924215e-06,3.4647460543398806e-13
77580.0,2755010.744090346,-3880725.868322737,4896257.491763082,2755010.744088183,-3880725.868323363,4896257.491763842,2.3765056987556484e-06,3.480459895218342e-13
77590.0,2824745.891069822,-3861334.8650712008,4871792.134465332,2824745.8910676613,-3861334.865071847,4871792.134466119,2.388631076904455e-06,3.4982178548913927e-13
77600.0,2894127.3617552705,-3841460.39794088,4846716.79756098,2894127.3617531164,-3841460.3979415516,4846716.797561797,2.3999758101466697e-06,3.514832537991944e-13
77610.0,2963146.4691418,-3821104.955342493,4821034.620642983,2963146.4691396374,-3821104.9553431687,4821034.620643808,2.4108952423925155e-06,3.53082435573937e-13
77620.0,3031794.5715946974,-3800271.0859079286,4794748.819284516,3031794.571592522,-3800271.085908604,4794748.819285339,2.421834473749716e-06,3.546845169846059e-13
77630.0,3100063.0739314207,-3778961.398171155,4767862.68463636,3100063.0739292637,-3778961.3981718696,4767862.684637232,2.4337667235084684e-06,3.5643202875227436e-13
77640.0,3167943.4284978784,-3757178.560241744,4740379.583015004,3167943.4284958113,-3757178.5602424503,4740379.583015866,2.348175708292264e-06,3.4389698219181364e-13
77650.0,3235427.1362385047,-3734925.2994706267,4712302.95548093,3235427.1362364427,-3734925.299471353,4712302.955481818,2.3594658115585104e-06,3.455504497871836e-13
77660.0,3302505.7477604738,-3712204.4021087056,4683636.317407893,3302505.747758421,-3712204.4021094567,4683636.31740881,2.3704461645228653e-06,3.4715855357367104e-13
77670.0,3369170.864391627,-3689018.712958011,4654383.258042779,3369170.864389566,-3689018.712958767,4654383.258043703,2.381852158828204e-06,3.488289937399036e-13
77680.0,3435414.1392319817,-3665371.135015445,4624547.440056134,3435414.139229907,-3665371.1350162,4624547.440057058,2.3932528106069602e-06,3.5049865147798884e-13
77690.0,3501227.278198826,-3641264.6291093184,4594132.599083583,3501227.278196775,-3641264.629110112,4594132.599084555,2.4046969352293588e-06,3.5217467593713467e-13
77700.0,3566602.0410653083,-3616702.2135287668,4563142.543258266,3566602.041063263,-3616702.21352958,4563142.543259262,2.415960080567842e-06,3.5382419546764246e-13
77710.0,3631530.2424920043,-3591686.963645662,4531581.152733814,3631530.2424899666,-3591686.9636464952,4531581.152734836,2.4269635963887753e-06,3.554356915200699e-13
77720.0,3696003.7530518603,-3566222.0115296505,4499452.379198646,3696003.7530498346,-3566222.0115305083,4499452.379199699,2.438530113203814e-06,3.5712964066242574e-13
77730.0,3760014.5002480615,-3540310.545556007,4466760.245381204,3760014.5002461094,-3540310.545556837,4466760.245382222,2.3528823468481215e-06,3.445862827368756e-13
77740.0,3823554.4695246937,-3513955.810006367,4433508.8445462035,3823554.469522728,-3513955.8100071973,4433508.8445472205,2.3636971530632514e-06,3.461701417331333e-13
77750.0,3886615.705270226,-3487161.1046625306,4399702.339982137,3886615.7052682866,-3487161.1046633977,4399702.339983201,2.3758276636493323e-06,3.4794668936041155e-13
77760.0,3949190.3118137373,-3459929.784393433,4365344.964480168,3949190.311811806,-3459929.7843943187,4365344.964481256,2.386808649790593e-06,3.495548858774499e-13
77770.0,4011270.454413325,-3432265.2587349233,4330441.019803938,4011270.4544114033,-3432265.2587358286,4330441.019805051,2.398194735822176e-06,3.512224104206134e-13
77780.0,4072848.3602371574,-3404170.991462959,4294994.876151076,4072848.36023525,-3404170.9914638884,4294994.876152218,2.4099196703639434e-06,3.529395602876661e-13
77790.0,4133916.3193366975,-3375650.5001599267,4259010.971606025,4133916.319334783,-3375650.5001608618,4259010.971607175,2.421138010375278e-06,3.5458251795113046e-13
77800.0,4194466.685611965,-3346707.355774159,4222493.8115842985,4194466.685610037,-3346707.3557750946,4222493.811585449,2.43200856816652e-06,3.5617454192359054e-13
77810.0,4254491.877768885,-3317345.1821728386,4185447.968268381,4254491.877766989,-3317345.182173811,4185447.9682695772,2.443754277563423e-06,3.578947343270094e-13
77820.0,4313984.380268664,-3287567.655688382,4147878.080035408,4313984.380266854,-3287567.655689335,4147878.0800365796,2.357594673150516e-06,3.4527641626852483e-13
77830.0,4372936.74426858,-3257378.504657982,4109788.850876212,4372936.744266781,-3257378.5046589533,4109788.850877408,2.3687707725128623e-06,3.469131876693251e-13
77840.0,4431341.588554734,-3226781.508956875,4071185.0498064565,4431341.588552953,-3226781.50895787,4071185.0498076817,2.3800227188114518e-06,3.485610670687263e-13
77850.0,4489191.600466238,-3195780.4995250916,4032071.510269537,4489191.600464449,-3195780.499526092,4032071.510270769,2.391291679447858e-06,3.502114382660831e-13
77860.0,4546479.536810726,-3164379.357887736,3992453.1295313314,4546479.536808924,-3164379.357888738,3992453.1295325654,2.40303351167577e-06,3.519310628471236e-13
77870.0,4603198.224771261,-3132582.015669006,3952334.8680670396,4603198.224769494,-3132582.015670042,3952334.868068317,2.4144566934915326e-06,3.536040201729304e-13
77880.0,4659340.562804577,-3100392.4541000375,3911721.7489402443,4659340.5628028205,-3100392.454101092,3911721.7489415444,2.4265141424325757e-06,3.553698677153923e-13
77890.0,4714899.521530018,-3067814.7035202794,3870618.857173795,4714899.521528277,-3067814.7035213527,3870618.8571751188,2.436760355905596e-06,3.5687045469439117e-13
77900.0,4769868.14460978,-3034852.842872945,3829031.3391132327,4769868.144608127,-3034852.842873999,3829031.3391145323,2.352089687804572e-06,3.4447019557524577e-13
77910.0,4824239.549619898,-3001510.9991943142,3786964.4017824475,4824239.5496182395,-3001510.9991953736,3786964.401783755,2.3628964673248044e-06,3.460528790393052e-13
77920.0,4878006.928911891,-2967793.347096947,3744423.312231655,4878006.928910221,-2967793.3470980083,3744423.3122329647,2.3726153636519302e-06,3.4747623892899777e-13
77930.0,4931163.550465131,-2933704.108247002,3701413.396877938,4931163.550463498,-2933704.1082480964,3701413.396879289,2.385548052272372e-06,3.493702678010667e-13
77940.0,4983702.758729905,-2899247.550835765,3657940.0408384786,4983702.758728285,-2899247.5508368765,3657940.0408398514,2.396457715779069e-06,3.509680189162972e-13
77950.0,5035617.975460501,-2864427.989045096,3614008.6872561253,5035617.975458898,-2864427.989046226,3614008.6872575213,2.4077262613414226e-06,3.526183293248836e-13
77960.0,5086902.7005389705,-2829249.782507345,3569624.8366179727,5086902.700537389,-2829249.782508496,3569624.8366193958,2.4188733323927002e-06,3.5425084944732366e-13
77970.0,5137550.512788999,-2793717.3357595038,3524794.0460666725,5137550.512787412,-2793717.335760661,3524794.0460681035,2.430065730754493e-06,3.5589000788274943e-13
77980.0,5187555.0707797855,-2757835.097691681,3479521.928704583,5187555.070778186,-2757835.0976928407,3479521.928706017,2.4409571148406993e-06,3.574850819250843e-13
77990.0,5236910.113620048,-2721607.560990077,3433814.1528909793,5236910.113618554,-2721607.5609912225,3433814.1528923954,2.35623603669811e-06,3.450774401125973e-13
78000.0,5285609.461742104,-2685039.2615745733,3387676.441532465,5285609.461740626,-2685039.2615757356,3387676.441533902,2.3665348271207754e-06,3.465857271347624e-13
78010.0,5333647.017675348,-2648134.778030669,3341114.5713662566,5333647.017673886,-2648134.778031848,3341114.571367715,2.377495802631353e-06,3.4819099303826987e-13
78020.0,5381016.766809818,-2610898.7310362817,3294134.3722369866,5381016.766808381,-2610898.7310374808,3294134.372238471,2.388863508327505e-06,3.4985582572925897e-13
78030.0,5427712.778149289,-2573335.78278322,3246741.726366782,5427712.778147847,-2573335.782784426,3246741.726368275,2.400381271596079e-06,3.515426347766717e-13
78040.0,5473729.205053767,-2535450.636393398,3198942.567618711,5473729.205052312,-2535450.636394607,3198942.567620207,2.411656210429732e-06,3.531938814979447e-13
78050.0,5519060.285971543,-2497248.0353299812,3150742.8807538324,5519060.285970134,-2497248.0353312194,3150742.8807553663,2.423112391774009e-06,3.548716716981526e-13
78060.0,5563700.34516077,-2458732.762803567,3102148.7006819854,5563700.345159379,-2458732.762804822,3102148.7006835397,2.4345408501827824e-06,3.565454017959485e-13
78070.0,5607643.793399836,-2419909.6411731704,3053166.111706017,5607643.793398465,-2419909.641174442,3053166.111707593,2.4453626460355793e-06,3.581302844444362e-13
78080.0,5650885.128687311,-2380783.5313424976,3003801.246760075,5650885.12868602,-2380783.531343739,3003801.2467616126,2.3604362845143216e-06,3.456925782998088e-13
78090.0,5693418.936930847,-2341359.3321513394,2954060.2866417305,5693418.936929553,-2341359.3321525864,2954060.286643276,2.370570203592275e-06,3.4717671944664775e-13
78100.0,5735239.892624961,-2301641.9797621598,2903949.4592380514,5735239.8926236555,-2301641.9797634105,2903949.459239601,2.381373611986818e-06,3.4875890919980336e-13
78110.0,5776342.759517834,-2261636.447042064,2853475.038745836,5776342.759516576,-2261636.447043342,2853475.03874742,2.3925488882126877e-06,3.5039556004993567e-13
78120.0,5816722.391267123,-2221347.742940247,2802643.3448861497,5816722.391265884,-2221347.7429415407,2802643.3448877535,2.404094273919893e-06,3.52086414481709e-13
78130.0,5856373.732084041,-2180780.911860727,2751460.742112913,5856373.732082824,-2180780.9118620367,2751460.7421145374,2.4157055716277467e-06,3.5378692191263105e-13
78140.0,5895291.817366524,-2139941.033030812,2699933.638816104,5895291.817365335,-2139941.0330321407,2699933.6388177513,2.427241626427136e-06,3.5547640980653086e-13
78150.0,5933471.77432084,-2098833.2198651563,2648068.486519395,5933471.77431965,-2098833.219866492,2648068.486521051,2.437668834658733e-06,3.5700350398047565e-13
78160.0,5970908.822571599,-2057462.6193254879,2595871.779072332,5970908.8225703975,-2057462.6193268269,2595871.779073993,2.4485278716230642e-06,3.5859384069520926e-13
78170.0,6007598.274760294,-2015834.4112761817,2543350.051837272,6007598.27475919,-2015834.4112774932,2543350.051838899,2.3633220187981387e-06,3.461152022576786e-13
78180.0,6043535.537132397,-1973953.807835782,2490509.880871204,6043535.537131315,-1973953.8078371082,2490509.88087285,2.3744724280777956e-06,3.477482112731182e-13
78190.0,6078716.11011225,-1931826.0527243107,2437357.88210226,6078716.110111189,-1931826.052725651,2437357.8821039237,2.3854121679515825e-06,3.4935036715748126e-13
78200.0,6113135.588866577,-1889456.4206067717,2383900.7105014203,6113135.588865546,-1889456.4206081294,2383900.710503106,2.39742475781332e-06,3.51109644960744e-13
78210.0,6146789.663856026,-1846850.2164327356,2330145.059249282,6146789.663854994,-1846850.2164341,2330145.0592509755,2.407217772493224e-06,3.5254385969309405e-13
78220.0,6179674.1213746425,-1804012.7747720908,2276097.6588979797,6179674.121373599,-1804012.7747734599,2276097.6588996793,2.4189165410033106e-06,3.5425717747070845e-13
78230.0,6211784.84407746,-1760949.4591471278,2221765.2765284893,6211784.8440764705,-1760949.4591485204,2221765.276530219,2.4307457755966483e-06,3.5598960237567706e-13
78240.0,6243117.81149624,-1717665.6613610557,2167154.7149034264,6243117.811495273,-1717665.6613624617,2167154.7149051735,2.442155293855233e-06,3.5766055863484186e-13
78250.0,6273669.100542566,-1674166.8008228242,2112272.8116151835,6273669.100541624,-1674166.8008242443,2112272.811616948,2.4527779620861267e-06,3.5921627847919964e-13
78260.0,6303434.885999188,-1630458.3238686274,2057126.438229878,6303434.885998316,-1630458.3238700076,2057126.4382315923,2.367241824877994e-06,3.4668926895842805e-13
78270.0,6332411.440998991,-1586545.7030799906,2001722.4994269954,6332411.440998118,-1586545.7030813775,2001722.499428719,2.3782685743275035e-06,3.483041676415549e-13
78280.0,6360595.137491505,-1542434.4365985384,1946067.932134842,6360595.137490622,-1542434.4365999298,1946067.9321365717,2.3890044380825287e-06,3.4987646529097595e-13
78290.0,6387982.446697179,-1498130.047437597,1890169.7046620008,6387982.446696352,-1498130.0474390096,1890169.7046637568,2.4006065247112352e-06,3.5157562373327235e-13
78300.0,6414569.939549428,-1453638.0827907352,1834034.8158249264,6414569.939548626,-1453638.0827921603,1834034.8158266987,2.411769105417313e-06,3.5321041528857913e-13
78310.0,6440354.287123671,-1408964.1133371398,1777670.2940715519,6440354.287122893,-1408964.113338578,1777670.2940733405,2.4232743715377643e-06,3.5489539409325915e-13
78320.0,6465332.261054289,-1364113.7325441749,1721083.1966013322,6465332.261053546,-1364113.7325456275,1721083.1966031394,2.4345793385211787e-06,3.5655103852210037e-13
78330.0,6489500.7339388635,-1319092.5559670443,1664280.6084816419,6489500.73393812,-1319092.555968504,1664280.6084834582,2.445772884710833e-06,3.581903650601669e-13
78340.0,6512856.679729629,-1273906.2205456656,1607269.6417606492,6512856.679728878,-1273906.2205471303,1607269.6417624718,2.456051531498199e-06,3.5969570198989844e-13
78350.0,6535397.17411237,-1228560.3838988915,1550057.4345768443,6535397.174111704,-1228560.3839003176,1550057.4345786183,2.3714962437707416e-06,3.473123406532033e-13
78360.0,6557119.394872789,-1183060.7236161877,1492651.1502653607,6557119.3948721485,-1183060.7236176252,1492651.1502671496,2.382624006773482e-06,3.4894203305725735e-13
78370.0,6578020.6222495595,-1137412.9365466963,1435057.976460997,6578020.622248947,-1137412.9365481455,1435057.9764628005,2.3933599032041266e-06,3.5051433549211546e-13
78380.0,6598098.239275017,-1091622.7380859898,1377285.1241983213,6598098.239274439,-1091622.738087452,1377285.1242001418,2.405328304992213e-06,3.5226714182685747e-13
78390.0,6617349.732102843,-1045695.8614604673,1319339.827008808,6617349.732102265,-1045695.8614619366,1319339.8270106378,2.4169183129347475e-06,3.5396453131135877e-13
78400.0,6635772.690322693,-999638.0570094996,1261229.3400151273,6635772.690322108,-999638.0570109743,1261229.340016964,2.427074051141242e-06,3.5545186793136133e-13
78410.0,6653364.807262019,-953455.0914654519,1202960.9390227608,6653364.807261494,-953455.0914669427,1202960.939024618,2.4386664388522025e-06,3.5714960593968784e-13
78420.0,6670123.880275105,-907152.7472316895,1144541.919609072,6670123.880274606,-907152.747233191,1144541.9196109425,2.4500543389194803e-06,3.58817396153516e-13
78430.0,6686047.811018538,-860736.8216585334,1085979.5962097878,6686047.811018087,-860736.8216599864,1085979.5962115976,2.3642511989233885e-06,3.4625128331833245e-13
78440.0,6701134.605714099,-814213.1263174206,1027281.30120322,6701134.605713685,-814213.126318885,1027281.3012050446,2.375816466004862e-06,3.4794504943366867e-13
78450.0,6715382.37539842,-767587.4862732602,968454.3839922043,6715382.375398006,-767587.4862747315,968454.3839940379,2.386934995424833e-06,3.495733895533779e-13
78460.0,6728789.336159373,-720865.7393550833,909506.2100838906,6728789.33615895,-720865.7393565605,909506.2100857315,2.3978535919717355e-06,3.511724489376437e-13
78470.0,6741353.809359443,-674053.735425112,850444.1601675365,6741353.809359083,-674053.7354266028,850444.1601693946,2.409353879550676e-06,3.5285669862082086e-13
78480.0,6753074.221846145,-627157.3356463456,791275.6291904331,6753074.221845812,-627157.335647846,791275.6291923033,2.4206032279595428e-06,3.5450419755191536e-13
78490.0,6763949.106148662,-580182.411748669,732008.0254319627,6763949.106148359,-580182.4117501788,732008.0254338447,2.431644153589588e-06,3.5612117237682663e-13
78500.0,6773977.100661759,-533134.8452936935,672648.7695760587,6773977.100661495,-533134.8452952132,672648.7695779533,2.443091333658634e-06,3.577976443147866e-13
78510.0,6783156.949816282,-486020.526938348,613205.2937820902,6783156.94981602,-486020.52693987463,613205.2937839937,2.454052068746338e-06,3.5940287500768334e-13
78520.0,6791487.504236241,-438845.3556973225,553685.0407542952,6791487.504235982,-438845.35569879506,553685.0407561312,2.367750902657779e-06,3.4676382484091623e-13
78530.0,6798967.720882737,-391615.2382044736,494095.46280990925,6798967.720882541,-391615.2382059571,494095.4628117595,2.379688299866274e-06,3.485120904671763e-13
78540.0,6805596.663184798,-344336.08797329507,434444.02094610914,6805596.663184631,-344336.08797478693,434444.02094797,2.39091696714598e-06,3.501565605883391e-13
78550.0,6811373.501156318,-297013.8246564835,374738.1839058173,6811373.50115618,-297013.8246579835,374738.18390768836,2.4020809743399737e-06,3.517915610568408e-13
78560.0,6816297.511500141,-249654.37330477234,314985.4272425838,6816297.511500042,-249654.3733062808,314985.4272444657,2.4138237229544883e-06,3.535113198452943e-13
78570.0,6820368.077698651,-202263.6636250775,255193.23238459916,6820368.077698555,-202263.66362659284,255193.23238649,2.4250332639640147e-06,3.551529888700263e-13
78580.0,6823584.690090838,-154847.62923805547,195369.0856979654,6823584.690090735,-154847.62923957696,195369.0856998646,2.4356489925389233e-06,3.567076923821129e-13
78590.0,6825946.94593613,-107412.2069351764,135520.47754935623,6825946.945936092,-107412.20693670605,135520.47755126643,2.447481465144466e-06,3.584405915031386e-13
78600.0,6827454.5494650565,-59963.33593540773,75654.901368185,6827454.549465049,-59963.335936944444,75654.90137010427,2.4586829339033773e-06,3.6008107832390845e-13
78610.0,6828107.3119159555,-12506.957141575884,15779.85270836536,6828107.31191598,-12506.957143059191,15779.85271021732,2.372875576920704e-06,3.475143478990981e-13
78620.0,6827905.151558775,34950.987603468006,-44097.1716901726,6827905.151558839,34950.98760197786,-44097.171688312075,2.3845560029219694e-06,3.4922497936435213e-13
78630.0,6826848.093705336,82404.55626080555,-103968.67484012377,6826848.093705402,82404.55625930853,-103968.67483825448,2.3957645266274315e-06,3.5086649940202303e-13
78640.0,6824936.270706027,129847.80733943213,-163827.16044547816,6824936.270706088,129847.80733792864,-163827.16044360018,2.406465882502141e-06,3.5243374327465033e-13
78650.0,6822169.921933265,177274.80064016994,-223665.13384010515,6822169.921933391,177274.80063866093,-223665.13383821942,2.418441461954078e-06,3.541876007985894e-13
78660.0,6818549.393751758,224679.59799942112,-283475.10292613617,6818549.393751914,224679.59799790633,-283475.1029242429,2.4296583537964628e-06,3.5583034637361006e-13
78670.0,6814075.1394748045,272056.26403266005,-343249.57911202055,6814075.139474993,272056.26403113967,-343249.5791101201,2.4410621395718965e-06,3.575004630943838e-13
78680.0,6808747.719307719,319398.8668775838,-402981.0782501461,6808747.719307948,319398.8668760584,-402981.07824823924,2.4526529444438387e-06,3.591979692914537e-13
78690.0,6802567.800277701,366701.47893682146,-462662.1215739056,6802567.800277934,366701.4789352893,-462662.12157199025,2.463851949645989e-06,3.608380953173595e-13
78700.0,6795536.156150205,413958.17762010096,-522285.236634079,6795536.156150424,413958.17761862214,-522285.2366322306,2.3773009029728014e-06,3.4816244943134585e-13
78710.0,6787653.667332072,461163.04608579696,-581842.9582344326,6787653.667332357,461163.04608431534,-581842.95823258,2.389279854543521e-06,3.4991680081163e-13
78720.0,6778921.320761541,508310.1739817692,-641327.8293664247,6778921.320761857,508310.173980283,-641327.8293645661,2.4005475204650733e-06,3.5156698239433e-13
78730.0,6769340.209784345,555393.6581853591,-700732.4021428507,6769340.209784692,555393.658183869,-700732.4021409863,2.411861611867903e-06,3.5322396312023364e-13
78740.0,6758911.534016993,602407.6035425082,-760049.238730376,6758911.534017381,602407.603541015,-760049.2387285073,2.4233619424767514e-06,3.5490821910526274e-13
78750.0,6747636.59919659,649346.1236058719,-819270.9122808054,6747636.5991969835,649346.1236043723,-819270.9122789283,2.434669294428281e-06,3.565642128194383e-13
78760.0,6735516.817017228,696203.3413718292,-878390.0078609576,6735516.817017618,696203.3413703226,-878390.0078590718,2.444886447237356e-06,3.580605437819066e-13
78770.0,6722553.704953253,742973.3900163231,-937399.123381065,6722553.704953709,742973.3900148161,-937399.1233791787,2.4569259314309076e-06,3.598237603362246e-13
78780.0,6708748.886069503,789650.4136294462,-996290.8705215899,6708748.88606999,789650.4136279362,-996290.8705196994,2.468053744137763e-06,3.6145346001958707e-13
78790.0,6694104.088817761,836228.5679486089,-1055057.875658251,6694104.088818263,836228.5679471552,-1055057.8756564318,2.382259433452827e-06,3.4888864026202565e-13
78800.0,6678621.146820522,882702.0210902933,-1113692.7807852703,6678621.146821064,882702.021088838,-1113692.7807834484,2.3939582838027537e-06,3.506019700253164e-13
78810.0,6662301.998641422,929064.9542802467,-1172188.2444366443,6662301.99864197,929064.9542787854,-1172188.244434815,2.404575933161171e-06,3.521569548415872e-13
78820.0,6645148.687542404,975311.5625820137,-1230536.942605326,6645148.687542948,975311.5625805451,-1230536.942603487,2.4153848756339814e-06,3.5373995507617693e-13
78830.0,6627163.361227902,1021436.0556237532,-1288731.569660238,6627163.361228511,1021436.0556222869,-1288731.5696584017,2.4276212865609787e-06,3.555320121082777e-13
78840.0,6608348.271576171,1067432.6583232621,-1346764.8392610247,6608348.2715768125,1067432.6583217941,-1346764.839259186,2.4387403393957964e-06,3.5716042888357345e-13
78850.0,6588705.774357019,1113295.6116110098,-1404629.485270295,6588705.774357694,1113295.6116095406,-1404629.4852684548,2.4496983375495374e-06,3.5876525874474066e-13
78860.0,6568238.328937011,1159019.1731512318,-1462318.2626634173,6568238.328937727,1159019.173149763,-1462318.2626615774,2.4608212183917005e-06,3.603942361425526e-13
78870.0,6546948.497971565,1204597.6180609134,-1519823.948435649,6546948.49797229,1204597.6180594387,-1519823.9484338018,2.472311244041456e-06,3.6207698293714026e-13
78880.0,6524838.947083978,1250025.2396265597,-1577139.3425064771,6524838.94708467,1250025.2396251354,-1577139.3425046932,2.3853123546859256e-06,3.4933574922206826e-13
78890.0,6501912.444531676,1295296.3500187157,-1634257.268621117,6501912.4445324335,1295296.3500172966,-1634257.2686193385,2.3980296039119695e-06,3.511982263847327e-13
78900.0,6478171.860859856,1340405.2810041616,-1691170.5752490785,6478171.860860646,1340405.2810027422,-1691170.575247299,2.409345281778927e-06,3.528554394528005e-13
78910.0,6453620.168541752,1385346.3846555538,-1747872.1364795126,6453620.168542574,1385346.3846541345,-1747872.1364777326,2.420568389037521e-06,3.5449909529312627e-13
78920.0,6428260.441606627,1430114.034058612,-1804354.8529134581,6428260.44160749,1430114.034057195,-1804354.8529116798,2.4322468393972173e-06,3.5620943742007774e-13
78930.0,6402095.855254907,1474702.6240166512,-1860611.6525527376,6402095.855255778,1474702.6240152286,-1860611.652550952,2.443427110014877e-06,3.5784681971303106e-13
78940.0,6375129.6854605125,1519106.5717523608,-1916635.4916853867,6375129.685461381,1519106.5717509305,-1916635.4916835914,2.4543905442047285e-06,3.594524456970808e-13
78950.0,6347365.308560695,1563320.3176068086,-1972419.3557675749,6347365.308561629,1563320.3176053865,-1972419.35576579,2.4659322429809614e-06,3.611427601673724e-13
78960.0,6318806.200833529,1607338.325735597,-2027956.2603019367,6318806.20083446,1607338.3257342316,-2027956.2603002232,2.380223843840547e-06,3.485905223987959e-13
78970.0,6289455.938062353,1651155.0848019165,-2083239.2517119863,6289455.938063315,1651155.0848005526,-2083239.251710275,2.39048127806759e-06,3.5009275268899706e-13
78980.0,6259318.195088211,1694765.1086666367,-2138261.408212798,6259318.1950892145,1694765.1086652763,-2138261.408211091,2.4023083662728487e-06,3.518248632493532e-13
78990.0,6228396.745349769,1738162.9370752121,-2193015.840677664,6228396.745350779,1738162.9370738463,-2193015.84067595,2.413417377307912e-06,3.534518093746379e-13
79000.0,6196695.460410735,1781343.136341311,-2247495.6935006203,6196695.460411743,1781343.1363399376,-2247495.6934988955,2.424603223667786e-06,3.550900082508283e-13
79010.0,6164218.309475136,1824300.3000271516,-2301694.1454548147,6164218.309476209,1824300.3000257886,-2301694.145453103,2.4370027004416453e-06,3.569059467379822e-13
79020.0,6130969.358890565,1867029.0496204833,-2355604.4105466497,6130969.358891671,1867029.0496191229,-2355604.4105449407,2.448153634803796e-06,3.5853903265323997e-13
79030.0,6096952.771638751,1909524.0352079289,-2409219.738865324,6096952.771639889,1909524.0352065715,-2409219.738863618,2.459111802750077e-06,3.6014388738100554e-13
79040.0,6062172.80681448,1951779.9361448707,-2462533.4174280204,6062172.806815659,1951779.9361435187,-2462533.4174263207,2.4712463433569713e-06,3.619210252162444e-13
79050.0,6026633.819092349,1993791.4617216364,-2515538.7710204246,6026633.819093491,1993791.4617203327,-2515538.771018786,2.385025345549581e-06,3.4929371592128004e-13
79060.0,5990340.258181425,2035553.3518258948,-2568229.1630324568,5990340.258182567,2035553.3518245833,-2568229.1630308083,2.3960785250165783e-06,3.509124853553141e-13
