time_s,energy_Jkg,dE_rel,h_mag_m2s
38750.0,-29188081.741769332,1.9144579274273778e-15,52169899605.72027
38760.0,-29188081.741769332,1.9144579274273778e-15,52169899605.720276
38770.0,-29188081.741769332,1.9144579274273778e-15,52169899605.720276
38780.0,-29188081.741769325,2.1697189844176947e-15,52169899605.72027
38790.0,-29188081.741769332,1.9144579274273778e-15,52169899605.72027
38800.0,-29188081.74176934,1.6591968704370607e-15,52169899605.72027
38810.0,-29188081.741769332,1.9144579274273778e-15,52169899605.72027
38820.0,-29188081.741769332,1.9144579274273778e-15,52169899605.72026
38830.0,-29188081.741769332,1.9144579274273778e-15,52169899605.72026
38840.0,-29188081.74176934,1.6591968704370607e-15,52169899605.72026
38850.0,-29188081.74176934,1.6591968704370607e-15,52169899605.72026
38860.0,-29188081.74176934,1.6591968704370607e-15,52169899605.72026
38870.0,-29188081.74176934,1.6591968704370607e-15,52169899605.72026
38880.0,-29188081.741769336,1.786827398932219e-15,52169899605.72026
38890.0,-29188081.741769336,1.786827398932219e-15,52169899605.72026
38900.0,-29188081.741769336,1.786827398932219e-15,52169899605.72026
38910.0,-29188081.741769336,1.786827398932219e-15,52169899605.72027
38920.0,-29188081.741769336,1.786827398932219e-15,52169899605.72027
38930.0,-29188081.74176933,2.0420884559225364e-15,52169899605.72027
38940.0,-29188081.741769336,1.786827398932219e-15,52169899605.720276
38950.0,-29188081.74176933,2.0420884559225364e-15,52169899605.72027
38960.0,-29188081.74176933,2.0420884559225364e-15,52169899605.72028
38970.0,-29188081.74176932,2.2973495129128533e-15,52169899605.72027
38980.0,-29188081.741769314,2.5526105699031703e-15,52169899605.72028
38990.0,-29188081.741769314,2.5526105699031703e-15,52169899605.72028
39000.0,-29188081.741769314,2.5526105699031703e-15,52169899605.72028
39010.0,-29188081.741769306,2.8078716268934876e-15,52169899605.72028
39020.0,-29188081.74176932,2.2973495129128533e-15,52169899605.72029
39030.0,-29188081.74176932,2.2973495129128533e-15,52169899605.72028
39040.0,-29188081.74176932,2.2973495129128533e-15,52169899605.72028
39050.0,-29188081.74176933,2.0420884559225364e-15,52169899605.72027
39060.0,-29188081.74176932,2.2973495129128533e-15,52169899605.720276
39070.0,-29188081.74176932,2.2973495129128533e-15,52169899605.72028
39080.0,-29188081.74176932,2.2973495129128533e-15,52169899605.72028
39090.0,-29188081.74176933,2.0420884559225364e-15,52169899605.720276
39100.0,-29188081.741769336,1.786827398932219e-15,52169899605.72027
39110.0,-29188081.74176933,2.0420884559225364e-15,52169899605.72027
39120.0,-29188081.741769336,1.786827398932219e-15,52169899605.72027
39130.0,-29188081.74176933,2.0420884559225364e-15,52169899605.72027
39140.0,-29188081.741769336,1.786827398932219e-15,52169899605.72027
39150.0,-29188081.74176933,2.0420884559225364e-15,52169899605.72027
39160.0,-29188081.74176933,2.0420884559225364e-15,52169899605.72027
39170.0,-29188081.74176932,2.2973495129128533e-15,52169899605.720276
39180.0,-29188081.74176932,2.2973495129128533e-15,52169899605.72027
39190.0,-29188081.74176932,2.2973495129128533e-15,52169899605.720276
39200.0,-29188081.74176932,2.2973495129128533e-15,52169899605.720276
39210.0,-29188081.741769314,2.5526105699031703e-15,52169899605.720276
39220.0,-29188081.74176932,2.2973495129128533e-15,52169899605.720276
39230.0,-29188081.741769314,2.5526105699031703e-15,52169899605.720276
39240.0,-29188081.741769314,2.5526105699031703e-15,52169899605.72028
39250.0,-29188081.741769314,2.5526105699031703e-15,52169899605.72028
39260.0,-29188081.741769314,2.5526105699031703e-15,52169899605.72028
39270.0,-29188081.741769314,2.5526105699031703e-15,52169899605.72028
39280.0,-29188081.741769314,2.5526105699031703e-15,52169899605.72028
39290.0,-29188081.741769314,2.5526105699031703e-15,52169899605.72028
39300.0,-29188081.741769314,2.5526105699031703e-15,52169899605.72029
39310.0,-29188081.741769306,2.8078716268934876e-15,52169899605.72028
39320.0,-29188081.741769314,2.5526105699031703e-15,52169899605.72028
39330.0,-29188081.74176932,2.2973495129128533e-15,52169899605.720276
39340.0,-29188081.74176932,2.2973495129128533e-15,52169899605.72027
39350.0,-29188081.74176932,2.2973495129128533e-15,52169899605.72027
39360.0,-29188081.74176932,2.2973495129128533e-15,52169899605.72027
39370.0,-29188081.741769314,2.5526105699031703e-15,52169899605.72027
39380.0,-29188081.74176932,2.2973495129128533e-15,52169899605.72027
39390.0,-29188081.74176932,2.2973495129128533e-15,52169899605.72027
39400.0,-29188081.74176932,2.2973495129128533e-15,52169899605.72028
39410.0,-29188081.74176932,2.2973495129128533e-15,52169899605.720276
39420.0,-29188081.741769306,2.8078716268934876e-15,52169899605.72028
39430.0,-29188081.74176932,2.2973495129128533e-15,52169899605.72027
39440.0,-29188081.741769314,2.5526105699031703e-15,52169899605.720276
39450.0,-29188081.74176932,2.2973495129128533e-15,52169899605.72028
39460.0,-29188081.741769306,2.8078716268934876e-15,52169899605.72028
39470.0,-29188081.741769314,2.5526105699031703e-15,52169899605.72028
39480.0,-29188081.741769314,2.5526105699031703e-15,52169899605.72028
39490.0,-29188081.741769314,2.5526105699031703e-15,52169899605.72028
39500.0,-29188081.741769314,2.5526105699031703e-15,52169899605.72028
39510.0,-29188081.741769314,2.5526105699031703e-15,52169899605.72029
39520.0,-29188081.741769314,2.5526105699031703e-15,52169899605.72029
39530.0,-29188081.741769306,2.8078716268934876e-15,52169899605.72029
39540.0,-29188081.741769306,2.8078716268934876e-15,52169899605.72028
39550.0,-29188081.741769314,2.5526105699031703e-15,52169899605.72028
39560.0,-29188081.741769306,2.8078716268934876e-15,52169899605.72028
39570.0,-29188081.741769306,2.8078716268934876e-15,52169899605.72029
39580.0,-29188081.741769306,2.8078716268934876e-15,52169899605.7203
39590.0,-29188081.741769306,2.8078716268934876e-15,52169899605.7203
39600.0,-29188081.741769314,2.5526105699031703e-15,52169899605.7203
39610.0,-29188081.741769306,2.8078716268934876e-15,52169899605.72029
39620.0,-29188081.741769306,2.8078716268934876e-15,52169899605.72029
39630.0,-29188081.741769314,2.5526105699031703e-15,52169899605.72029
39640.0,-29188081.741769314,2.5526105699031703e-15,52169899605.72028
39650.0,-29188081.7417693,3.0631326838838045e-15,52169899605.7203
39660.0,-29188081.741769306,2.8078716268934876e-15,52169899605.7203
39670.0,-29188081.741769306,2.8078716268934876e-15,52169899605.72029
39680.0,-29188081.741769306,2.8078716268934876e-15,52169899605.7203
39690.0,-29188081.741769318,2.424980041408012e-15,52169899605.72028
39700.0,-29188081.74176931,2.680241098398329e-15,52169899605.72028
39710.0,-29188081.741769318,2.424980041408012e-15,52169899605.72028
39720.0,-29188081.741769318,2.424980041408012e-15,52169899605.72028
39730.0,-29188081.741769318,2.424980041408012e-15,52169899605.72028
39740.0,-29188081.74176931,2.680241098398329e-15,52169899605.72029
39750.0,-29188081.74176931,2.680241098398329e-15,52169899605.72029
39760.0,-29188081.741769318,2.424980041408012e-15,52169899605.72028
39770.0,-29188081.74176931,2.680241098398329e-15,52169899605.72028
39780.0,-29188081.74176931,2.680241098398329e-15,52169899605.72029
39790.0,-29188081.74176931,2.680241098398329e-15,52169899605.72029
39800.0,-29188081.741769303,2.935502155388646e-15,52169899605.72029
39810.0,-29188081.74176931,2.680241098398329e-15,52169899605.72028
39820.0,-29188081.74176931,2.680241098398329e-15,52169899605.72029
39830.0,-29188081.741769295,3.190763212378963e-15,52169899605.72029
39840.0,-29188081.741769295,3.190763212378963e-15,52169899605.72029
39850.0,-29188081.741769295,3.190763212378963e-15,52169899605.72029
39860.0,-29188081.741769295,3.190763212378963e-15,52169899605.72029
39870.0,-29188081.74176931,2.680241098398329e-15,52169899605.72028
39880.0,-29188081.741769303,2.935502155388646e-15,52169899605.72029
39890.0,-29188081.74176931,2.680241098398329e-15,52169899605.72028
39900.0,-29188081.74176931,2.680241098398329e-15,52169899605.72029
39910.0,-29188081.74176931,2.680241098398329e-15,52169899605.72029
39920.0,-29188081.74176931,2.680241098398329e-15,52169899605.72028
39930.0,-29188081.74176931,2.680241098398329e-15,52169899605.72028
39940.0,-29188081.74176932,2.2973495129128533e-15,52169899605.720276
39950.0,-29188081.741769314,2.5526105699031703e-15,52169899605.720276
39960.0,-29188081.741769306,2.8078716268934876e-15,52169899605.720276
39970.0,-29188081.741769314,2.5526105699031703e-15,52169899605.720276
39980.0,-29188081.741769314,2.5526105699031703e-15,52169899605.720276
39990.0,-29188081.74176932,2.2973495129128533e-15,52169899605.720276
40000.0,-29188081.74176932,2.2973495129128533e-15,52169899605.720276
40010.0,-29188081.74176933,2.0420884559225364e-15,52169899605.720276
40020.0,-29188081.74176933,2.0420884559225364e-15,52169899605.720276
40030.0,-29188081.74176933,2.0420884559225364e-15,52169899605.720276
40040.0,-29188081.74176932,2.2973495129128533e-15,52169899605.720276
40050.0,-29188081.74176932,2.2973495129128533e-15,52169899605.720276
40060.0,-29188081.74176933,2.0420884559225364e-15,52169899605.720276
40070.0,-29188081.74176933,2.0420884559225364e-15,52169899605.720276
40080.0,-29188081.74176932,2.2973495129128533e-15,52169899605.720276
40090.0,-29188081.741769318,2.424980041408012e-15,52169899605.720276
40100.0,-29188081.741769318,2.424980041408012e-15,52169899605.720276
40110.0,-29188081.741769325,2.1697189844176947e-15,52169899605.720276
40120.0,-29188081.741769325,2.1697189844176947e-15,52169899605.720276
40130.0,-29188081.741769332,1.9144579274273778e-15,52169899605.72027
40140.0,-29188081.741769325,2.1697189844176947e-15,52169899605.72027
40150.0,-29188081.741769325,2.1697189844176947e-15,52169899605.720276
40160.0,-29188081.741769325,2.1697189844176947e-15,52169899605.720276
40170.0,-29188081.741769318,2.424980041408012e-15,52169899605.720276
40180.0,-29188081.741769318,2.424980041408012e-15,52169899605.720276
40190.0,-29188081.741769325,2.1697189844176947e-15,52169899605.72027
40200.0,-29188081.741769332,1.9144579274273778e-15,52169899605.72027
40210.0,-29188081.74176934,1.6591968704370607e-15,52169899605.72026
40220.0,-29188081.74176934,1.6591968704370607e-15,52169899605.72027
40230.0,-29188081.74176934,1.6591968704370607e-15,52169899605.72026
40240.0,-29188081.741769336,1.786827398932219e-15,52169899605.72027
40250.0,-29188081.741769336,1.786827398932219e-15,52169899605.72026
40260.0,-29188081.74176933,2.0420884559225364e-15,52169899605.72026
40270.0,-29188081.74176933,2.0420884559225364e-15,52169899605.72026
40280.0,-29188081.74176933,2.0420884559225364e-15,52169899605.72026
40290.0,-29188081.741769336,1.786827398932219e-15,52169899605.72026
40300.0,-29188081.74176933,2.0420884559225364e-15,52169899605.72026
40310.0,-29188081.741769344,1.5315663419419022e-15,52169899605.72026
40320.0,-29188081.741769336,1.786827398932219e-15,52169899605.72026
40330.0,-29188081.741769336,1.786827398932219e-15,52169899605.72026
40340.0,-29188081.741769344,1.5315663419419022e-15,52169899605.72026
40350.0,-29188081.741769344,1.5315663419419022e-15,52169899605.72026
40360.0,-29188081.741769336,1.786827398932219e-15,52169899605.72026
40370.0,-29188081.741769344,1.5315663419419022e-15,52169899605.72026
40380.0,-29188081.741769336,1.786827398932219e-15,52169899605.72027
40390.0,-29188081.741769344,1.5315663419419022e-15,52169899605.72026
40400.0,-29188081.741769347,1.4039358134467438e-15,52169899605.72026
40410.0,-29188081.741769332,1.9144579274273778e-15,52169899605.72026
40420.0,-29188081.74176934,1.6591968704370607e-15,52169899605.72026
40430.0,-29188081.74176934,1.6591968704370607e-15,52169899605.72026
40440.0,-29188081.74176934,1.6591968704370607e-15,52169899605.72026
40450.0,-29188081.74176934,1.6591968704370607e-15,52169899605.72025
40460.0,-29188081.74176934,1.6591968704370607e-15,52169899605.72025
40470.0,-29188081.74176934,1.6591968704370607e-15,52169899605.72025
40480.0,-29188081.74176934,1.6591968704370607e-15,52169899605.72026
40490.0,-29188081.74176934,1.6591968704370607e-15,52169899605.72027
40500.0,-29188081.741769347,1.4039358134467438e-15,52169899605.72026
40510.0,-29188081.741769355,1.1486747564564267e-15,52169899605.72026
40520.0,-29188081.741769347,1.4039358134467438e-15,52169899605.72026
40530.0,-29188081.74176934,1.6591968704370607e-15,52169899605.72026
40540.0,-29188081.741769344,1.5315663419419022e-15,52169899605.72026
40550.0,-29188081.741769336,1.786827398932219e-15,52169899605.72026
40560.0,-29188081.741769344,1.5315663419419022e-15,52169899605.72026
40570.0,-29188081.741769344,1.5315663419419022e-15,52169899605.72026
40580.0,-29188081.741769336,1.786827398932219e-15,52169899605.72026
40590.0,-29188081.741769336,1.786827398932219e-15,52169899605.72027
40600.0,-29188081.741769336,1.786827398932219e-15,52169899605.72027
40610.0,-29188081.741769336,1.786827398932219e-15,52169899605.72027
40620.0,-29188081.74176933,2.0420884559225364e-15,52169899605.72027
40630.0,-29188081.741769314,2.5526105699031703e-15,52169899605.72027
40640.0,-29188081.741769314,2.5526105699031703e-15,52169899605.720276
40650.0,-29188081.74176932,2.2973495129128533e-15,52169899605.720276
40660.0,-29188081.74176932,2.2973495129128533e-15,52169899605.720276
40670.0,-29188081.74176932,2.2973495129128533e-15,52169899605.72027
40680.0,-29188081.74176932,2.2973495129128533e-15,52169899605.720276
40690.0,-29188081.741769314,2.5526105699031703e-15,52169899605.720276
40700.0,-29188081.74176932,2.2973495129128533e-15,52169899605.720276
40710.0,-29188081.741769314,2.5526105699031703e-15,52169899605.72028
40720.0,-29188081.741769314,2.5526105699031703e-15,52169899605.72028
40730.0,-29188081.74176931,2.680241098398329e-15,52169899605.72028
40740.0,-29188081.741769303,2.935502155388646e-15,52169899605.72029
40750.0,-29188081.741769295,3.190763212378963e-15,52169899605.7203
40760.0,-29188081.741769295,3.190763212378963e-15,52169899605.72029
40770.0,-29188081.741769303,2.935502155388646e-15,52169899605.7203
40780.0,-29188081.741769303,2.935502155388646e-15,52169899605.72029
40790.0,-29188081.741769303,2.935502155388646e-15,52169899605.7203
40800.0,-29188081.741769295,3.190763212378963e-15,52169899605.7203
40810.0,-29188081.741769295,3.190763212378963e-15,52169899605.7203
40820.0,-29188081.741769303,2.935502155388646e-15,52169899605.7203
40830.0,-29188081.741769295,3.190763212378963e-15,52169899605.7203
40840.0,-29188081.741769295,3.190763212378963e-15,52169899605.7203
40850.0,-29188081.741769295,3.190763212378963e-15,52169899605.7203
40860.0,-29188081.741769295,3.190763212378963e-15,52169899605.72031
40870.0,-29188081.741769288,3.44602426936928e-15,52169899605.72031
40880.0,-29188081.741769295,3.190763212378963e-15,52169899605.72031
40890.0,-29188081.741769295,3.190763212378963e-15,52169899605.72031
40900.0,-29188081.7417693,3.0631326838838045e-15,52169899605.7203
40910.0,-29188081.74176929,3.3183937408741214e-15,52169899605.7203
40920.0,-29188081.74176929,3.3183937408741214e-15,52169899605.72031
40930.0,-29188081.7417693,3.0631326838838045e-15,52169899605.7203
40940.0,-29188081.74176929,3.3183937408741214e-15,52169899605.72031
40950.0,-29188081.741769284,3.573654797864438e-15,52169899605.7203
40960.0,-29188081.741769284,3.573654797864438e-15,52169899605.72031
40970.0,-29188081.74176929,3.3183937408741214e-15,52169899605.7203
40980.0,-29188081.741769284,3.573654797864438e-15,52169899605.720314
40990.0,-29188081.741769284,3.573654797864438e-15,52169899605.720314
41000.0,-29188081.74176929,3.3183937408741214e-15,52169899605.720314
41010.0,-29188081.741769284,3.573654797864438e-15,52169899605.7203
41020.0,-29188081.741769277,3.8289158548547556e-15,52169899605.72031
41030.0,-29188081.741769284,3.573654797864438e-15,52169899605.72031
41040.0,-29188081.74176929,3.3183937408741214e-15,52169899605.720314
41050.0,-29188081.74176929,3.3183937408741214e-15,52169899605.72031
41060.0,-29188081.7417693,3.0631326838838045e-15,52169899605.72031
41070.0,-29188081.7417693,3.0631326838838045e-15,52169899605.7203
41080.0,-29188081.7417693,3.0631326838838045e-15,52169899605.7203
41090.0,-29188081.741769295,3.190763212378963e-15,52169899605.7203
41100.0,-29188081.741769284,3.573654797864438e-15,52169899605.72031
41110.0,-29188081.741769288,3.44602426936928e-15,52169899605.7203
41120.0,-29188081.741769288,3.44602426936928e-15,52169899605.72031
41130.0,-29188081.741769295,3.190763212378963e-15,52169899605.72031
41140.0,-29188081.741769295,3.190763212378963e-15,52169899605.7203
41150.0,-29188081.741769288,3.44602426936928e-15,52169899605.7203
41160.0,-29188081.741769288,3.44602426936928e-15,52169899605.72031
41170.0,-29188081.741769295,3.190763212378963e-15,52169899605.720314
41180.0,-29188081.741769295,3.190763212378963e-15,52169899605.72031
41190.0,-29188081.741769288,3.44602426936928e-15,52169899605.7203
41200.0,-29188081.741769303,2.935502155388646e-15,52169899605.7203
41210.0,-29188081.741769303,2.935502155388646e-15,52169899605.7203
41220.0,-29188081.741769303,2.935502155388646e-15,52169899605.7203
41230.0,-29188081.741769303,2.935502155388646e-15,52169899605.7203
41240.0,-29188081.74176931,2.680241098398329e-15,52169899605.7203
41250.0,-29188081.741769303,2.935502155388646e-15,52169899605.7203
41260.0,-29188081.741769306,2.8078716268934876e-15,52169899605.7203
41270.0,-29188081.741769306,2.8078716268934876e-15,52169899605.7203
41280.0,-29188081.741769306,2.8078716268934876e-15,52169899605.7203
41290.0,-29188081.7417693,3.0631326838838045e-15,52169899605.7203
41300.0,-29188081.741769306,2.8078716268934876e-15,52169899605.7203
41310.0,-29188081.741769306,2.8078716268934876e-15,52169899605.7203
41320.0,-29188081.741769306,2.8078716268934876e-15,52169899605.7203
41330.0,-29188081.741769306,2.8078716268934876e-15,52169899605.7203
41340.0,-29188081.7417693,3.0631326838838045e-15,52169899605.7203
41350.0,-29188081.7417693,3.0631326838838045e-15,52169899605.7203
41360.0,-29188081.741769306,2.8078716268934876e-15,52169899605.7203
41370.0,-29188081.741769306,2.8078716268934876e-15,52169899605.72029
41380.0,-29188081.741769306,2.8078716268934876e-15,52169899605.72028
41390.0,-29188081.741769306,2.8078716268934876e-15,52169899605.72029
41400.0,-29188081.741769306,2.8078716268934876e-15,52169899605.72029
41410.0,-29188081.741769306,2.8078716268934876e-15,52169899605.72028
41420.0,-29188081.741769306,2.8078716268934876e-15,52169899605.72029
41430.0,-29188081.741769314,2.5526105699031703e-15,52169899605.72029
41440.0,-29188081.74176931,2.680241098398329e-15,52169899605.72028
41450.0,-29188081.741769303,2.935502155388646e-15,52169899605.72028
41460.0,-29188081.74176931,2.680241098398329e-15,52169899605.72028
41470.0,-29188081.741769318,2.424980041408012e-15,52169899605.72028
41480.0,-29188081.741769318,2.424980041408012e-15,52169899605.72028
41490.0,-29188081.741769318,2.424980041408012e-15,52169899605.72028
41500.0,-29188081.741769325,2.1697189844176947e-15,52169899605.72027
41510.0,-29188081.741769332,1.9144579274273778e-15,52169899605.72027
41520.0,-29188081.741769332,1.9144579274273778e-15,52169899605.72027
41530.0,-29188081.741769332,1.9144579274273778e-15,52169899605.72027
41540.0,-29188081.741769332,1.9144579274273778e-15,52169899605.72027
41550.0,-29188081.741769332,1.9144579274273778e-15,52169899605.72027
41560.0,-29188081.741769332,1.9144579274273778e-15,52169899605.72027
41570.0,-29188081.741769332,1.9144579274273778e-15,52169899605.72027
41580.0,-29188081.741769332,1.9144579274273778e-15,52169899605.72027
41590.0,-29188081.741769332,1.9144579274273778e-15,52169899605.72027
41600.0,-29188081.74176934,1.6591968704370607e-15,52169899605.72027
41610.0,-29188081.74176934,1.6591968704370607e-15,52169899605.72027
41620.0,-29188081.741769332,1.9144579274273778e-15,52169899605.72027
41630.0,-29188081.741769332,1.9144579274273778e-15,52169899605.72027
41640.0,-29188081.741769332,1.9144579274273778e-15,52169899605.72027
41650.0,-29188081.74176934,1.6591968704370607e-15,52169899605.72026
41660.0,-29188081.741769332,1.9144579274273778e-15,52169899605.72027
41670.0,-29188081.741769332,1.9144579274273778e-15,52169899605.72027
41680.0,-29188081.741769332,1.9144579274273778e-15,52169899605.72027
41690.0,-29188081.741769332,1.9144579274273778e-15,52169899605.72027
41700.0,-29188081.741769325,2.1697189844176947e-15,52169899605.72027
41710.0,-29188081.741769325,2.1697189844176947e-15,52169899605.72027
41720.0,-29188081.74176933,2.0420884559225364e-15,52169899605.72027
41730.0,-29188081.741769336,1.786827398932219e-15,52169899605.72027
41740.0,-29188081.741769336,1.786827398932219e-15,52169899605.72027
41750.0,-29188081.74176933,2.0420884559225364e-15,52169899605.72027
41760.0,-29188081.741769336,1.786827398932219e-15,52169899605.72026
41770.0,-29188081.74176933,2.0420884559225364e-15,52169899605.72026
41780.0,-29188081.74176933,2.0420884559225364e-15,52169899605.72027
41790.0,-29188081.741769336,1.786827398932219e-15,52169899605.72026
41800.0,-29188081.741769336,1.786827398932219e-15,52169899605.72027
41810.0,-29188081.74176933,2.0420884559225364e-15,52169899605.72027
41820.0,-29188081.741769336,1.786827398932219e-15,52169899605.72027
41830.0,-29188081.74176933,2.0420884559225364e-15,52169899605.72027
41840.0,-29188081.741769336,1.786827398932219e-15,52169899605.72027
41850.0,-29188081.741769344,1.5315663419419022e-15,52169899605.72025
41860.0,-29188081.741769344,1.5315663419419022e-15,52169899605.72026
41870.0,-29188081.741769344,1.5315663419419022e-15,52169899605.72025
41880.0,-29188081.741769336,1.786827398932219e-15,52169899605.72027
41890.0,-29188081.741769344,1.5315663419419022e-15,52169899605.72027
41900.0,-29188081.741769344,1.5315663419419022e-15,52169899605.72025
41910.0,-29188081.741769344,1.5315663419419022e-15,52169899605.72025
41920.0,-29188081.741769344,1.5315663419419022e-15,52169899605.72026
41930.0,-29188081.741769344,1.5315663419419022e-15,52169899605.72025
41940.0,-29188081.741769344,1.5315663419419022e-15,52169899605.720245
41950.0,-29188081.741769344,1.5315663419419022e-15,52169899605.72025
41960.0,-29188081.741769344,1.5315663419419022e-15,52169899605.72025
41970.0,-29188081.74176935,1.2763052849515851e-15,52169899605.72025
41980.0,-29188081.741769344,1.5315663419419022e-15,52169899605.72025
41990.0,-29188081.741769344,1.5315663419419022e-15,52169899605.72025
42000.0,-29188081.74176935,1.2763052849515851e-15,52169899605.72025
42010.0,-29188081.741769344,1.5315663419419022e-15,52169899605.72025
42020.0,-29188081.74176935,1.2763052849515851e-15,52169899605.720245
42030.0,-29188081.74176936,1.0210442279612682e-15,52169899605.720245
42040.0,-29188081.74176935,1.2763052849515851e-15,52169899605.720245
42050.0,-29188081.74176936,1.0210442279612682e-15,52169899605.720245
42060.0,-29188081.74176935,1.2763052849515851e-15,52169899605.720245
42070.0,-29188081.74176936,1.0210442279612682e-15,52169899605.720245
42080.0,-29188081.74176935,1.2763052849515851e-15,52169899605.720245
42090.0,-29188081.74176936,1.0210442279612682e-15,52169899605.72024
42100.0,-29188081.74176935,1.2763052849515851e-15,52169899605.72025
42110.0,-29188081.74176935,1.2763052849515851e-15,52169899605.72025
42120.0,-29188081.74176935,1.2763052849515851e-15,52169899605.72025
42130.0,-29188081.74176935,1.2763052849515851e-15,52169899605.72025
42140.0,-29188081.74176935,1.2763052849515851e-15,52169899605.72025
42150.0,-29188081.741769344,1.5315663419419022e-15,52169899605.72025
42160.0,-29188081.741769344,1.5315663419419022e-15,52169899605.72025
42170.0,-29188081.74176935,1.2763052849515851e-15,52169899605.72025
42180.0,-29188081.741769344,1.5315663419419022e-15,52169899605.72025
42190.0,-29188081.741769344,1.5315663419419022e-15,52169899605.72025
42200.0,-29188081.741769344,1.5315663419419022e-15,52169899605.72026
42210.0,-29188081.741769336,1.786827398932219e-15,52169899605.72025
42220.0,-29188081.74176935,1.2763052849515851e-15,52169899605.72025
42230.0,-29188081.741769344,1.5315663419419022e-15,52169899605.72025
42240.0,-29188081.741769344,1.5315663419419022e-15,52169899605.720245
42250.0,-29188081.741769344,1.5315663419419022e-15,52169899605.72025
42260.0,-29188081.741769344,1.5315663419419022e-15,52169899605.72025
42270.0,-29188081.741769344,1.5315663419419022e-15,52169899605.72025
42280.0,-29188081.74176935,1.2763052849515851e-15,52169899605.72025
42290.0,-29188081.741769344,1.5315663419419022e-15,52169899605.72025
42300.0,-29188081.741769344,1.5315663419419022e-15,52169899605.72025
42310.0,-29188081.74176935,1.2763052849515851e-15,52169899605.72025
42320.0,-29188081.74176935,1.2763052849515851e-15,52169899605.72024
42330.0,-29188081.74176935,1.2763052849515851e-15,52169899605.720245
42340.0,-29188081.74176936,1.0210442279612682e-15,52169899605.720245
42350.0,-29188081.74176935,1.2763052849515851e-15,52169899605.720245
42360.0,-29188081.74176935,1.2763052849515851e-15,52169899605.72025
42370.0,-29188081.74176935,1.2763052849515851e-15,52169899605.720245
42380.0,-29188081.74176935,1.2763052849515851e-15,52169899605.72025
42390.0,-29188081.741769347,1.4039358134467438e-15,52169899605.720245
42400.0,-29188081.741769347,1.4039358134467438e-15,52169899605.72025
42410.0,-29188081.74176934,1.6591968704370607e-15,52169899605.72026
42420.0,-29188081.74176934,1.6591968704370607e-15,52169899605.72025
42430.0,-29188081.74176934,1.6591968704370607e-15,52169899605.72026
42440.0,-29188081.741769332,1.9144579274273778e-15,52169899605.72027
42450.0,-29188081.74176934,1.6591968704370607e-15,52169899605.72027
42460.0,-29188081.741769325,2.1697189844176947e-15,52169899605.720276
42470.0,-29188081.741769332,1.9144579274273778e-15,52169899605.72027
42480.0,-29188081.74176934,1.6591968704370607e-15,52169899605.72027
42490.0,-29188081.74176934,1.6591968704370607e-15,52169899605.72027
42500.0,-29188081.741769325,2.1697189844176947e-15,52169899605.72027
42510.0,-29188081.741769332,1.9144579274273778e-15,52169899605.72027
42520.0,-29188081.741769332,1.9144579274273778e-15,52169899605.72027
42530.0,-29188081.741769325,2.1697189844176947e-15,52169899605.72027
42540.0,-29188081.741769325,2.1697189844176947e-15,52169899605.72027
42550.0,-29188081.741769325,2.1697189844176947e-15,52169899605.720276
42560.0,-29188081.741769318,2.424980041408012e-15,52169899605.720276
42570.0,-29188081.741769325,2.1697189844176947e-15,52169899605.72027
42580.0,-29188081.741769325,2.1697189844176947e-15,52169899605.72027
42590.0,-29188081.74176932,2.2973495129128533e-15,52169899605.720276
42600.0,-29188081.74176932,2.2973495129128533e-15,52169899605.72027
42610.0,-29188081.741769344,1.5315663419419022e-15,52169899605.72027
42620.0,-29188081.741769336,1.786827398932219e-15,52169899605.72027
42630.0,-29188081.741769336,1.786827398932219e-15,52169899605.72027
42640.0,-29188081.741769344,1.5315663419419022e-15,52169899605.72026
42650.0,-29188081.741769344,1.5315663419419022e-15,52169899605.72026
42660.0,-29188081.741769344,1.5315663419419022e-15,52169899605.72026
42670.0,-29188081.741769344,1.5315663419419022e-15,52169899605.72025
42680.0,-29188081.741769344,1.5315663419419022e-15,52169899605.72025
42690.0,-29188081.74176935,1.2763052849515851e-15,52169899605.72025
42700.0,-29188081.74176935,1.2763052849515851e-15,52169899605.720245
42710.0,-29188081.74176935,1.2763052849515851e-15,52169899605.72025
42720.0,-29188081.74176935,1.2763052849515851e-15,52169899605.72025
42730.0,-29188081.741769344,1.5315663419419022e-15,52169899605.72025
42740.0,-29188081.741769344,1.5315663419419022e-15,52169899605.72025
42750.0,-29188081.741769344,1.5315663419419022e-15,52169899605.72025
42760.0,-29188081.741769344,1.5315663419419022e-15,52169899605.72025
42770.0,-29188081.741769336,1.786827398932219e-15,52169899605.72025
42780.0,-29188081.741769344,1.5315663419419022e-15,52169899605.72025
42790.0,-29188081.741769344,1.5315663419419022e-15,52169899605.72025
42800.0,-29188081.74176935,1.2763052849515851e-15,52169899605.72025
42810.0,-29188081.74176935,1.2763052849515851e-15,52169899605.72025
42820.0,-29188081.741769347,1.4039358134467438e-15,52169899605.72025
42830.0,-29188081.741769355,1.1486747564564267e-15,52169899605.72025
42840.0,-29188081.741769355,1.1486747564564267e-15,52169899605.72025
42850.0,-29188081.741769355,1.1486747564564267e-15,52169899605.72025
42860.0,-29188081.741769347,1.4039358134467438e-15,52169899605.72025
42870.0,-29188081.741769347,1.4039358134467438e-15,52169899605.72025
42880.0,-29188081.741769347,1.4039358134467438e-15,52169899605.720245
