time_s,x_m,y_m,z_m,vx_ms,vy_ms,vz_ms
11600.0,6188711.799658768,1781501.999344444,-2247696.128727336,-3214.313187404819,4308.161841709866,-5435.547474605944
11610.0,6156180.690047836,1824470.8377352145,-2301909.310493276,-3291.8406355568545,4285.5158873285345,-5406.975391042197
11620.0,6122876.365135606,1867210.5228831659,-2355833.372821259,-3368.954629056221,4262.331672843245,-5377.724192241776
11630.0,6088803.007939852,1909715.68669072,-2409461.5428577317,-3445.6454823977783,4238.612110187598,-5347.797552150538
11640.0,6053964.898068725,1951980.990516158,-2462787.084913188,-3521.903563222721,4214.360178534839,-5317.199229549651
11650.0,6018366.411183272,1994001.1258441592,-2515803.3013081755,-3597.7192935284024,4189.578923923666,-5285.933067583492
11660.0,5982012.018447664,2035770.8149524948,-2568503.533214454,-3673.0831508713295,4164.271458875661,-5254.002993276959
11670.0,5944906.285967775,2077284.8115749578,-2620881.161491406,-3747.9856695631806,4138.44096200435,-5221.413017042235
11680.0,5907053.87421765,2118537.901560282,-2672929.607517385,-3822.417441859693,4112.090677615969,-5188.167232175071
11690.0,5868459.537454036,2159524.903526999,-2724642.334015941,-3896.369119142276,4085.2239153019905,-5154.269814340688
11700.0,5829128.12311939,2200240.669514272,-2776012.8458769647,-3969.831413092196,4057.844049523427,-5119.725021049299
11710.0,5789064.571233071,2240680.085628485,-2827034.6909724846,-4042.7950968571863,4029.9545191869984,-5084.537191121361
11720.0,5748273.913770696,2280838.072685486,-2877701.460966972,-4115.251006210341,4001.558827213217,-5048.710744142637
11730.0,5706761.274032273,2320709.586848587,-2928006.792122299,-4187.190040701134,3972.660540096411,-5012.250179909088
